,ut_ms,description,round_time
4704,1344099478000,MAR_PENUMBRA_START,1443
4705,1344101608000,MAR_PENUMBRA_END,1443
4706,1344124649000,MAR_PENUMBRA_START,1443
4707,1344126776000,MAR_PENUMBRA_END,1444
4708,1344149817000,MAR_PENUMBRA_START,1444
4709,1344151941000,MAR_PENUMBRA_END,1444
4710,1344174992000,MAR_PENUMBRA_START,1444
4711,1344177114000,MAR_PENUMBRA_END,1444
4712,1344200162000,MAR_PENUMBRA_START,1444
4713,1344202281000,MAR_PENUMBRA_END,1444
4714,1344225335000,MAR_PENUMBRA_START,1445
4715,1344227452000,MAR_PENUMBRA_END,1445
4716,1344250504000,MAR_PENUMBRA_START,1445
4717,1344252618000,MAR_PENUMBRA_END,1445
4718,1344275672000,MAR_PENUMBRA_START,1445
4719,1344277783000,MAR_PENUMBRA_END,1445
4720,1344300843000,MAR_PENUMBRA_START,1446
4721,1344302951000,MAR_PENUMBRA_END,1446
4722,1344326011000,MAR_PENUMBRA_START,1446
4723,1344328117000,MAR_PENUMBRA_END,1446
4724,1344351187000,MAR_PENUMBRA_START,1446
4725,1344353290000,MAR_PENUMBRA_END,1446
4726,1344376357000,MAR_PENUMBRA_START,1446
4727,1344378457000,MAR_PENUMBRA_END,1446
4728,1344401531000,MAR_PENUMBRA_START,1447
4729,1344403628000,MAR_PENUMBRA_END,1447
4730,1344426699000,MAR_PENUMBRA_START,1447
4731,1344428794000,MAR_PENUMBRA_END,1447
4732,1344451868000,MAR_PENUMBRA_START,1447
4733,1344453960000,MAR_PENUMBRA_END,1447
4734,1344477038000,MAR_PENUMBRA_START,1448
4735,1344479128000,MAR_PENUMBRA_END,1448
4736,1344502208000,MAR_PENUMBRA_START,1448
4737,1344504294000,MAR_PENUMBRA_END,1448
4738,1344527384000,MAR_PENUMBRA_START,1448
4739,1344529467000,MAR_PENUMBRA_END,1448
4740,1344552554000,MAR_PENUMBRA_START,1448
4741,1344554635000,MAR_PENUMBRA_END,1448
4742,1344577728000,MAR_PENUMBRA_START,1449
4743,1344579806000,MAR_PENUMBRA_END,1449
4744,1344602896000,MAR_PENUMBRA_START,1449
4745,1344604972000,MAR_PENUMBRA_END,1449
4746,1344628066000,MAR_PENUMBRA_START,1449
4747,1344630139000,MAR_PENUMBRA_END,1449
4748,1344653237000,MAR_PENUMBRA_START,1450
4749,1344655307000,MAR_PENUMBRA_END,1450
4750,1344678407000,MAR_PENUMBRA_START,1450
4751,1344680474000,MAR_PENUMBRA_END,1450
4752,1344703583000,MAR_PENUMBRA_START,1450
4753,1344705647000,MAR_PENUMBRA_END,1450
4754,1344728754000,MAR_PENUMBRA_START,1450
4755,1344730815000,MAR_PENUMBRA_END,1451
4756,1344753923000,MAR_PENUMBRA_START,1451
4757,1344755981000,MAR_PENUMBRA_END,1451
4758,1344779086000,MAR_PENUMBRA_START,1451
4759,1344781141000,MAR_PENUMBRA_END,1451
4760,1344804251000,MAR_PENUMBRA_START,1451
4761,1344806303000,MAR_PENUMBRA_END,1451
4762,1344829416000,MAR_PENUMBRA_START,1452
4763,1344831466000,MAR_PENUMBRA_END,1452
4764,1344854582000,MAR_PENUMBRA_START,1452
4765,1344856629000,MAR_PENUMBRA_END,1452
4766,1344879752000,MAR_PENUMBRA_START,1452
4767,1344881796000,MAR_PENUMBRA_END,1452
4768,1344904917000,MAR_PENUMBRA_START,1453
4769,1344906958000,MAR_PENUMBRA_END,1453
4770,1344930087000,MAR_PENUMBRA_START,1453
4771,1344932125000,MAR_PENUMBRA_END,1453
4772,1344955250000,MAR_PENUMBRA_START,1453
4773,1344957285000,MAR_PENUMBRA_END,1453
4774,1344980416000,MAR_PENUMBRA_START,1453
4775,1344982448000,MAR_PENUMBRA_END,1453
4776,1345005582000,MAR_PENUMBRA_START,1454
4777,1345007611000,MAR_PENUMBRA_END,1454
4778,1345030748000,MAR_PENUMBRA_START,1454
4779,1345032775000,MAR_PENUMBRA_END,1454
4780,1345055919000,MAR_PENUMBRA_START,1454
4781,1345057942000,MAR_PENUMBRA_END,1454
4782,1345081084000,MAR_PENUMBRA_START,1455
4783,1345083104000,MAR_PENUMBRA_END,1455
4784,1345106253000,MAR_PENUMBRA_START,1455
4785,1345108271000,MAR_PENUMBRA_END,1455
4786,1345131416000,MAR_PENUMBRA_START,1455
4787,1345133431000,MAR_PENUMBRA_END,1455
4788,1345156584000,MAR_PENUMBRA_START,1455
4789,1345158595000,MAR_PENUMBRA_END,1455
4790,1345181750000,MAR_PENUMBRA_START,1456
4791,1345183758000,MAR_PENUMBRA_END,1456
4792,1345206917000,MAR_PENUMBRA_START,1456
4793,1345208922000,MAR_PENUMBRA_END,1456
4794,1345232087000,MAR_PENUMBRA_START,1456
4795,1345234089000,MAR_PENUMBRA_END,1456
4796,1345257252000,MAR_PENUMBRA_START,1457
4797,1345259251000,MAR_PENUMBRA_END,1457
4798,1345282421000,MAR_PENUMBRA_START,1457
4799,1345284417000,MAR_PENUMBRA_END,1457
4800,1345307584000,MAR_PENUMBRA_START,1457
4801,1345309577000,MAR_PENUMBRA_END,1457
4802,1345332752000,MAR_PENUMBRA_START,1457
4803,1345334742000,MAR_PENUMBRA_END,1458
4804,1345357918000,MAR_PENUMBRA_START,1458
4805,1345359905000,MAR_PENUMBRA_END,1458
4806,1345383086000,MAR_PENUMBRA_START,1458
4807,1345385070000,MAR_PENUMBRA_END,1458
4808,1345408254000,MAR_PENUMBRA_START,1458
4809,1345410236000,MAR_PENUMBRA_END,1458
4810,1345433419000,MAR_PENUMBRA_START,1459
4811,1345435397000,MAR_PENUMBRA_END,1459
4812,1345458587000,MAR_PENUMBRA_START,1459
4813,1345460562000,MAR_PENUMBRA_END,1459
4814,1345483750000,MAR_PENUMBRA_START,1459
4815,1345485722000,MAR_PENUMBRA_END,1459
4816,1345508919000,MAR_PENUMBRA_START,1460
4817,1345510887000,MAR_PENUMBRA_END,1460
4818,1345534084000,MAR_PENUMBRA_START,1460
4819,1345536049000,MAR_PENUMBRA_END,1460
4820,1345559252000,MAR_PENUMBRA_START,1460
4821,1345561214000,MAR_PENUMBRA_END,1460
4822,1345584420000,MAR_PENUMBRA_START,1460
4823,1345586379000,MAR_PENUMBRA_END,1460
4824,1345609584000,MAR_PENUMBRA_START,1461
4825,1345611540000,MAR_PENUMBRA_END,1461
4826,1345634751000,MAR_PENUMBRA_START,1461
4827,1345636704000,MAR_PENUMBRA_END,1461
4828,1345659913000,MAR_PENUMBRA_START,1461
4829,1345661863000,MAR_PENUMBRA_END,1461
4830,1345685082000,MAR_PENUMBRA_START,1462
4831,1345687029000,MAR_PENUMBRA_END,1462
4832,1345710247000,MAR_PENUMBRA_START,1462
4833,1345712191000,MAR_PENUMBRA_END,1462
4834,1345735416000,MAR_PENUMBRA_START,1462
4835,1345737356000,MAR_PENUMBRA_END,1462
4836,1345760582000,MAR_PENUMBRA_START,1462
4837,1345762519000,MAR_PENUMBRA_END,1462
4838,1345785745000,MAR_PENUMBRA_START,1463
4839,1345787679000,MAR_PENUMBRA_END,1463
4840,1345810911000,MAR_PENUMBRA_START,1463
4841,1345812842000,MAR_PENUMBRA_END,1463
4842,1345836073000,MAR_PENUMBRA_START,1463
4843,1345838001000,MAR_PENUMBRA_END,1463
4844,1345861243000,MAR_PENUMBRA_START,1464
4845,1345863167000,MAR_PENUMBRA_END,1464
4846,1345886407000,MAR_PENUMBRA_START,1464
4847,1345888328000,MAR_PENUMBRA_END,1464
4848,1345911576000,MAR_PENUMBRA_START,1464
4849,1345913493000,MAR_PENUMBRA_END,1464
4850,1345936741000,MAR_PENUMBRA_START,1464
4851,1345938655000,MAR_PENUMBRA_END,1464
4852,1345961903000,MAR_PENUMBRA_START,1465
4853,1345963814000,MAR_PENUMBRA_END,1465
4854,1345987069000,MAR_PENUMBRA_START,1465
4855,1345988977000,MAR_PENUMBRA_END,1465
4856,1346012230000,MAR_PENUMBRA_START,1465
4857,1346014135000,MAR_PENUMBRA_END,1465
4858,1346037400000,MAR_PENUMBRA_START,1466
4859,1346039301000,MAR_PENUMBRA_END,1466
4860,1346062564000,MAR_PENUMBRA_START,1466
4861,1346064462000,MAR_PENUMBRA_END,1466
4862,1346087733000,MAR_PENUMBRA_START,1466
4863,1346089627000,MAR_PENUMBRA_END,1466
4864,1346112897000,MAR_PENUMBRA_START,1467
4865,1346114788000,MAR_PENUMBRA_END,1467
4866,1346138059000,MAR_PENUMBRA_START,1467
4867,1346139947000,MAR_PENUMBRA_END,1467
4868,1346163223000,MAR_PENUMBRA_START,1467
4869,1346165108000,MAR_PENUMBRA_END,1467
4870,1346188385000,MAR_PENUMBRA_START,1467
4871,1346190267000,MAR_PENUMBRA_END,1467
4872,1346213555000,MAR_PENUMBRA_START,1468
4873,1346215433000,MAR_PENUMBRA_END,1468
4874,1346238720000,MAR_PENUMBRA_START,1468
4875,1346240594000,MAR_PENUMBRA_END,1468
4876,1346263888000,MAR_PENUMBRA_START,1468
4877,1346265759000,MAR_PENUMBRA_END,1468
4878,1346289051000,MAR_PENUMBRA_START,1469
4879,1346290919000,MAR_PENUMBRA_END,1469
4880,1346314213000,MAR_PENUMBRA_START,1469
4881,1346316078000,MAR_PENUMBRA_END,1469
4882,1346339378000,MAR_PENUMBRA_START,1469
4883,1346341239000,MAR_PENUMBRA_END,1469
4884,1346364540000,MAR_PENUMBRA_START,1469
4885,1346366398000,MAR_PENUMBRA_END,1469
4886,1346389710000,MAR_PENUMBRA_START,1470
4887,1346391565000,MAR_PENUMBRA_END,1470
4888,1346414875000,MAR_PENUMBRA_START,1470
4889,1346416726000,MAR_PENUMBRA_END,1470
4890,1346440044000,MAR_PENUMBRA_START,1470
4891,1346441892000,MAR_PENUMBRA_END,1470
4892,1346465206000,MAR_PENUMBRA_START,1471
4893,1346467051000,MAR_PENUMBRA_END,1471
4894,1346490369000,MAR_PENUMBRA_START,1471
4895,1346492210000,MAR_PENUMBRA_END,1471
4896,1346515533000,MAR_PENUMBRA_START,1471
4897,1346517371000,MAR_PENUMBRA_END,1471
4898,1346540697000,MAR_PENUMBRA_START,1471
4899,1346542531000,MAR_PENUMBRA_END,1471
4900,1346565867000,MAR_PENUMBRA_START,1472
4901,1346567698000,MAR_PENUMBRA_END,1472
4902,1346591032000,MAR_PENUMBRA_START,1472
4903,1346592860000,MAR_PENUMBRA_END,1472
4904,1346616202000,MAR_PENUMBRA_START,1472
4905,1346618026000,MAR_PENUMBRA_END,1472
4906,1346641365000,MAR_PENUMBRA_START,1473
4907,1346643185000,MAR_PENUMBRA_END,1473
4908,1346666528000,MAR_PENUMBRA_START,1473
4909,1346668345000,MAR_PENUMBRA_END,1473
4910,1346691693000,MAR_PENUMBRA_START,1473
4911,1346693507000,MAR_PENUMBRA_END,1473
4912,1346716858000,MAR_PENUMBRA_START,1474
4913,1346718667000,MAR_PENUMBRA_END,1474
4914,1346742029000,MAR_PENUMBRA_START,1474
4915,1346743835000,MAR_PENUMBRA_END,1474
4916,1346767194000,MAR_PENUMBRA_START,1474
4917,1346768997000,MAR_PENUMBRA_END,1474
4918,1346792364000,MAR_PENUMBRA_START,1474
4919,1346794164000,MAR_PENUMBRA_END,1474
4920,1346817527000,MAR_PENUMBRA_START,1475
4921,1346819323000,MAR_PENUMBRA_END,1475
4922,1346842692000,MAR_PENUMBRA_START,1475
4923,1346844485000,MAR_PENUMBRA_END,1475
4924,1346867858000,MAR_PENUMBRA_START,1475
4925,1346869647000,MAR_PENUMBRA_END,1475
4926,1346893025000,MAR_PENUMBRA_START,1476
4927,1346894810000,MAR_PENUMBRA_END,1476
4928,1346918197000,MAR_PENUMBRA_START,1476
4929,1346919979000,MAR_PENUMBRA_END,1476
4930,1346943363000,MAR_PENUMBRA_START,1476
4931,1346945142000,MAR_PENUMBRA_END,1476
4932,1346968534000,MAR_PENUMBRA_START,1476
4933,1346970309000,MAR_PENUMBRA_END,1476
4934,1346993698000,MAR_PENUMBRA_START,1477
4935,1346995469000,MAR_PENUMBRA_END,1477
4936,1347018865000,MAR_PENUMBRA_START,1477
4937,1347020633000,MAR_PENUMBRA_END,1477
4938,1347044032000,MAR_PENUMBRA_START,1477
4939,1347045796000,MAR_PENUMBRA_END,1477
4940,1347069200000,MAR_PENUMBRA_START,1478
4941,1347070960000,MAR_PENUMBRA_END,1478
4942,1347094372000,MAR_PENUMBRA_START,1478
4943,1347096129000,MAR_PENUMBRA_END,1478
4944,1347119538000,MAR_PENUMBRA_START,1478
4945,1347121292000,MAR_PENUMBRA_END,1478
4946,1347144709000,MAR_PENUMBRA_START,1478
4947,1347146459000,MAR_PENUMBRA_END,1478
4948,1347169873000,MAR_PENUMBRA_START,1479
4949,1347171619000,MAR_PENUMBRA_END,1479
4950,1347195041000,MAR_PENUMBRA_START,1479
4951,1347196784000,MAR_PENUMBRA_END,1479
4952,1347220208000,MAR_PENUMBRA_START,1479
4953,1347221947000,MAR_PENUMBRA_END,1479
4954,1347245377000,MAR_PENUMBRA_START,1480
4955,1347247112000,MAR_PENUMBRA_END,1480
4956,1347270549000,MAR_PENUMBRA_START,1480
4957,1347272280000,MAR_PENUMBRA_END,1480
4958,1347295715000,MAR_PENUMBRA_START,1480
4959,1347297443000,MAR_PENUMBRA_END,1480
4960,1347320885000,MAR_PENUMBRA_START,1480
4961,1347322610000,MAR_PENUMBRA_END,1481
4962,1347346049000,MAR_PENUMBRA_START,1481
4963,1347347770000,MAR_PENUMBRA_END,1481
4964,1347371218000,MAR_PENUMBRA_START,1481
4965,1347372935000,MAR_PENUMBRA_END,1481
4966,1347396385000,MAR_PENUMBRA_START,1481
4967,1347398098000,MAR_PENUMBRA_END,1481
4968,1347421555000,MAR_PENUMBRA_START,1482
4969,1347423264000,MAR_PENUMBRA_END,1482
4970,1347446725000,MAR_PENUMBRA_START,1482
4971,1347448431000,MAR_PENUMBRA_END,1482
4972,1347471891000,MAR_PENUMBRA_START,1482
4973,1347473593000,MAR_PENUMBRA_END,1482
4974,1347497060000,MAR_PENUMBRA_START,1483
4975,1347498758000,MAR_PENUMBRA_END,1483
4976,1347522223000,MAR_PENUMBRA_START,1483
4977,1347523918000,MAR_PENUMBRA_END,1483
4978,1347547392000,MAR_PENUMBRA_START,1483
4979,1347549083000,MAR_PENUMBRA_END,1483
4980,1347572559000,MAR_PENUMBRA_START,1483
4981,1347574246000,MAR_PENUMBRA_END,1483
4982,1347597729000,MAR_PENUMBRA_START,1484
4983,1347599412000,MAR_PENUMBRA_END,1484
4984,1347622898000,MAR_PENUMBRA_START,1484
4985,1347624577000,MAR_PENUMBRA_END,1484
4986,1347648063000,MAR_PENUMBRA_START,1484
4987,1347649738000,MAR_PENUMBRA_END,1484
4988,1347673231000,MAR_PENUMBRA_START,1485
4989,1347674903000,MAR_PENUMBRA_END,1485
4990,1347698393000,MAR_PENUMBRA_START,1485
4991,1347700061000,MAR_PENUMBRA_END,1485
4992,1347723563000,MAR_PENUMBRA_START,1485
4993,1347725227000,MAR_PENUMBRA_END,1485
4994,1347748729000,MAR_PENUMBRA_START,1485
4995,1347750390000,MAR_PENUMBRA_END,1485
4996,1347773899000,MAR_PENUMBRA_START,1486
4997,1347775555000,MAR_PENUMBRA_END,1486
4998,1347799066000,MAR_PENUMBRA_START,1486
4999,1347800719000,MAR_PENUMBRA_END,1486
5000,1347824230000,MAR_PENUMBRA_START,1486
5001,1347825879000,MAR_PENUMBRA_END,1486
5002,1347849397000,MAR_PENUMBRA_START,1487
5003,1347851042000,MAR_PENUMBRA_END,1487
5004,1347874559000,MAR_PENUMBRA_START,1487
5005,1347876200000,MAR_PENUMBRA_END,1487
5006,1347899729000,MAR_PENUMBRA_START,1487
5007,1347901366000,MAR_PENUMBRA_END,1487
5008,1347924894000,MAR_PENUMBRA_START,1487
5009,1347926528000,MAR_PENUMBRA_END,1488
5010,1347950064000,MAR_PENUMBRA_START,1488
5011,1347951693000,MAR_PENUMBRA_END,1488
5012,1347975230000,MAR_PENUMBRA_START,1488
5013,1347976855000,MAR_PENUMBRA_END,1488
5014,1348000392000,MAR_PENUMBRA_START,1488
5015,1348002014000,MAR_PENUMBRA_END,1488
5016,1348025558000,MAR_PENUMBRA_START,1489
5017,1348027175000,MAR_PENUMBRA_END,1489
5018,1348050719000,MAR_PENUMBRA_START,1489
5019,1348052333000,MAR_PENUMBRA_END,1489
5020,1348075890000,MAR_PENUMBRA_START,1489
5021,1348077499000,MAR_PENUMBRA_END,1489
5022,1348101055000,MAR_PENUMBRA_START,1490
5023,1348102660000,MAR_PENUMBRA_END,1490
5024,1348126225000,MAR_PENUMBRA_START,1490
5025,1348127826000,MAR_PENUMBRA_END,1490
5026,1348151389000,MAR_PENUMBRA_START,1490
5027,1348152986000,MAR_PENUMBRA_END,1490
5028,1348176551000,MAR_PENUMBRA_START,1490
5029,1348178145000,MAR_PENUMBRA_END,1490
5030,1348201716000,MAR_PENUMBRA_START,1491
5031,1348203305000,MAR_PENUMBRA_END,1491
5032,1348226877000,MAR_PENUMBRA_START,1491
5033,1348228463000,MAR_PENUMBRA_END,1491
5034,1348252048000,MAR_PENUMBRA_START,1491
5035,1348253629000,MAR_PENUMBRA_END,1491
5036,1348277213000,MAR_PENUMBRA_START,1492
5037,1348278790000,MAR_PENUMBRA_END,1492
5038,1348302383000,MAR_PENUMBRA_START,1492
5039,1348303956000,MAR_PENUMBRA_END,1492
5040,1348327546000,MAR_PENUMBRA_START,1492
5041,1348329115000,MAR_PENUMBRA_END,1492
5042,1348352709000,MAR_PENUMBRA_START,1492
5043,1348354273000,MAR_PENUMBRA_END,1492
5044,1348377873000,MAR_PENUMBRA_START,1493
5045,1348379433000,MAR_PENUMBRA_END,1493
5046,1348403035000,MAR_PENUMBRA_START,1493
5047,1348404592000,MAR_PENUMBRA_END,1493
5048,1348428206000,MAR_PENUMBRA_START,1493
5049,1348429758000,MAR_PENUMBRA_END,1493
5050,1348453372000,MAR_PENUMBRA_START,1494
5051,1348454920000,MAR_PENUMBRA_END,1494
5052,1348478542000,MAR_PENUMBRA_START,1494
5053,1348480085000,MAR_PENUMBRA_END,1494
5054,1348503705000,MAR_PENUMBRA_START,1494
5055,1348505244000,MAR_PENUMBRA_END,1494
5056,1348528868000,MAR_PENUMBRA_START,1494
5057,1348530403000,MAR_PENUMBRA_END,1494
5058,1348554032000,MAR_PENUMBRA_START,1495
5059,1348555563000,MAR_PENUMBRA_END,1495
5060,1348579195000,MAR_PENUMBRA_START,1495
5061,1348580722000,MAR_PENUMBRA_END,1495
5062,1348604367000,MAR_PENUMBRA_START,1495
5063,1348605889000,MAR_PENUMBRA_END,1495
5064,1348629533000,MAR_PENUMBRA_START,1496
5065,1348631051000,MAR_PENUMBRA_END,1496
5066,1348654704000,MAR_PENUMBRA_START,1496
5067,1348656217000,MAR_PENUMBRA_END,1496
5068,1348679867000,MAR_PENUMBRA_START,1496
5069,1348681376000,MAR_PENUMBRA_END,1496
5070,1348705031000,MAR_PENUMBRA_START,1497
5071,1348706536000,MAR_PENUMBRA_END,1497
5072,1348730196000,MAR_PENUMBRA_START,1497
5073,1348731696000,MAR_PENUMBRA_END,1497
5074,1348755360000,MAR_PENUMBRA_START,1497
5075,1348756857000,MAR_PENUMBRA_END,1497
5076,1348780533000,MAR_PENUMBRA_START,1497
5077,1348782025000,MAR_PENUMBRA_END,1497
5078,1348805699000,MAR_PENUMBRA_START,1498
5079,1348807187000,MAR_PENUMBRA_END,1498
5080,1348830870000,MAR_PENUMBRA_START,1498
5081,1348832354000,MAR_PENUMBRA_END,1498
5082,1348856034000,MAR_PENUMBRA_START,1498
5083,1348857513000,MAR_PENUMBRA_END,1498
5084,1348881199000,MAR_PENUMBRA_START,1499
5085,1348882674000,MAR_PENUMBRA_END,1499
5086,1348906365000,MAR_PENUMBRA_START,1499
5087,1348907835000,MAR_PENUMBRA_END,1499
5088,1348931532000,MAR_PENUMBRA_START,1499
5089,1348932997000,MAR_PENUMBRA_END,1499
5090,1348956705000,MAR_PENUMBRA_START,1499
5091,1348958165000,MAR_PENUMBRA_END,1499
5092,1348981872000,MAR_PENUMBRA_START,1500
5093,1348983329000,MAR_PENUMBRA_END,1500
5094,1349007043000,MAR_PENUMBRA_START,1500
5095,1349008495000,MAR_PENUMBRA_END,1500
5096,1349032208000,MAR_PENUMBRA_START,1500
5097,1349033655000,MAR_PENUMBRA_END,1500
5098,1349057375000,MAR_PENUMBRA_START,1501
5099,1349058818000,MAR_PENUMBRA_END,1501
5100,1349082542000,MAR_PENUMBRA_START,1501
5101,1349083980000,MAR_PENUMBRA_END,1501
5102,1349107710000,MAR_PENUMBRA_START,1501
5103,1349109144000,MAR_PENUMBRA_END,1501
5104,1349132883000,MAR_PENUMBRA_START,1501
5105,1349134312000,MAR_PENUMBRA_END,1501
5106,1349158050000,MAR_PENUMBRA_START,1502
5107,1349159475000,MAR_PENUMBRA_END,1502
5108,1349183222000,MAR_PENUMBRA_START,1502
5109,1349184641000,MAR_PENUMBRA_END,1502
5110,1349208386000,MAR_PENUMBRA_START,1502
5111,1349209801000,MAR_PENUMBRA_END,1502
5112,1349233555000,MAR_PENUMBRA_START,1503
5113,1349234965000,MAR_PENUMBRA_END,1503
5114,1349258722000,MAR_PENUMBRA_START,1503
5115,1349260128000,MAR_PENUMBRA_END,1503
5116,1349283892000,MAR_PENUMBRA_START,1503
5117,1349285293000,MAR_PENUMBRA_END,1503
5118,1349309065000,MAR_PENUMBRA_START,1504
5119,1349310460000,MAR_PENUMBRA_END,1504
5120,1349334231000,MAR_PENUMBRA_START,1504
5121,1349335623000,MAR_PENUMBRA_END,1504
5122,1349359402000,MAR_PENUMBRA_START,1504
5123,1349360788000,MAR_PENUMBRA_END,1504
5124,1349384566000,MAR_PENUMBRA_START,1504
5125,1349385948000,MAR_PENUMBRA_END,1504
5126,1349409736000,MAR_PENUMBRA_START,1505
5127,1349411112000,MAR_PENUMBRA_END,1505
5128,1349434903000,MAR_PENUMBRA_START,1505
5129,1349436275000,MAR_PENUMBRA_END,1505
5130,1349460074000,MAR_PENUMBRA_START,1505
5131,1349461440000,MAR_PENUMBRA_END,1505
5132,1349485245000,MAR_PENUMBRA_START,1506
5133,1349486607000,MAR_PENUMBRA_END,1506
5134,1349510411000,MAR_PENUMBRA_START,1506
5135,1349511768000,MAR_PENUMBRA_END,1506
5136,1349535581000,MAR_PENUMBRA_START,1506
5137,1349536933000,MAR_PENUMBRA_END,1506
5138,1349560744000,MAR_PENUMBRA_START,1506
5139,1349562091000,MAR_PENUMBRA_END,1506
5140,1349585914000,MAR_PENUMBRA_START,1507
5141,1349587256000,MAR_PENUMBRA_END,1507
5142,1349611081000,MAR_PENUMBRA_START,1507
5143,1349612418000,MAR_PENUMBRA_END,1507
5144,1349636252000,MAR_PENUMBRA_START,1507
5145,1349637584000,MAR_PENUMBRA_END,1507
5146,1349661422000,MAR_PENUMBRA_START,1508
5147,1349662748000,MAR_PENUMBRA_END,1508
5148,1349686587000,MAR_PENUMBRA_START,1508
5149,1349687908000,MAR_PENUMBRA_END,1508
5150,1349711756000,MAR_PENUMBRA_START,1508
5151,1349713071000,MAR_PENUMBRA_END,1508
5152,1349736918000,MAR_PENUMBRA_START,1508
5153,1349738229000,MAR_PENUMBRA_END,1508
5154,1349762088000,MAR_PENUMBRA_START,1509
5155,1349763394000,MAR_PENUMBRA_END,1509
5156,1349787255000,MAR_PENUMBRA_START,1509
5157,1349788555000,MAR_PENUMBRA_END,1509
5158,1349812425000,MAR_PENUMBRA_START,1509
5159,1349813721000,MAR_PENUMBRA_END,1509
5160,1349837594000,MAR_PENUMBRA_START,1510
5161,1349838883000,MAR_PENUMBRA_END,1510
5162,1349862757000,MAR_PENUMBRA_START,1510
5163,1349864042000,MAR_PENUMBRA_END,1510
5164,1349887924000,MAR_PENUMBRA_START,1510
5165,1349889203000,MAR_PENUMBRA_END,1510
5166,1349913086000,MAR_PENUMBRA_START,1510
5167,1349914359000,MAR_PENUMBRA_END,1511
5168,1349938256000,MAR_PENUMBRA_START,1511
5169,1349939524000,MAR_PENUMBRA_END,1511
5170,1349963422000,MAR_PENUMBRA_START,1511
5171,1349964685000,MAR_PENUMBRA_END,1511
5172,1349988592000,MAR_PENUMBRA_START,1511
5173,1349989850000,MAR_PENUMBRA_END,1511
5174,1350013759000,MAR_PENUMBRA_START,1512
5175,1350015010000,MAR_PENUMBRA_END,1512
5176,1350038921000,MAR_PENUMBRA_START,1512
5177,1350040167000,MAR_PENUMBRA_END,1512
5178,1350064086000,MAR_PENUMBRA_START,1512
5179,1350065327000,MAR_PENUMBRA_END,1512
5180,1350089247000,MAR_PENUMBRA_START,1513
5181,1350090482000,MAR_PENUMBRA_END,1513
5182,1350114417000,MAR_PENUMBRA_START,1513
5183,1350115647000,MAR_PENUMBRA_END,1513
5184,1350139584000,MAR_PENUMBRA_START,1513
5185,1350140807000,MAR_PENUMBRA_END,1513
5186,1350164754000,MAR_PENUMBRA_START,1513
5187,1350165972000,MAR_PENUMBRA_END,1513
5188,1350189919000,MAR_PENUMBRA_START,1514
5189,1350191130000,MAR_PENUMBRA_END,1514
5190,1350215080000,MAR_PENUMBRA_START,1514
5191,1350216287000,MAR_PENUMBRA_END,1514
5192,1350240245000,MAR_PENUMBRA_START,1514
5193,1350241445000,MAR_PENUMBRA_END,1514
5194,1350265406000,MAR_PENUMBRA_START,1515
5195,1350266601000,MAR_PENUMBRA_END,1515
5196,1350290577000,MAR_PENUMBRA_START,1515
5197,1350291766000,MAR_PENUMBRA_END,1515
5198,1350315743000,MAR_PENUMBRA_START,1515
5199,1350316926000,MAR_PENUMBRA_END,1515
5200,1350340913000,MAR_PENUMBRA_START,1515
5201,1350342090000,MAR_PENUMBRA_END,1515
5202,1350366077000,MAR_PENUMBRA_START,1516
5203,1350367248000,MAR_PENUMBRA_END,1516
5204,1350391239000,MAR_PENUMBRA_START,1516
5205,1350392404000,MAR_PENUMBRA_END,1516
5206,1350416403000,MAR_PENUMBRA_START,1516
5207,1350417562000,MAR_PENUMBRA_END,1516
5208,1350441565000,MAR_PENUMBRA_START,1517
5209,1350442718000,MAR_PENUMBRA_END,1517
5210,1350466737000,MAR_PENUMBRA_START,1517
5211,1350467883000,MAR_PENUMBRA_END,1517
5212,1350491903000,MAR_PENUMBRA_START,1517
5213,1350493044000,MAR_PENUMBRA_END,1517
5214,1350517074000,MAR_PENUMBRA_START,1517
5215,1350518208000,MAR_PENUMBRA_END,1517
5216,1350542238000,MAR_PENUMBRA_START,1518
5217,1350543366000,MAR_PENUMBRA_END,1518
5218,1350567401000,MAR_PENUMBRA_START,1518
5219,1350568523000,MAR_PENUMBRA_END,1518
5220,1350592565000,MAR_PENUMBRA_START,1518
5221,1350593680000,MAR_PENUMBRA_END,1518
5222,1350617729000,MAR_PENUMBRA_START,1519
5223,1350618838000,MAR_PENUMBRA_END,1519
5224,1350642901000,MAR_PENUMBRA_START,1519
5225,1350644003000,MAR_PENUMBRA_END,1519
5226,1350668068000,MAR_PENUMBRA_START,1519
5227,1350669164000,MAR_PENUMBRA_END,1519
5228,1350693240000,MAR_PENUMBRA_START,1520
5229,1350694328000,MAR_PENUMBRA_END,1520
5230,1350718403000,MAR_PENUMBRA_START,1520
5231,1350719485000,MAR_PENUMBRA_END,1520
5232,1350743567000,MAR_PENUMBRA_START,1520
5233,1350744643000,MAR_PENUMBRA_END,1520
5234,1350768732000,MAR_PENUMBRA_START,1520
5235,1350769801000,MAR_PENUMBRA_END,1520
5236,1350793897000,MAR_PENUMBRA_START,1521
5237,1350794960000,MAR_PENUMBRA_END,1521
5238,1350819071000,MAR_PENUMBRA_START,1521
5239,1350820126000,MAR_PENUMBRA_END,1521
5240,1350844238000,MAR_PENUMBRA_START,1521
