ut_ms,description
1363259836000,"MLG_AOS_00_/_RTLT_02373"
1363260351000,"MSL_AOS_10"
1363261249000,"MLG_AOS_05_/_RTLT_02373"
1363261860000,"APOCENTRE_PASSAGE_11703"
1363262736000,"MLG_AOS_10_/_RTLT_02373"
1363270007000,"MSL_/_RANGE_06000KM_START"
1363271500000,"4000_KM_DESCEND"
1363271737000,"MAR_PENUMBRA_START"
1363271765000,"MAR_UMBRA_START"
1363272004000,"OCC_MARS_200KM_START_/_RA_001.80_/_DE_-00.02_/_OMP_(182.24,-04.54)_/_SZA_095"
1363272162000,"OCC_MARS_START_/_RA_001.80_/_DE_-00.02_/_OMP_(184.27,001.01)_/_SZA_095"
1363272614000,"GDS_AOS_05_/_RTLT_02373"
1363272738000,"KLZ_LOS_10_/_RTLT_02373"
1363272742000,"MSL_LOS_10"
1363272826000,"2000_KM_DESCEND"
1363272851000,"MSL_LOS_05"
1363272888000,"BLK_LOS_10_/_RTLT_02373"
1363272908000,"GDS_AOS_06_/_RTLT_02373"
1363273384000,"1200_KM_DESCEND"
1363273678000,"MAR_UMBRA_END"
1363273678000,"OCC_MARS_END_/_RA_001.81_/_DE_-00.01_/_OMP_(237.84,061.04)_/_SZA_090"
1363273684000,"MRB_/_RANGE_06000KM_START"
1363273695000,"MAR_PENUMBRA_END"
1363273719000,"800_KM_DESCEND"
1363273942000,"OCC_MARS_200KM_END_/_RA_001.82_/_DE_-00.01_/_OMP_(258.15,064.11)_/_SZA_089"
1363274089000,"GDS_AOS_10_/_RTLT_02373"
1363274309000,"MSL_/_RANGE_06000KM_END"
1363274440000,"PERICENTRE_PASSAGE_11703_/_SSP_(292.70,060.22)_/_SZA_087"
1363275005000,"KLZ_LOS_05_/_RTLT_02373"
1363275070000,"BLK_LOS_05_/_RTLT_02373"
1363275179000,"800_KM_ASCEND"
1363275510000,"1200_KM_ASCEND"
1363276061000,"2000_KM_ASCEND"
1363276717000,"MRB_/_RANGE_06000KM_END"
1363277216000,"BLK_LOS_00_/_RTLT_02373"
1363277229000,"KLZ_LOS_00_/_RTLT_02373"
1363277375000,"4000_KM_ASCEND"
1363284170000,"MAD_LOS_10_/_RTLT_02373"
1363284196000,"CEB_LOS_10_/_RTLT_02373"
1363284507000,"MAD_LOS_09_/_RTLT_02373"
1363285706000,"CEB_LOS_05_/_RTLT_02373"
1363285756000,"MAD_LOS_05_/_RTLT_02373"
1363285783000,"CEB_LOS_05_/_RTLT_02373"
1363287020000,"APOCENTRE_PASSAGE_11704"
1363287417000,"MRB_AOS_00"
1363290208000,"MRB_AOS_10"
1363295226000,"CAN_AOS_05_/_RTLT_02373"
1363295940000,"MRB_/_RANGE_06000KM_START"
1363296484000,"CAN_AOS_09_/_RTLT_02373"
1363296657000,"4000_KM_DESCEND"
1363296705000,"CAN_AOS_10_/_RTLT_02373"
1363296885000,"MAR_PENUMBRA_START"
1363296913000,"MAR_UMBRA_START"
1363297146000,"OCC_MARS_200KM_START_/_RA_002.01_/_DE_000.07_/_OMP_(079.95,-05.43)_/_SZA_095"
1363297301000,"OCC_MARS_START_/_RA_002.01_/_DE_000.07_/_OMP_(081.92,-00.02)_/_SZA_095"
1363297717000,"MRB_LOS_10"
1363297982000,"2000_KM_DESCEND"
1363298006000,"MRB_LOS_00"
1363298541000,"1200_KM_DESCEND"
1363298739000,"MSL_/_RANGE_06000KM_START"
1363298843000,"MAR_UMBRA_END"
1363298845000,"OCC_MARS_END_/_RA_002.02_/_DE_000.08_/_OMP_(136.51,061.21)_/_SZA_090"
1363298860000,"MAR_PENUMBRA_END"
1363298876000,"800_KM_DESCEND"
1363299106000,"OCC_MARS_200KM_END_/_RA_002.02_/_DE_000.08_/_OMP_(156.53,064.14)_/_SZA_089"
1363299482000,"MRB_/_RANGE_06000KM_END"
1363299596000,"PERICENTRE_PASSAGE_11704_/_SSP_(190.48,060.41)_/_SZA_087"
1363299941000,"MLG_LOS_10_/_RTLT_02373"
1363300336000,"800_KM_ASCEND"
1363300666000,"1200_KM_ASCEND"
1363301217000,"2000_KM_ASCEND"
1363301426000,"MLG_LOS_05_/_RTLT_02373"
1363301617000,"NNO_AOS_00_/_RTLT_02374"
1363302238000,"MSL_/_RANGE_06000KM_END"
1363302241000,"MLG_LOS_02_/_RTLT_02374"
1363302531000,"4000_KM_ASCEND"
1363303019000,"NNO_AOS_05_/_RTLT_02374"
1363304424000,"NNO_AOS_10_/_RTLT_02374"
1363309082000,"MRB_AOS_00"
1363311407000,"GDS_LOS_10_/_RTLT_02374"
1363311544000,"MRB_AOS_10"
1363312179000,"APOCENTRE_PASSAGE_11705"
1363312589000,"GDS_LOS_06_/_RTLT_02374"
1363312884000,"GDS_LOS_05_/_RTLT_02374"
1363319432000,"MRB_LOS_10"
1363320275000,"BLK_AOS_00_/_RTLT_02374"
1363320283000,"KLZ_AOS_00_/_RTLT_02374"
1363321130000,"MRB_LOS_00"
1363321818000,"4000_KM_DESCEND"
1363322039000,"MAR_PENUMBRA_START"
1363322066000,"MAR_UMBRA_START"
1363322295000,"OCC_MARS_200KM_START_/_RA_002.21_/_DE_000.16_/_OMP_(337.63,-06.32)_/_SZA_095"
1363322414000,"BLK_AOS_05_/_RTLT_02374"
1363322447000,"OCC_MARS_START_/_RA_002.21_/_DE_000.17_/_OMP_(339.56,-01.05)_/_SZA_095"
1363322501000,"KLZ_AOS_05_/_RTLT_02374"
1363322787000,"MRB_/_RANGE_06000KM_START"
1363323143000,"2000_KM_DESCEND"
1363323702000,"1200_KM_DESCEND"
1363324014000,"MAR_UMBRA_END"
1363324017000,"OCC_MARS_END_/_RA_002.23_/_DE_000.17_/_OMP_(035.17,061.37)_/_SZA_090"
1363324030000,"MAR_PENUMBRA_END"
1363324037000,"800_KM_DESCEND"
1363324081000,"MSL_/_RANGE_06000KM_START"
1363324275000,"OCC_MARS_200KM_END_/_RA_002.23_/_DE_000.17_/_OMP_(054.95,064.18)_/_SZA_089"
1363324588000,"BLK_AOS_10_/_RTLT_02374"
1363324757000,"KLZ_AOS_10_/_RTLT_02374"
1363324758000,"PERICENTRE_PASSAGE_11705_/_SSP_(088.24,060.60)_/_SZA_087"
1363325498000,"800_KM_ASCEND"
1363325828000,"1200_KM_ASCEND"
1363325887000,"MRB_/_RANGE_06000KM_END"
1363326379000,"2000_KM_ASCEND"
1363327390000,"MSL_/_RANGE_06000KM_END"
1363327693000,"4000_KM_ASCEND"
1363331357000,"CEB_AOS_03_/_RTLT_02374"
1363332000000,"MAD_AOS_05_/_RTLT_02374"
1363332027000,"CEB_AOS_05_/_RTLT_02374"
1363332315000,"MAD_AOS_06_/_RTLT_02374"
1363333582000,"MAD_AOS_10_/_RTLT_02374"
1363333610000,"CEB_AOS_10_/_RTLT_02374"
1363333898000,"CAN_LOS_10_/_RTLT_02374"
1363335081000,"CAN_LOS_06_/_RTLT_02374"
1363335376000,"CAN_LOS_05_/_RTLT_02374"
1363337339000,"APOCENTRE_PASSAGE_11706"
1363341910000,"NNO_LOS_10_/_RTLT_02374"
1363342035000,"MSL_AOS_08"
1363342628000,"MSL_AOS_10"
1363343314000,"NNO_LOS_05_/_RTLT_02374"
1363343629000,"NNO_LOS_04_/_RTLT_02374"
1363346223000,"MLG_AOS_00_/_RTLT_02375"
1363346765000,"MSL_/_RANGE_06000KM_START"
1363346976000,"4000_KM_DESCEND"
1363347189000,"MAR_PENUMBRA_START"
1363347216000,"MAR_UMBRA_START"
1363347439000,"OCC_MARS_200KM_START_/_RA_002.42_/_DE_000.26_/_OMP_(235.37,-07.14)_/_SZA_095"
1363347475000,"MSL_LOS_10"
1363347589000,"OCC_MARS_START_/_RA_002.42_/_DE_000.26_/_OMP_(237.25,-01.98)_/_SZA_095"
1363347638000,"MLG_AOS_05_/_RTLT_02375"
1363347848000,"MSL_LOS_03"
1363348302000,"2000_KM_DESCEND"
1363348861000,"1200_KM_DESCEND"
1363349124000,"MLG_AOS_10_/_RTLT_02375"
1363349178000,"MAR_UMBRA_END"
1363349183000,"OCC_MARS_END_/_RA_002.43_/_DE_000.26_/_OMP_(293.63,061.48)_/_SZA_090"
1363349194000,"MAR_PENUMBRA_END"
1363349196000,"800_KM_DESCEND"
1363349220000,"MRB_/_RANGE_06000KM_START"
1363349438000,"OCC_MARS_200KM_END_/_RA_002.43_/_DE_000.26_/_OMP_(313.11,064.20)_/_SZA_089"
1363349795000,"MSL_/_RANGE_06000KM_END"
1363349916000,"PERICENTRE_PASSAGE_11706_/_SSP_(346.01,060.77)_/_SZA_087"
1363350433000,"MRB_AOS_00"
1363350552000,"MRB_AOS_10"
1363350656000,"800_KM_ASCEND"
1363350986000,"1200_KM_ASCEND"
1363351537000,"2000_KM_ASCEND"
1363352851000,"4000_KM_ASCEND"
1363352982000,"MRB_/_RANGE_06000KM_END"
1363353350000,"MRB_LOS_10"
1363354568000,"MRB_LOS_00"
1363358894000,"GDS_AOS_05_/_RTLT_02375"
1363359188000,"GDS_AOS_06_/_RTLT_02375"
1363359195000,"KLZ_LOS_10_/_RTLT_02375"
1363359339000,"BLK_LOS_10_/_RTLT_02375"
1363359553000,"MSL_AOS_04"
1363360369000,"GDS_AOS_10_/_RTLT_02375"
1363360672000,"MSL_AOS_10"
1363361458000,"KLZ_LOS_05_/_RTLT_02375"
1363361516000,"BLK_LOS_05_/_RTLT_02375"
1363362499000,"APOCENTRE_PASSAGE_11707"
1363363661000,"BLK_LOS_00_/_RTLT_02375"
1363363681000,"KLZ_LOS_00_/_RTLT_02375"
1363370570000,"MAD_LOS_10_/_RTLT_02375"
1363370596000,"CEB_LOS_10_/_RTLT_02375"
1363370911000,"MAD_LOS_09_/_RTLT_02375"
1363371779000,"MSL_LOS_10"
1363372137000,"4000_KM_DESCEND"
1363372141000,"CEB_LOS_05_/_RTLT_02375"
1363372155000,"MAD_LOS_05_/_RTLT_02375"
1363372181000,"CEB_LOS_05_/_RTLT_02375"
1363372238000,"MSL_LOS_04"
1363372343000,"MAR_PENUMBRA_START"
1363372369000,"MAR_UMBRA_START"
1363372405000,"MSL_/_RANGE_06000KM_START"
1363372588000,"OCC_MARS_200KM_START_/_RA_002.63_/_DE_000.35_/_OMP_(133.07,-07.98)_/_SZA_095"
1363372735000,"OCC_MARS_START_/_RA_002.63_/_DE_000.35_/_OMP_(134.92,-02.94)_/_SZA_095"
1363373463000,"2000_KM_DESCEND"
1363373637000,"MRB_/_RANGE_06000KM_START"
1363374021000,"1200_KM_DESCEND"
1363374347000,"MAR_UMBRA_END"
1363374353000,"OCC_MARS_END_/_RA_002.64_/_DE_000.36_/_OMP_(192.19,061.62)_/_SZA_090"
1363374356000,"800_KM_DESCEND"
1363374363000,"MAR_PENUMBRA_END"
1363374606000,"OCC_MARS_200KM_END_/_RA_002.64_/_DE_000.36_/_OMP_(211.44,064.23)_/_SZA_089"
1363375077000,"PERICENTRE_PASSAGE_11707_/_SSP_(243.76,060.95)_/_SZA_087"
1363375620000,"MSL_/_RANGE_06000KM_END"
1363375634000,"MRB_/_RANGE_06000KM_END"
1363375817000,"800_KM_ASCEND"
1363376147000,"1200_KM_ASCEND"
1363376698000,"2000_KM_ASCEND"
1363378012000,"4000_KM_ASCEND"
1363381614000,"CAN_AOS_05_/_RTLT_02375"
1363382882000,"CAN_AOS_09_/_RTLT_02375"
1363383094000,"CAN_AOS_10_/_RTLT_02375"
1363384528000,"MRB_AOS_00"
1363386220000,"MLG_LOS_10_/_RTLT_02375"
1363386512000,"MRB_AOS_10"
1363387661000,"APOCENTRE_PASSAGE_11708"
1363387706000,"MLG_LOS_05_/_RTLT_02375"
1363387997000,"NNO_AOS_00_/_RTLT_02375"
1363388531000,"MLG_LOS_02_/_RTLT_02375"
1363389398000,"NNO_AOS_05_/_RTLT_02375"
1363390804000,"NNO_AOS_10_/_RTLT_02375"
1363395895000,"MRB_/_RANGE_06000KM_START"
1363397301000,"4000_KM_DESCEND"
1363397497000,"MAR_PENUMBRA_START"
1363397523000,"MAR_UMBRA_START"
1363397737000,"OCC_MARS_200KM_START_/_RA_002.83_/_DE_000.44_/_OMP_(030.81,-08.75)_/_SZA_095"
1363397795000,"GDS_LOS_10_/_RTLT_02376"
1363397883000,"OCC_MARS_START_/_RA_002.83_/_DE_000.44_/_OMP_(032.62,-03.81)_/_SZA_095"
1363398565000,"MRB_LOS_10"
1363398626000,"2000_KM_DESCEND"
1363398783000,"MRB_LOS_00"
1363398977000,"GDS_LOS_06_/_RTLT_02376"
1363399185000,"1200_KM_DESCEND"
1363399271000,"GDS_LOS_05_/_RTLT_02376"
1363399515000,"MAR_UMBRA_END"
1363399520000,"800_KM_DESCEND"
1363399522000,"OCC_MARS_END_/_RA_002.85_/_DE_000.45_/_OMP_(090.52,061.70)_/_SZA_090"
1363399531000,"MAR_PENUMBRA_END"
1363399569000,"MSL_/_RANGE_06000KM_START"
1363399772000,"OCC_MARS_200KM_END_/_RA_002.85_/_DE_000.45_/_OMP_(109.47,064.25)_/_SZA_089"
1363400203000,"MRB_/_RANGE_06000KM_END"
1363400241000,"PERICENTRE_PASSAGE_11708_/_SSP_(141.49,061.09)_/_SZA_087"
1363400851000,"MSL_AOS_05"
1363400911000,"MSL_AOS_10"
1363400980000,"800_KM_ASCEND"
1363401310000,"1200_KM_ASCEND"
1363401862000,"2000_KM_ASCEND"
1363403176000,"4000_KM_ASCEND"
1363403407000,"MSL_/_RANGE_06000KM_END"
1363404093000,"MSL_LOS_10"
1363404744000,"MSL_LOS_05"
1363406497000,"BLK_AOS_00_/_RTLT_02376"
1363406499000,"KLZ_AOS_00_/_RTLT_02376"
1363408636000,"BLK_AOS_05_/_RTLT_02376"
1363408716000,"KLZ_AOS_05_/_RTLT_02376"
1363410806000,"BLK_AOS_10_/_RTLT_02376"
1363410969000,"KLZ_AOS_10_/_RTLT_02376"
1363412823000,"APOCENTRE_PASSAGE_11709"
1363417606000,"CEB_AOS_03_/_RTLT_02376"
1363418268000,"MAD_AOS_05_/_RTLT_02376"
1363418295000,"CEB_AOS_05_/_RTLT_02376"
1363418583000,"MAD_AOS_06_/_RTLT_02376"
1363419850000,"MAD_AOS_10_/_RTLT_02376"
1363419879000,"CEB_AOS_10_/_RTLT_02376"
1363420176000,"CAN_LOS_10_/_RTLT_02376"
1363421360000,"CAN_LOS_06_/_RTLT_02376"
1363421654000,"CAN_LOS_05_/_RTLT_02376"
1363422460000,"4000_KM_DESCEND"
1363422648000,"MAR_PENUMBRA_START"
1363422674000,"MAR_UMBRA_START"
1363422884000,"OCC_MARS_200KM_START_/_RA_003.04_/_DE_000.53_/_OMP_(288.51,-09.62)_/_SZA_095"
1363423027000,"OCC_MARS_START_/_RA_003.04_/_DE_000.53_/_OMP_(290.28,-04.79)_/_SZA_095"
1363423786000,"2000_KM_DESCEND"
1363424344000,"1200_KM_DESCEND"
1363424386000,"MSL_/_RANGE_06000KM_START"
1363424559000,"MRB_/_RANGE_06000KM_START"
1363424679000,"800_KM_DESCEND"
1363424682000,"MAR_UMBRA_END"
1363424691000,"OCC_MARS_END_/_RA_003.05_/_DE_000.54_/_OMP_(349.10,061.84)_/_SZA_090"
1363424698000,"MAR_PENUMBRA_END"
1363424938000,"OCC_MARS_200KM_END_/_RA_003.05_/_DE_000.54_/_OMP_(007.79,064.28)_/_SZA_089"
1363425400000,"PERICENTRE_PASSAGE_11709_/_SSP_(039.26,061.26)_/_SZA_087"
1363426139000,"800_KM_ASCEND"
1363426433000,"MSL_/_RANGE_06000KM_END"
1363426470000,"1200_KM_ASCEND"
1363426661000,"MRB_AOS_00"
1363427021000,"2000_KM_ASCEND"
1363428151000,"MRB_/_RANGE_06000KM_END"
1363428196000,"NNO_LOS_10_/_RTLT_02376"
1363428335000,"4000_KM_ASCEND"
1363429226000,"MRB_LOS_00"
1363429601000,"NNO_LOS_05_/_RTLT_02376"
1363429945000,"NNO_LOS_04_/_RTLT_02376"
1363432610000,"MLG_AOS_00_/_RTLT_02376"
1363434026000,"MLG_AOS_05_/_RTLT_02376"
1363435515000,"MLG_AOS_10_/_RTLT_02376"
1363435966000,"MSL_AOS_06"
1363436895000,"MSL_AOS_10"
1363437985000,"APOCENTRE_PASSAGE_11710"
1363445174000,"GDS_AOS_05_/_RTLT_02377"
1363445467000,"GDS_AOS_06_/_RTLT_02377"
1363445653000,"KLZ_LOS_10_/_RTLT_02377"
1363445790000,"BLK_LOS_10_/_RTLT_02377"
1363446143000,"MSL_/_RANGE_06000KM_START"
1363446647000,"GDS_AOS_10_/_RTLT_02377"
1363447625000,"4000_KM_DESCEND"
1363447805000,"MAR_PENUMBRA_START"
1363447831000,"MAR_UMBRA_START"
1363447910000,"KLZ_LOS_05_/_RTLT_02377"
1363447963000,"BLK_LOS_05_/_RTLT_02377"
1363448035000,"OCC_MARS_200KM_START_/_RA_003.24_/_DE_000.63_/_OMP_(186.23,-10.41)_/_SZA_095"
1363448177000,"OCC_MARS_START_/_RA_003.24_/_DE_000.63_/_OMP_(187.96,-05.69)_/_SZA_095"
1363448912000,"MSL_LOS_10"
1363448950000,"2000_KM_DESCEND"
1363449015000,"MSL_LOS_05"
1363449509000,"1200_KM_DESCEND"
1363449838000,"MRB_/_RANGE_06000KM_START"
1363449844000,"800_KM_DESCEND"
1363449853000,"MAR_UMBRA_END"
1363449862000,"OCC_MARS_END_/_RA_003.26_/_DE_000.63_/_OMP_(247.53,061.94)_/_SZA_090"
1363449868000,"MAR_PENUMBRA_END"
1363450107000,"BLK_LOS_00_/_RTLT_02377"
1363450107000,"OCC_MARS_200KM_END_/_RA_003.26_/_DE_000.63_/_OMP_(265.99,064.30)_/_SZA_089"
1363450133000,"KLZ_LOS_00_/_RTLT_02377"
1363450441000,"MSL_/_RANGE_06000KM_END"
1363450564000,"PERICENTRE_PASSAGE_11710_/_SSP_(297.01,061.42)_/_SZA_087"
1363451304000,"800_KM_ASCEND"
1363451634000,"1200_KM_ASCEND"
1363452185000,"2000_KM_ASCEND"
1363452965000,"MRB_/_RANGE_06000KM_END"
1363453500000,"4000_KM_ASCEND"
1363456969000,"MAD_LOS_10_/_RTLT_02377"
1363456995000,"CEB_LOS_10_/_RTLT_02377"
1363457326000,"MAD_LOS_09_/_RTLT_02377"
1363458553000,"MAD_LOS_05_/_RTLT_02377"
1363458575000,"CEB_LOS_05_/_RTLT_02377"
1363458580000,"CEB_LOS_05_/_RTLT_02377"
1363463145000,"APOCENTRE_PASSAGE_11711"
1363464405000,"MRB_AOS_00"
1363467236000,"MRB_AOS_10"
1363468002000,"CAN_AOS_05_/_RTLT_02377"
1363469279000,"CAN_AOS_09_/_RTLT_02377"
1363469483000,"CAN_AOS_10_/_RTLT_02377"
1363472226000,"MRB_/_RANGE_06000KM_START"
1363472497000,"MLG_LOS_10_/_RTLT_02377"
1363472781000,"4000_KM_DESCEND"
1363472955000,"MAR_PENUMBRA_START"
1363472981000,"MAR_UMBRA_START"
1363473180000,"OCC_MARS_200KM_START_/_RA_003.45_/_DE_000.72_/_OMP_(083.95,-11.24)_/_SZA_095"
1363473319000,"OCC_MARS_START_/_RA_003.45_/_DE_000.72_/_OMP_(085.65,-06.63)_/_SZA_095"
1363473753000,"MRB_LOS_10"
1363473983000,"MLG_LOS_05_/_RTLT_02377"
1363474086000,"MRB_LOS_00"
1363474107000,"2000_KM_DESCEND"
1363474376000,"NNO_AOS_00_/_RTLT_02377"
1363474665000,"1200_KM_DESCEND"
1363474820000,"MLG_LOS_02_/_RTLT_02377"
1363474835000,"MSL_/_RANGE_06000KM_START"
1363475000000,"800_KM_DESCEND"
1363475017000,"MAR_UMBRA_END"
1363475028000,"OCC_MARS_END_/_RA_003.46_/_DE_000.72_/_OMP_(146.10,062.06)_/_SZA_090"
1363475032000,"MAR_PENUMBRA_END"
1363475271000,"OCC_MARS_200KM_END_/_RA_003.47_/_DE_000.73_/_OMP_(164.31,064.33)_/_SZA_089"
1363475637000,"MRB_/_RANGE_06000KM_END"
1363475721000,"PERICENTRE_PASSAGE_11711_/_SSP_(194.79,061.61)_/_SZA_088"
1363475777000,"NNO_AOS_05_/_RTLT_02377"
1363476460000,"800_KM_ASCEND"
1363476791000,"1200_KM_ASCEND"
1363477184000,"NNO_AOS_10_/_RTLT_02377"
1363477342000,"2000_KM_ASCEND"
1363478274000,"MSL_/_RANGE_06000KM_END"
1363478656000,"4000_KM_ASCEND"
1363484183000,"GDS_LOS_10_/_RTLT_02377"
1363485334000,"MRB_AOS_00"
1363485364000,"GDS_LOS_06_/_RTLT_02377"
1363485659000,"GDS_LOS_05_/_RTLT_02377"
1363487651000,"MRB_AOS_10"
1363488305000,"APOCENTRE_PASSAGE_11712"
1363492715000,"KLZ_AOS_00_/_RTLT_02378"
1363492719000,"BLK_AOS_00_/_RTLT_02378"
1363494856000,"BLK_AOS_05_/_RTLT_02378"
1363494931000,"KLZ_AOS_05_/_RTLT_02378"
1363496461000,"MRB_LOS_10"
1363497022000,"BLK_AOS_10_/_RTLT_02378"
1363497179000,"KLZ_AOS_10_/_RTLT_02378"
1363497779000,"MRB_LOS_00"
1363497944000,"4000_KM_DESCEND"
1363498112000,"MAR_PENUMBRA_START"
1363498137000,"MAR_UMBRA_START"
1363498332000,"OCC_MARS_200KM_START_/_RA_003.66_/_DE_000.81_/_OMP_(341.64,-12.07)_/_SZA_095"
1363498469000,"OCC_MARS_START_/_RA_003.66_/_DE_000.81_/_OMP_(343.31,-07.56)_/_SZA_095"
1363498642000,"MRB_/_RANGE_06000KM_START"
1363499269000,"2000_KM_DESCEND"
1363499827000,"1200_KM_DESCEND"
1363500162000,"800_KM_DESCEND"
1363500188000,"MAR_UMBRA_END"
1363500200000,"OCC_MARS_END_/_RA_003.67_/_DE_000.82_/_OMP_(044.62,062.18)_/_SZA_090"
1363500203000,"MAR_PENUMBRA_END"
1363500228000,"MSL_/_RANGE_06000KM_START"
1363500440000,"OCC_MARS_200KM_END_/_RA_003.67_/_DE_000.82_/_OMP_(062.62,064.36)_/_SZA_089"
1363500883000,"PERICENTRE_PASSAGE_11712_/_SSP_(092.53,061.80)_/_SZA_088"
1363501623000,"800_KM_ASCEND"
1363501802000,"MRB_/_RANGE_06000KM_END"
1363501954000,"1200_KM_ASCEND"
1363502303000,"MSL_AOS_04"
1363502505000,"2000_KM_ASCEND"
1363503621000,"MSL_/_RANGE_06000KM_END"
1363503819000,"4000_KM_ASCEND"
1363503855000,"CEB_AOS_03_/_RTLT_02378"
1363503859000,"MSL_LOS_03"
1363504536000,"MAD_AOS_05_/_RTLT_02378"
1363504563000,"CEB_AOS_05_/_RTLT_02378"
1363504851000,"MAD_AOS_06_/_RTLT_02378"
1363506117000,"MAD_AOS_10_/_RTLT_02378"
1363506145000,"CEB_AOS_10_/_RTLT_02378"
1363506453000,"CAN_LOS_10_/_RTLT_02378"
1363507639000,"CAN_LOS_06_/_RTLT_02378"
1363507934000,"CAN_LOS_05_/_RTLT_02378"
1363513465000,"APOCENTRE_PASSAGE_11713"
1363514483000,"NNO_LOS_10_/_RTLT_02378"
1363515890000,"NNO_LOS_05_/_RTLT_02378"
1363516262000,"NNO_LOS_04_/_RTLT_02378"
1363519000000,"MLG_AOS_00_/_RTLT_02378"
1363519137000,"MSL_AOS_07"
1363520080000,"MSL_AOS_10"
1363520415000,"MLG_AOS_05_/_RTLT_02378"
1363521350000,"MLG_CON_START_SSCE_5"
1363521416000,"KOU_CON_START_SSCE_5"
1363521610000,"GDS_CON_START_SSCE_5"
1363521877000,"CEB_CON_START_SSCE_5"
1363521878000,"MAD_CON_START_SSCE_5"
1363521904000,"MLG_AOS_10_/_RTLT_02378"
1363522021000,"CAN_CON_START_SSCE_5"
1363522185000,"NNO_CON_START_SSCE_5"
1363523076000,"MSL_/_RANGE_06000KM_START"
1363523102000,"4000_KM_DESCEND"
1363523216000,"MSL_LOS_10"
1363523263000,"MAR_PENUMBRA_START"
1363523288000,"MAR_UMBRA_START"
1363523478000,"OCC_MARS_200KM_START_/_RA_003.86_/_DE_000.90_/_OMP_(239.38,-12.84)_/_SZA_095"
1363523614000,"OCC_MARS_START_/_RA_003.86_/_DE_000.90_/_OMP_(241.02,-08.42)_/_SZA_095"
1363523809000,"MSL_LOS_03"
1363524428000,"2000_KM_DESCEND"
1363524986000,"1200_KM_DESCEND"
1363525322000,"800_KM_DESCEND"
1363525352000,"MAR_UMBRA_END"
1363525358000,"MRB_/_RANGE_06000KM_START"
1363525364000,"OCC_MARS_END_/_RA_003.88_/_DE_000.91_/_OMP_(302.99,062.27)_/_SZA_090"
1363525366000,"MAR_PENUMBRA_END"
1363525603000,"OCC_MARS_200KM_END_/_RA_003.88_/_DE_000.91_/_OMP_(320.72,064.38)_/_SZA_089"
1363525961000,"MSL_/_RANGE_06000KM_END"
1363526042000,"PERICENTRE_PASSAGE_11713_/_SSP_(350.30,061.97)_/_SZA_088"
1363526567000,"MRB_AOS_00"
1363526683000,"MRB_AOS_10"
1363526781000,"800_KM_ASCEND"
1363527112000,"1200_KM_ASCEND"
1363527663000,"2000_KM_ASCEND"
1363528977000,"4000_KM_ASCEND"
1363529155000,"MRB_/_RANGE_06000KM_END"
1363529660000,"MRB_LOS_10"
1363530905000,"MRB_LOS_00"
1363531453000,"GDS_AOS_05_/_RTLT_02378"
1363531747000,"GDS_AOS_06_/_RTLT_02378"
1363532108000,"KLZ_LOS_10_/_RTLT_02378"
1363532238000,"BLK_LOS_10_/_RTLT_02378"
1363532926000,"GDS_AOS_10_/_RTLT_02378"
1363534362000,"KLZ_LOS_05_/_RTLT_02378"
1363534409000,"BLK_LOS_05_/_RTLT_02378"
1363535858000,"MSL_AOS_04"
1363536552000,"BLK_LOS_00_/_RTLT_02378"
1363536583000,"KLZ_LOS_00_/_RTLT_02378"
1363536954000,"MSL_AOS_10"
1363538626000,"APOCENTRE_PASSAGE_11714"
1363543369000,"MAD_LOS_10_/_RTLT_02379"
1363543395000,"CEB_LOS_10_/_RTLT_02379"
1363543746000,"MAD_LOS_09_/_RTLT_02379"
1363544951000,"MAD_LOS_05_/_RTLT_02379"
1363544978000,"CEB_LOS_05_/_RTLT_02379"
1363545004000,"CEB_LOS_05_/_RTLT_02379"
1363548231000,"MSL_/_RANGE_06000KM_START"
1363548264000,"4000_KM_DESCEND"
1363548322000,"MSL_LOS_10"
1363548419000,"MAR_PENUMBRA_START"
1363548444000,"MAR_UMBRA_START"
1363548630000,"OCC_MARS_200KM_START_/_RA_004.07_/_DE_000.99_/_OMP_(137.08,-13.64)_/_SZA_095"
1363548690000,"MSL_LOS_04"
1363548763000,"OCC_MARS_START_/_RA_004.07_/_DE_000.99_/_OMP_(138.70,-09.30)_/_SZA_095"
1363549590000,"2000_KM_DESCEND"
1363549900000,"MRB_/_RANGE_06000KM_START"
1363550148000,"1200_KM_DESCEND"
1363550483000,"800_KM_DESCEND"
1363550521000,"MAR_UMBRA_END"
1363550535000,"MAR_PENUMBRA_END"
1363550535000,"OCC_MARS_END_/_RA_004.08_/_DE_001.00_/_OMP_(201.45,062.37)_/_SZA_090"
1363550771000,"OCC_MARS_200KM_END_/_RA_004.08_/_DE_001.00_/_OMP_(218.96,064.41)_/_SZA_089"
1363551204000,"PERICENTRE_PASSAGE_11714_/_SSP_(248.04,062.15)_/_SZA_088"
1363551604000,"MSL_/_RANGE_06000KM_END"
1363551924000,"MRB_/_RANGE_06000KM_END"
1363551944000,"800_KM_ASCEND"
1363552274000,"1200_KM_ASCEND"
1363552826000,"2000_KM_ASCEND"
1363554140000,"4000_KM_ASCEND"
1363554389000,"CAN_AOS_05_/_RTLT_02379"
1363555675000,"CAN_AOS_09_/_RTLT_02379"
1363555872000,"CAN_AOS_10_/_RTLT_02379"
1363558774000,"MLG_LOS_10_/_RTLT_02379"
