ut_ms,description
1258969710000,"MAR_UMBRA_END"
1258969737000,"MAR_PENUMBRA_END"
1258969997000,"2000_KM_DESCEND"
1258970001000,"KLZ_LOS_05_/_RTLT_01005"
1258970377000,"MRB_/_RANGE_06000KM_START"
1258970554000,"1200_KM_DESCEND"
1258970887000,"800_KM_DESCEND"
1258971620000,"PERICENTRE_PASSAGE_07555_/_SSP_(249.64,066.49)_/_SZA_061"
1258972163000,"BLK_LOS_00_/_RTLT_01004"
1258972369000,"800_KM_ASCEND"
1258972456000,"MRB_/_RANGE_06000KM_END"
1258972583000,"KLZ_LOS_00_/_RTLT_01004"
1258972698000,"1200_KM_ASCEND"
1258973249000,"2000_KM_ASCEND"
1258974568000,"4000_KM_ASCEND"
1258975843000,"MAD_LOS_10_/_RTLT_01004"
1258975872000,"CEB_LOS_10_/_RTLT_01004"
1258976260000,"MAD_LOS_09_/_RTLT_01004"
1258977494000,"MAD_LOS_05_/_RTLT_01004"
1258977524000,"CEB_LOS_05_/_RTLT_01004"
1258978281000,"CEB_LOS_03_/_RTLT_01004"
1258982074000,"MRB_AOS_00"
1258984035000,"APOCENTRE_PASSAGE_07556"
1258984201000,"MRB_AOS_10"
1258984258000,"MLG_LOS_10_/_RTLT_01003"
1258985948000,"MLG_LOS_05_/_RTLT_01003"
1258986558000,"CAN_AOS_05_/_RTLT_01003"
1258987114000,"MLG_LOS_01_/_RTLT_01003"
1258987660000,"CAN_AOS_08_/_RTLT_01003"
1258988235000,"CAN_AOS_10_/_RTLT_01003"
1258990832000,"OCC_MARS_200KM_START_/_RA_138.53_/_DE_018.34_/_OMP_(275.98,-28.47)_/_SZA_114"
1258991053000,"OCC_MARS_START_/_RA_138.53_/_DE_018.34_/_OMP_(277.09,-23.78)_/_SZA_117"
1258991780000,"MAR_PENUMBRA_START"
1258991821000,"MAR_UMBRA_START"
1258992098000,"MRB_/_RANGE_06000KM_START"
1258992290000,"NNO_AOS_00_/_RTLT_01003"
1258993491000,"OCC_MARS_END_/_RA_138.54_/_DE_018.34_/_OMP_(296.12,045.60)_/_SZA_120"
1258993495000,"4000_KM_DESCEND"
1258993745000,"OCC_MARS_200KM_END_/_RA_138.54_/_DE_018.34_/_OMP_(299.26,050.64)_/_SZA_118"
1258993811000,"NNO_AOS_05_/_RTLT_01002"
1258994547000,"MAR_UMBRA_END"
1258994574000,"MAR_PENUMBRA_END"
1258994823000,"2000_KM_DESCEND"
1258994952000,"MRB_LOS_10"
1258995139000,"MRB_LOS_00"
1258995377000,"NNO_AOS_10_/_RTLT_01002"
1258995381000,"1200_KM_DESCEND"
1258995715000,"800_KM_DESCEND"
1258996446000,"PERICENTRE_PASSAGE_07556_/_SSP_(148.73,066.63)_/_SZA_061"
1258996467000,"MRB_/_RANGE_06000KM_END"
1258997194000,"800_KM_ASCEND"
1258997524000,"1200_KM_ASCEND"
1258998075000,"2000_KM_ASCEND"
1258999394000,"4000_KM_ASCEND"
1259000894000,"KLZ_AOS_00_/_RTLT_01002"
1259001291000,"BLK_AOS_00_/_RTLT_01002"
1259002389000,"GDS_LOS_10_/_RTLT_01002"
1259003477000,"KLZ_AOS_05_/_RTLT_01001"
1259003616000,"GDS_LOS_06_/_RTLT_01001"
1259003753000,"BLK_AOS_05_/_RTLT_01001"
1259003926000,"GDS_LOS_05_/_RTLT_01001"
1259005874000,"KLZ_AOS_10_/_RTLT_01001"
1259006053000,"BLK_AOS_10_/_RTLT_01001"
1259008860000,"APOCENTRE_PASSAGE_07557"
1259015607000,"CEB_AOS_03_/_RTLT_01000"
1259015686000,"OCC_MARS_200KM_START_/_RA_138.61_/_DE_018.33_/_OMP_(175.23,-28.21)_/_SZA_114"
1259015909000,"OCC_MARS_START_/_RA_138.61_/_DE_018.33_/_OMP_(176.35,-23.46)_/_SZA_117"
1259016173000,"MAD_AOS_05_/_RTLT_01000"
1259016198000,"CEB_AOS_05_/_RTLT_01000"
1259016506000,"MAD_AOS_06_/_RTLT_01000"
1259016599000,"MAR_PENUMBRA_START"
1259016639000,"MAR_UMBRA_START"
1259017824000,"MAD_AOS_10_/_RTLT_01000"
1259017849000,"CEB_AOS_10_/_RTLT_01000"
1259018253000,"CAN_LOS_10_/_RTLT_01000"
1259018318000,"4000_KM_DESCEND"
1259018324000,"OCC_MARS_END_/_RA_138.62_/_DE_018.33_/_OMP_(195.21,045.39)_/_SZA_120"
1259018579000,"OCC_MARS_200KM_END_/_RA_138.62_/_DE_018.33_/_OMP_(198.37,050.49)_/_SZA_118"
1259019386000,"MAR_UMBRA_END"
1259019413000,"MAR_PENUMBRA_END"
1259019601000,"CAN_LOS_06_/_RTLT_01000"
1259019647000,"2000_KM_DESCEND"
1259019931000,"CAN_LOS_05_/_RTLT_01000"
1259020204000,"1200_KM_DESCEND"
1259020396000,"MRB_/_RANGE_06000KM_START"
1259020538000,"800_KM_DESCEND"
1259021270000,"PERICENTRE_PASSAGE_07557_/_SSP_(047.85,066.81)_/_SZA_061"
1259022018000,"800_KM_ASCEND"
1259022348000,"1200_KM_ASCEND"
1259022899000,"2000_KM_ASCEND"
1259023569000,"MRB_AOS_00"
1259023904000,"MRB_/_RANGE_06000KM_END"
1259024218000,"4000_KM_ASCEND"
1259024870000,"MRB_LOS_00"
1259026824000,"NNO_LOS_10_/_RTLT_00999"
1259028388000,"NNO_LOS_05_/_RTLT_00999"
1259029015000,"NNO_LOS_03_/_RTLT_00999"
1259033686000,"APOCENTRE_PASSAGE_07558"
1259037401000,"MLG_AOS_00_/_RTLT_00998"
1259038918000,"MLG_AOS_05_/_RTLT_00998"
1259040540000,"OCC_MARS_200KM_START_/_RA_138.70_/_DE_018.31_/_OMP_(074.51,-27.88)_/_SZA_115"
1259040607000,"MLG_AOS_10_/_RTLT_00998"
1259040764000,"OCC_MARS_START_/_RA_138.70_/_DE_018.31_/_OMP_(075.64,-23.08)_/_SZA_117"
1259041418000,"MAR_PENUMBRA_START"
1259041458000,"MAR_UMBRA_START"
1259043145000,"4000_KM_DESCEND"
1259043156000,"OCC_MARS_END_/_RA_138.71_/_DE_018.31_/_OMP_(094.30,045.16)_/_SZA_120"
1259043413000,"OCC_MARS_200KM_END_/_RA_138.71_/_DE_018.31_/_OMP_(097.47,050.32)_/_SZA_118"
1259043695000,"GDS_AOS_05_/_RTLT_00998"
1259044005000,"GDS_AOS_06_/_RTLT_00998"
1259044225000,"MAR_UMBRA_END"
1259044251000,"MAR_PENUMBRA_END"
1259044474000,"2000_KM_DESCEND"
1259045032000,"1200_KM_DESCEND"
1259045232000,"GDS_AOS_10_/_RTLT_00998"
1259045365000,"800_KM_DESCEND"
1259045463000,"MRB_/_RANGE_06000KM_START"
1259046097000,"PERICENTRE_PASSAGE_07558_/_SSP_(306.95,066.97)_/_SZA_061"
1259046845000,"800_KM_ASCEND"
1259047174000,"1200_KM_ASCEND"
1259047330000,"MRB_AOS_00"
1259047726000,"2000_KM_ASCEND"
1259048828000,"MRB_/_RANGE_06000KM_END"
1259049045000,"4000_KM_ASCEND"
1259049716000,"MRB_LOS_00"
1259053613000,"BLK_LOS_10_/_RTLT_00997"
1259053818000,"KLZ_LOS_10_/_RTLT_00997"
1259055912000,"BLK_LOS_05_/_RTLT_00997"
1259056212000,"KLZ_LOS_05_/_RTLT_00997"
1259058372000,"BLK_LOS_00_/_RTLT_00997"
1259058509000,"APOCENTRE_PASSAGE_07559"
1259058791000,"KLZ_LOS_00_/_RTLT_00996"
1259062067000,"MAD_LOS_10_/_RTLT_00996"
1259062096000,"CEB_LOS_10_/_RTLT_00996"
1259062483000,"MAD_LOS_09_/_RTLT_00996"
1259062638000,"MRB_AOS_00"
1259063719000,"MAD_LOS_05_/_RTLT_00996"
1259063749000,"CEB_LOS_05_/_RTLT_00996"
1259064505000,"CEB_LOS_03_/_RTLT_00996"
1259065389000,"OCC_MARS_200KM_START_/_RA_138.78_/_DE_018.30_/_OMP_(333.74,-27.72)_/_SZA_115"
1259065613000,"OCC_MARS_START_/_RA_138.78_/_DE_018.30_/_OMP_(334.88,-22.89)_/_SZA_117"
1259065761000,"MRB_AOS_10"
1259066238000,"MAR_PENUMBRA_START"
1259066278000,"MAR_UMBRA_START"
1259067899000,"MRB_/_RANGE_06000KM_START"
1259067965000,"4000_KM_DESCEND"
1259067990000,"OCC_MARS_END_/_RA_138.79_/_DE_018.30_/_OMP_(353.45,045.04)_/_SZA_120"
1259068247000,"OCC_MARS_200KM_END_/_RA_138.79_/_DE_018.30_/_OMP_(356.63,050.24)_/_SZA_118"
1259068303000,"MRB_LOS_10"
1259069050000,"MRB_LOS_00"
1259069062000,"MAR_UMBRA_END"
1259069088000,"MAR_PENUMBRA_END"
1259069294000,"2000_KM_DESCEND"
1259069852000,"1200_KM_DESCEND"
1259070185000,"800_KM_DESCEND"
1259070503000,"MLG_LOS_10_/_RTLT_00995"
1259070917000,"PERICENTRE_PASSAGE_07559_/_SSP_(206.07,067.16)_/_SZA_062"
1259070975000,"MRB_/_RANGE_06000KM_END"
1259071666000,"800_KM_ASCEND"
1259071995000,"1200_KM_ASCEND"
1259072193000,"MLG_LOS_05_/_RTLT_00995"
1259072547000,"2000_KM_ASCEND"
1259072782000,"CAN_AOS_05_/_RTLT_00995"
1259073360000,"MLG_LOS_01_/_RTLT_00995"
1259073865000,"4000_KM_ASCEND"
1259073889000,"CAN_AOS_08_/_RTLT_00995"
1259074458000,"CAN_AOS_10_/_RTLT_00995"
1259078516000,"NNO_AOS_00_/_RTLT_00995"
1259080036000,"NNO_AOS_05_/_RTLT_00995"
1259081308000,"MRB_AOS_00"
1259081600000,"NNO_AOS_10_/_RTLT_00994"
1259083334000,"APOCENTRE_PASSAGE_07560"
1259083456000,"MRB_AOS_10"
1259087153000,"KLZ_AOS_00_/_RTLT_00994"
1259087546000,"BLK_AOS_00_/_RTLT_00994"
1259088614000,"GDS_LOS_10_/_RTLT_00994"
1259089732000,"KLZ_AOS_05_/_RTLT_00994"
1259089842000,"GDS_LOS_06_/_RTLT_00994"
1259090006000,"BLK_AOS_05_/_RTLT_00994"
1259090151000,"GDS_LOS_05_/_RTLT_00994"
1259090249000,"OCC_MARS_200KM_START_/_RA_138.87_/_DE_018.28_/_OMP_(233.00,-27.40)_/_SZA_115"
1259090474000,"OCC_MARS_START_/_RA_138.87_/_DE_018.28_/_OMP_(234.14,-22.52)_/_SZA_117"
1259091061000,"MAR_PENUMBRA_START"
1259091101000,"MAR_UMBRA_START"
1259092125000,"KLZ_AOS_10_/_RTLT_00993"
1259092305000,"BLK_AOS_10_/_RTLT_00993"
1259092618000,"MRB_/_RANGE_06000KM_START"
1259092794000,"4000_KM_DESCEND"
1259092827000,"OCC_MARS_END_/_RA_138.87_/_DE_018.28_/_OMP_(252.54,044.85)_/_SZA_120"
1259093086000,"OCC_MARS_200KM_END_/_RA_138.88_/_DE_018.28_/_OMP_(255.75,050.11)_/_SZA_118"
1259093096000,"MRB_LOS_10"
1259093701000,"MRB_LOS_00"
1259093904000,"MAR_UMBRA_END"
1259093930000,"MAR_PENUMBRA_END"
1259094122000,"2000_KM_DESCEND"
1259094680000,"1200_KM_DESCEND"
1259095013000,"800_KM_DESCEND"
1259095746000,"PERICENTRE_PASSAGE_07560_/_SSP_(105.13,067.35)_/_SZA_062"
1259096209000,"MRB_/_RANGE_06000KM_END"
1259096495000,"800_KM_ASCEND"
1259096824000,"1200_KM_ASCEND"
1259097375000,"2000_KM_ASCEND"
1259098694000,"4000_KM_ASCEND"
1259101849000,"CEB_AOS_03_/_RTLT_00993"
1259102419000,"MAD_AOS_05_/_RTLT_00992"
1259102443000,"CEB_AOS_05_/_RTLT_00992"
1259102752000,"MAD_AOS_06_/_RTLT_00992"
1259104070000,"MAD_AOS_10_/_RTLT_00992"
1259104095000,"CEB_AOS_10_/_RTLT_00992"
1259104500000,"CAN_LOS_10_/_RTLT_00992"
1259105847000,"CAN_LOS_06_/_RTLT_00992"
1259106176000,"CAN_LOS_05_/_RTLT_00992"
1259108160000,"APOCENTRE_PASSAGE_07561"
1259113066000,"NNO_LOS_10_/_RTLT_00992"
1259114630000,"NNO_LOS_05_/_RTLT_00991"
1259115097000,"OCC_MARS_200KM_START_/_RA_138.95_/_DE_018.27_/_OMP_(132.26,-27.17)_/_SZA_115"
1259115246000,"NNO_LOS_03_/_RTLT_00991"
1259115323000,"OCC_MARS_START_/_RA_138.95_/_DE_018.27_/_OMP_(133.41,-22.24)_/_SZA_117"
1259115880000,"MAR_PENUMBRA_START"
1259115919000,"MAR_UMBRA_START"
1259117618000,"4000_KM_DESCEND"
1259117657000,"OCC_MARS_END_/_RA_138.96_/_DE_018.27_/_OMP_(151.66,044.65)_/_SZA_120"
1259117917000,"OCC_MARS_200KM_END_/_RA_138.96_/_DE_018.27_/_OMP_(154.87,049.96)_/_SZA_118"
1259118740000,"MAR_UMBRA_END"
1259118765000,"MAR_PENUMBRA_END"
1259118946000,"2000_KM_DESCEND"
1259119504000,"1200_KM_DESCEND"
1259119838000,"800_KM_DESCEND"
1259119934000,"MRB_/_RANGE_06000KM_START"
1259120569000,"PERICENTRE_PASSAGE_07561_/_SSP_(004.22,067.52)_/_SZA_062"
1259121201000,"MRB_AOS_00"
1259121317000,"800_KM_ASCEND"
1259121331000,"MRB_AOS_10"
1259121647000,"1200_KM_ASCEND"
1259122198000,"2000_KM_ASCEND"
1259123517000,"4000_KM_ASCEND"
1259123624000,"MLG_AOS_00_/_RTLT_00991"
1259123827000,"MRB_/_RANGE_06000KM_END"
1259124826000,"MRB_LOS_10"
1259125141000,"MLG_AOS_05_/_RTLT_00990"
1259126239000,"MRB_LOS_00"
1259126828000,"MLG_AOS_10_/_RTLT_00990"
1259129939000,"GDS_AOS_05_/_RTLT_00990"
1259130248000,"GDS_AOS_06_/_RTLT_00990"
1259131475000,"GDS_AOS_10_/_RTLT_00990"
1259132986000,"APOCENTRE_PASSAGE_07562"
1259139830000,"BLK_LOS_10_/_RTLT_00989"
1259139957000,"OCC_MARS_200KM_START_/_RA_139.03_/_DE_018.26_/_OMP_(031.50,-26.88)_/_SZA_115"
1259140033000,"KLZ_LOS_10_/_RTLT_00989"
1259140184000,"OCC_MARS_START_/_RA_139.03_/_DE_018.26_/_OMP_(032.66,-21.90)_/_SZA_117"
1259140706000,"MAR_PENUMBRA_START"
1259140744000,"MAR_UMBRA_START"
1259142128000,"BLK_LOS_05_/_RTLT_00989"
1259142426000,"KLZ_LOS_05_/_RTLT_00989"
1259142447000,"4000_KM_DESCEND"
1259142496000,"OCC_MARS_END_/_RA_139.04_/_DE_018.26_/_OMP_(050.75,044.47)_/_SZA_120"
1259142757000,"OCC_MARS_200KM_END_/_RA_139.04_/_DE_018.26_/_OMP_(053.98,049.84)_/_SZA_118"
1259143583000,"MAR_UMBRA_END"
1259143607000,"MAR_PENUMBRA_END"
1259143776000,"2000_KM_DESCEND"
1259144333000,"1200_KM_DESCEND"
1259144474000,"MRB_/_RANGE_06000KM_START"
1259144586000,"BLK_LOS_00_/_RTLT_00989"
1259144667000,"800_KM_DESCEND"
1259145003000,"KLZ_LOS_00_/_RTLT_00989"
1259145399000,"PERICENTRE_PASSAGE_07562_/_SSP_(263.29,067.68)_/_SZA_062"
1259146147000,"800_KM_ASCEND"
1259146477000,"1200_KM_ASCEND"
1259146783000,"MRB_/_RANGE_06000KM_END"
1259147028000,"2000_KM_ASCEND"
1259148289000,"MAD_LOS_10_/_RTLT_00988"
1259148319000,"CEB_LOS_10_/_RTLT_00988"
1259148347000,"4000_KM_ASCEND"
1259148704000,"MAD_LOS_09_/_RTLT_00988"
1259149940000,"MAD_LOS_05_/_RTLT_00988"
1259149970000,"CEB_LOS_05_/_RTLT_00988"
1259150726000,"CEB_LOS_03_/_RTLT_00988"
1259156561000,"MRB_AOS_00"
1259156749000,"MLG_LOS_10_/_RTLT_00988"
1259157814000,"APOCENTRE_PASSAGE_07563"
1259158436000,"MLG_LOS_05_/_RTLT_00987"
1259158926000,"MRB_AOS_10"
1259159004000,"CAN_AOS_05_/_RTLT_00987"
1259159604000,"MLG_LOS_01_/_RTLT_00987"
1259160116000,"CAN_AOS_08_/_RTLT_00987"
1259160679000,"CAN_AOS_10_/_RTLT_00987"
1259164740000,"NNO_AOS_00_/_RTLT_00987"
1259164805000,"OCC_MARS_200KM_START_/_RA_139.11_/_DE_018.24_/_OMP_(290.77,-26.64)_/_SZA_115"
1259165033000,"OCC_MARS_START_/_RA_139.11_/_DE_018.24_/_OMP_(291.93,-21.61)_/_SZA_117"
1259165525000,"MAR_PENUMBRA_START"
1259165563000,"MAR_UMBRA_START"
1259165971000,"MRB_/_RANGE_06000KM_START"
1259166260000,"NNO_AOS_05_/_RTLT_00987"
1259167272000,"4000_KM_DESCEND"
1259167325000,"OCC_MARS_END_/_RA_139.12_/_DE_018.24_/_OMP_(309.85,044.25)_/_SZA_120"
1259167587000,"OCC_MARS_200KM_END_/_RA_139.12_/_DE_018.24_/_OMP_(313.09,049.68)_/_SZA_118"
1259167824000,"NNO_AOS_10_/_RTLT_00987"
1259168418000,"MAR_UMBRA_END"
1259168442000,"MAR_PENUMBRA_END"
1259168600000,"2000_KM_DESCEND"
1259168773000,"MRB_LOS_10"
1259168952000,"MRB_LOS_00"
1259169159000,"1200_KM_DESCEND"
1259169492000,"800_KM_DESCEND"
1259170224000,"PERICENTRE_PASSAGE_07563_/_SSP_(162.39,067.85)_/_SZA_062"
1259170231000,"MRB_/_RANGE_06000KM_END"
1259170971000,"800_KM_ASCEND"
1259171301000,"1200_KM_ASCEND"
1259171853000,"2000_KM_ASCEND"
1259173172000,"4000_KM_ASCEND"
1259173408000,"KLZ_AOS_00_/_RTLT_00986"
1259173801000,"BLK_AOS_00_/_RTLT_00986"
1259174839000,"GDS_LOS_10_/_RTLT_00986"
1259175986000,"KLZ_AOS_05_/_RTLT_00986"
1259176065000,"GDS_LOS_06_/_RTLT_00986"
1259176260000,"BLK_AOS_05_/_RTLT_00986"
1259176375000,"GDS_LOS_05_/_RTLT_00986"
1259178378000,"KLZ_AOS_10_/_RTLT_00986"
1259178557000,"BLK_AOS_10_/_RTLT_00986"
1259182638000,"APOCENTRE_PASSAGE_07564"
1259188087000,"CEB_AOS_03_/_RTLT_00985"
1259188661000,"MAD_AOS_05_/_RTLT_00985"
1259188685000,"CEB_AOS_05_/_RTLT_00985"
1259188994000,"MAD_AOS_06_/_RTLT_00985"
1259189660000,"OCC_MARS_200KM_START_/_RA_139.19_/_DE_018.23_/_OMP_(190.01,-26.39)_/_SZA_115"
1259189890000,"OCC_MARS_START_/_RA_139.19_/_DE_018.23_/_OMP_(191.18,-21.31)_/_SZA_118"
1259190312000,"MAD_AOS_10_/_RTLT_00985"
1259190336000,"CEB_AOS_10_/_RTLT_00985"
1259190347000,"MAR_PENUMBRA_START"
1259190385000,"MAR_UMBRA_START"
1259190742000,"CAN_LOS_10_/_RTLT_00985"
1259192088000,"CAN_LOS_06_/_RTLT_00984"
1259192096000,"4000_KM_DESCEND"
1259192161000,"OCC_MARS_END_/_RA_139.20_/_DE_018.23_/_OMP_(208.96,044.08)_/_SZA_120"
1259192417000,"CAN_LOS_05_/_RTLT_00984"
1259192424000,"OCC_MARS_200KM_END_/_RA_139.20_/_DE_018.23_/_OMP_(212.22,049.56)_/_SZA_118"
1259193257000,"MAR_UMBRA_END"
1259193282000,"MAR_PENUMBRA_END"
1259193424000,"2000_KM_DESCEND"
1259193960000,"MRB_/_RANGE_06000KM_START"
1259193982000,"1200_KM_DESCEND"
1259194315000,"800_KM_DESCEND"
1259195048000,"PERICENTRE_PASSAGE_07564_/_SSP_(061.51,068.02)_/_SZA_062"
1259195796000,"800_KM_ASCEND"
1259196126000,"1200_KM_ASCEND"
1259196677000,"2000_KM_ASCEND"
1259197259000,"MRB_/_RANGE_06000KM_END"
1259197996000,"4000_KM_ASCEND"
1259199308000,"NNO_LOS_10_/_RTLT_00984"
1259200870000,"NNO_LOS_05_/_RTLT_00984"
1259201476000,"NNO_LOS_03_/_RTLT_00984"
1259207462000,"APOCENTRE_PASSAGE_07565"
1259209844000,"MLG_AOS_00_/_RTLT_00983"
1259211362000,"MLG_AOS_05_/_RTLT_00983"
1259213049000,"MLG_AOS_10_/_RTLT_00983"
1259214510000,"OCC_MARS_200KM_START_/_RA_139.27_/_DE_018.22_/_OMP_(089.28,-26.11)_/_SZA_115"
1259214740000,"OCC_MARS_START_/_RA_139.27_/_DE_018.22_/_OMP_(090.46,-20.98)_/_SZA_118"
1259215166000,"MAR_PENUMBRA_START"
1259215204000,"MAR_UMBRA_START"
1259216177000,"GDS_AOS_05_/_RTLT_00982"
1259216486000,"GDS_AOS_06_/_RTLT_00982"
1259216920000,"4000_KM_DESCEND"
1259216990000,"OCC_MARS_END_/_RA_139.28_/_DE_018.22_/_OMP_(108.07,043.87)_/_SZA_120"
1259217255000,"OCC_MARS_200KM_END_/_RA_139.28_/_DE_018.22_/_OMP_(111.34,049.41)_/_SZA_118"
1259217713000,"GDS_AOS_10_/_RTLT_00982"
1259218092000,"MAR_UMBRA_END"
1259218116000,"MAR_PENUMBRA_END"
1259218249000,"2000_KM_DESCEND"
1259218807000,"1200_KM_DESCEND"
1259219140000,"800_KM_DESCEND"
1259219274000,"MRB_/_RANGE_06000KM_START"
1259219872000,"PERICENTRE_PASSAGE_07565_/_SSP_(320.62,068.19)_/_SZA_062"
1259220620000,"800_KM_ASCEND"
1259220684000,"MRB_AOS_00"
1259220914000,"MRB_AOS_10"
1259220950000,"1200_KM_ASCEND"
1259221501000,"2000_KM_ASCEND"
1259221957000,"DEI_PENUMBRA_START"
1259222021000,"DEI_PENUMBRA_END"
1259222820000,"4000_KM_ASCEND"
1259222883000,"MRB_/_RANGE_06000KM_END"
1259223138000,"MRB_LOS_10"
1259224822000,"MRB_LOS_00"
1259226043000,"BLK_LOS_10_/_RTLT_00981"
1259226245000,"KLZ_LOS_10_/_RTLT_00981"
1259228338000,"BLK_LOS_05_/_RTLT_00981"
1259228635000,"KLZ_LOS_05_/_RTLT_00981"
1259230793000,"BLK_LOS_00_/_RTLT_00981"
1259231209000,"KLZ_LOS_00_/_RTLT_00981"
1259232285000,"APOCENTRE_PASSAGE_07566"
1259234510000,"MAD_LOS_10_/_RTLT_00981"
1259234540000,"CEB_LOS_10_/_RTLT_00981"
1259234924000,"MAD_LOS_09_/_RTLT_00981"
1259236161000,"MAD_LOS_05_/_RTLT_00980"
1259236191000,"CEB_LOS_05_/_RTLT_00980"
1259236947000,"CEB_LOS_03_/_RTLT_00980"
1259239358000,"OCC_MARS_200KM_START_/_RA_139.35_/_DE_018.20_/_OMP_(348.50,-25.96)_/_SZA_115"
1259239589000,"OCC_MARS_START_/_RA_139.35_/_DE_018.20_/_OMP_(349.69,-20.80)_/_SZA_118"
1259239988000,"MAR_PENUMBRA_START"
1259240026000,"MAR_UMBRA_START"
1259241741000,"4000_KM_DESCEND"
1259241825000,"OCC_MARS_END_/_RA_139.36_/_DE_018.20_/_OMP_(007.24,043.77)_/_SZA_120"
1259242090000,"OCC_MARS_200KM_END_/_RA_139.36_/_DE_018.20_/_OMP_(010.52,049.35)_/_SZA_118"
1259242271000,"MRB_/_RANGE_06000KM_START"
1259242928000,"MAR_UMBRA_END"
1259242952000,"MAR_PENUMBRA_END"
1259242989000,"MLG_LOS_10_/_RTLT_00980"
1259243069000,"2000_KM_DESCEND"
1259243627000,"1200_KM_DESCEND"
1259243960000,"800_KM_DESCEND"
1259244676000,"MLG_LOS_05_/_RTLT_00980"
1259244693000,"PERICENTRE_PASSAGE_07566_/_SSP_(219.72,068.38)_/_SZA_062"
1259244874000,"MRB_/_RANGE_06000KM_END"
1259245226000,"CAN_AOS_05_/_RTLT_00980"
1259245441000,"800_KM_ASCEND"
1259245771000,"1200_KM_ASCEND"
1259245844000,"MLG_LOS_01_/_RTLT_00979"
1259246323000,"2000_KM_ASCEND"
1259246343000,"CAN_AOS_08_/_RTLT_00979"
1259246900000,"CAN_AOS_10_/_RTLT_00979"
1259247642000,"4000_KM_ASCEND"
1259250963000,"NNO_AOS_00_/_RTLT_00979"
1259252482000,"NNO_AOS_05_/_RTLT_00979"
1259254044000,"NNO_AOS_10_/_RTLT_00979"
1259255205000,"MRB_AOS_00"
1259257110000,"APOCENTRE_PASSAGE_07567"
1259257213000,"MRB_AOS_10"
1259259661000,"KLZ_AOS_00_/_RTLT_00978"
1259260051000,"BLK_AOS_00_/_RTLT_00978"
1259261062000,"GDS_LOS_10_/_RTLT_00978"
1259262234000,"KLZ_AOS_05_/_RTLT_00978"
1259262287000,"GDS_LOS_06_/_RTLT_00978"
1259262507000,"BLK_AOS_05_/_RTLT_00978"
1259262596000,"GDS_LOS_05_/_RTLT_00978"
1259264214000,"OCC_MARS_200KM_START_/_RA_139.43_/_DE_018.19_/_OMP_(247.77,-25.64)_/_SZA_115"
1259264446000,"OCC_MARS_START_/_RA_139.43_/_DE_018.19_/_OMP_(248.96,-20.42)_/_SZA_118"
1259264625000,"KLZ_AOS_10_/_RTLT_00978"
1259264803000,"BLK_AOS_10_/_RTLT_00978"
1259264812000,"MAR_PENUMBRA_START"
1259264849000,"MAR_UMBRA_START"
1259265759000,"MRB_/_RANGE_06000KM_START"
1259266570000,"4000_KM_DESCEND"
1259266660000,"OCC_MARS_END_/_RA_139.44_/_DE_018.19_/_OMP_(266.33,043.57)_/_SZA_120"
1259266926000,"OCC_MARS_200KM_END_/_RA_139.44_/_DE_018.19_/_OMP_(269.63,049.22)_/_SZA_118"
1259267619000,"MRB_LOS_10"
1259267767000,"MAR_UMBRA_END"
1259267790000,"MAR_PENUMBRA_END"
1259267899000,"2000_KM_DESCEND"
1259267942000,"MRB_LOS_00"
1259268456000,"1200_KM_DESCEND"
1259268790000,"800_KM_DESCEND"
1259269522000,"PERICENTRE_PASSAGE_07567_/_SSP_(118.76,068.54)_/_SZA_062"
1259269762000,"MRB_/_RANGE_06000KM_END"
1259270270000,"800_KM_ASCEND"
1259270600000,"1200_KM_ASCEND"
1259271152000,"2000_KM_ASCEND"
1259272471000,"4000_KM_ASCEND"
1259274324000,"CEB_AOS_03_/_RTLT_00977"
1259274902000,"MAD_AOS_05_/_RTLT_00977"
1259274926000,"CEB_AOS_05_/_RTLT_00977"
1259275234000,"MAD_AOS_06_/_RTLT_00977"
1259276552000,"MAD_AOS_10_/_RTLT_00977"
1259276577000,"CEB_AOS_10_/_RTLT_00977"
1259276983000,"CAN_LOS_10_/_RTLT_00977"
1259278329000,"CAN_LOS_06_/_RTLT_00977"
1259278658000,"CAN_LOS_05_/_RTLT_00977"
1259281936000,"APOCENTRE_PASSAGE_07568"
1259285545000,"NNO_LOS_10_/_RTLT_00976"
1259287108000,"NNO_LOS_05_/_RTLT_00976"
1259287704000,"NNO_LOS_03_/_RTLT_00976"
1259289063000,"OCC_MARS_200KM_START_/_RA_139.51_/_DE_018.18_/_OMP_(147.01,-25.43)_/_SZA_116"
1259289296000,"OCC_MARS_START_/_RA_139.51_/_DE_018.18_/_OMP_(148.22,-20.16)_/_SZA_118"
1259289633000,"MAR_PENUMBRA_START"
1259289670000,"MAR_UMBRA_START"
1259291394000,"4000_KM_DESCEND"
1259291491000,"OCC_MARS_END_/_RA_139.52_/_DE_018.18_/_OMP_(165.45,043.38)_/_SZA_120"
1259291758000,"OCC_MARS_200KM_END_/_RA_139.52_/_DE_018.18_/_OMP_(168.76,049.08)_/_SZA_118"
1259292602000,"MAR_UMBRA_END"
1259292625000,"MAR_PENUMBRA_END"
1259292722000,"2000_KM_DESCEND"
1259293280000,"1200_KM_DESCEND"
1259293614000,"800_KM_DESCEND"
1259293686000,"MRB_/_RANGE_06000KM_START"
