ut_ms,description
1423808656000,"OCC_MARS_200KM_START_/_RA_355.31_/_DE_-02.76_/_OMP_(096.60,-63.12)_/_SZA_088"
1423808689000,"2000_KM_DESCEND"
1423808718000,"OCC_MARS_START_/_RA_355.31_/_DE_-02.76_/_OMP_(095.97,-63.07)_/_SZA_088"
1423808860000,"MAR_PENUMBRA_START"
1423808869000,"MAR_UMBRA_START"
1423809012000,"BLK_AOS_05_/_RTLT_02161"
1423809156000,"KLZ_AOS_05_/_RTLT_02162"
1423809241000,"1200_KM_DESCEND"
1423809251000,"MSL_LOS_10"
1423809379000,"MSL_LOS_04"
1423809571000,"800_KM_DESCEND"
1423809795000,"MRB_/_RANGE_06000KM_START"
1423810310000,"PERICENTRE_PASSAGE_14109_/_SSP_(108.51,066.05)_/_SZA_136"
1423810627000,"MAR_UMBRA_END"
1423810632000,"MAR_PENUMBRA_END"
1423810652000,"OCC_MARS_END_/_RA_355.32_/_DE_-02.76_/_OMP_(276.47,063.77)_/_SZA_090"
1423810737000,"OCC_MARS_200KM_END_/_RA_355.32_/_DE_-02.76_/_OMP_(275.58,063.74)_/_SZA_091"
1423810979000,"MSL_/_RANGE_06000KM_END"
1423811033000,"800_KM_ASCEND"
1423811235000,"BLK_AOS_10_/_RTLT_02162"
1423811368000,"1200_KM_ASCEND"
1423811470000,"KLZ_AOS_10_/_RTLT_02162"
1423811862000,"MRB_/_RANGE_06000KM_END"
1423811926000,"2000_KM_ASCEND"
1423813250000,"4000_KM_ASCEND"
1423817473000,"CEB_AOS_03_/_RTLT_02162"
1423818146000,"MAD_AOS_05_/_RTLT_02162"
1423818174000,"CEB_AOS_05_/_RTLT_02162"
1423818464000,"MAD_AOS_06_/_RTLT_02162"
1423819745000,"MAD_AOS_10_/_RTLT_02162"
1423819774000,"CEB_AOS_10_/_RTLT_02162"
1423819946000,"CAN_LOS_10_/_RTLT_02162"
1423821124000,"CAN_LOS_06_/_RTLT_02162"
1423821417000,"CAN_LOS_05_/_RTLT_02162"
1423822893000,"APOCENTRE_PASSAGE_14110"
1423827880000,"NNO_LOS_10_/_RTLT_02162"
1423829280000,"NNO_LOS_05_/_RTLT_02162"
1423829335000,"NNO_LOS_05_/_RTLT_02162"
1423830120000,"MRB_AOS_00"
1423831295000,"MLG_AOS_00_/_RTLT_02163"
1423831527000,"MRB_AOS_10"
1423832297000,"MRB_/_RANGE_06000KM_START"
1423832544000,"4000_KM_DESCEND"
1423832676000,"MLG_AOS_05_/_RTLT_02163"
1423833829000,"OCC_MARS_200KM_START_/_RA_355.51_/_DE_-02.67_/_OMP_(353.80,-63.02)_/_SZA_088"
1423833858000,"2000_KM_DESCEND"
1423833891000,"OCC_MARS_START_/_RA_355.51_/_DE_-02.67_/_OMP_(353.14,-62.97)_/_SZA_088"
1423834034000,"MAR_PENUMBRA_START"
1423834043000,"MAR_UMBRA_START"
1423834156000,"MLG_AOS_10_/_RTLT_02163"
1423834410000,"1200_KM_DESCEND"
1423834741000,"800_KM_DESCEND"
1423834765000,"MRB_LOS_10"
1423834888000,"MRB_LOS_00"
1423835390000,"MSL_/_RANGE_06000KM_START"
1423835478000,"PERICENTRE_PASSAGE_14110_/_SSP_(006.22,065.87)_/_SZA_136"
1423835797000,"MAR_UMBRA_END"
1423835803000,"MAR_PENUMBRA_END"
1423835823000,"OCC_MARS_END_/_RA_355.53_/_DE_-02.66_/_OMP_(174.51,063.77)_/_SZA_090"
1423835908000,"OCC_MARS_200KM_END_/_RA_355.53_/_DE_-02.66_/_OMP_(173.57,063.74)_/_SZA_091"
1423836105000,"MRB_/_RANGE_06000KM_END"
1423836201000,"800_KM_ASCEND"
1423836536000,"1200_KM_ASCEND"
1423837095000,"2000_KM_ASCEND"
1423837163000,"MSL_AOS_04"
1423837337000,"MSL_AOS_10"
1423838419000,"4000_KM_ASCEND"
1423839477000,"MSL_/_RANGE_06000KM_END"
1423843570000,"KLZ_LOS_10_/_RTLT_02163"
1423843778000,"BLK_LOS_10_/_RTLT_02163"
1423844939000,"GDS_AOS_05_/_RTLT_02163"
1423845235000,"GDS_AOS_06_/_RTLT_02163"
1423845889000,"KLZ_LOS_05_/_RTLT_02163"
1423846004000,"BLK_LOS_05_/_RTLT_02163"
1423846425000,"GDS_AOS_10_/_RTLT_02163"
1423848063000,"APOCENTRE_PASSAGE_14111"
1423848134000,"KLZ_LOS_00_/_RTLT_02163"
1423848169000,"BLK_LOS_00_/_RTLT_02163"
1423849107000,"MSL_LOS_10"
1423850183000,"MSL_LOS_04"
1423855494000,"MAD_LOS_10_/_RTLT_02164"
1423855519000,"CEB_LOS_10_/_RTLT_02164"
1423855823000,"MAD_LOS_09_/_RTLT_02164"
1423857010000,"CEB_LOS_05_/_RTLT_02164"
1423857094000,"MAD_LOS_05_/_RTLT_02164"
1423857120000,"CEB_LOS_05_/_RTLT_02164"
1423857715000,"4000_KM_DESCEND"
1423859005000,"OCC_MARS_200KM_START_/_RA_355.72_/_DE_-02.58_/_OMP_(250.96,-62.92)_/_SZA_088"
1423859029000,"2000_KM_DESCEND"
1423859067000,"OCC_MARS_START_/_RA_355.72_/_DE_-02.58_/_OMP_(250.25,-62.86)_/_SZA_088"
1423859211000,"MAR_PENUMBRA_START"
1423859220000,"MAR_UMBRA_START"
1423859433000,"MRB_/_RANGE_06000KM_START"
1423859580000,"1200_KM_DESCEND"
1423859911000,"800_KM_DESCEND"
1423860471000,"MSL_/_RANGE_06000KM_START"
1423860650000,"PERICENTRE_PASSAGE_14111_/_SSP_(263.89,065.72)_/_SZA_136"
1423860971000,"MAR_UMBRA_END"
1423860976000,"MAR_PENUMBRA_END"
1423860996000,"OCC_MARS_END_/_RA_355.73_/_DE_-02.57_/_OMP_(072.58,063.77)_/_SZA_090"
1423861081000,"OCC_MARS_200KM_END_/_RA_355.74_/_DE_-02.57_/_OMP_(071.58,063.74)_/_SZA_090"
1423861373000,"800_KM_ASCEND"
1423861708000,"1200_KM_ASCEND"
1423862266000,"2000_KM_ASCEND"
1423862563000,"MRB_/_RANGE_06000KM_END"
1423862668000,"MSL_/_RANGE_06000KM_END"
1423863590000,"4000_KM_ASCEND"
1423864570000,"MRB_AOS_00"
1423866659000,"CAN_AOS_05_/_RTLT_02164"
1423866904000,"MRB_AOS_10"
1423867819000,"CAN_AOS_09_/_RTLT_02164"
1423868132000,"CAN_AOS_10_/_RTLT_02164"
1423871989000,"MRB_LOS_10"
1423872276000,"MLG_LOS_10_/_RTLT_02165"
1423873118000,"NNO_AOS_00_/_RTLT_02165"
1423873233000,"APOCENTRE_PASSAGE_14112"
1423873755000,"MLG_LOS_05_/_RTLT_02165"
1423874486000,"MLG_LOS_03_/_RTLT_02165"
1423874518000,"NNO_AOS_05_/_RTLT_02165"
1423875202000,"MRB_LOS_00"
1423875919000,"NNO_AOS_10_/_RTLT_02165"
1423881373000,"MSL_AOS_06"
1423881962000,"MSL_AOS_10"
1423882687000,"MSL_/_RANGE_06000KM_START"
1423882825000,"GDS_LOS_10_/_RTLT_02165"
1423882884000,"4000_KM_DESCEND"
1423884016000,"GDS_LOS_06_/_RTLT_02165"
1423884178000,"OCC_MARS_200KM_START_/_RA_355.92_/_DE_-02.49_/_OMP_(148.16,-62.82)_/_SZA_088"
1423884198000,"2000_KM_DESCEND"
1423884240000,"OCC_MARS_START_/_RA_355.93_/_DE_-02.49_/_OMP_(147.42,-62.75)_/_SZA_088"
1423884312000,"GDS_LOS_05_/_RTLT_02165"
1423884386000,"MAR_PENUMBRA_START"
1423884395000,"MAR_UMBRA_START"
1423884750000,"1200_KM_DESCEND"
1423884963000,"MSL_LOS_10"
1423885059000,"MSL_LOS_04"
1423885080000,"800_KM_DESCEND"
1423885819000,"PERICENTRE_PASSAGE_14112_/_SSP_(161.59,065.55)_/_SZA_136"
1423885852000,"MRB_/_RANGE_06000KM_START"
1423886141000,"MAR_UMBRA_END"
1423886147000,"MAR_PENUMBRA_END"
1423886168000,"OCC_MARS_END_/_RA_355.94_/_DE_-02.48_/_OMP_(330.66,063.78)_/_SZA_090"
1423886252000,"OCC_MARS_200KM_END_/_RA_355.94_/_DE_-02.48_/_OMP_(329.60,063.74)_/_SZA_090"
1423886414000,"MSL_/_RANGE_06000KM_END"
1423886542000,"800_KM_ASCEND"
1423886877000,"1200_KM_ASCEND"
1423887278000,"MRB_AOS_00"
1423887435000,"2000_KM_ASCEND"
1423887534000,"MRB_AOS_10"
1423888759000,"4000_KM_ASCEND"
1423889536000,"MRB_/_RANGE_06000KM_END"
1423893073000,"BLK_AOS_00_/_RTLT_02166"
1423893130000,"KLZ_AOS_00_/_RTLT_02166"
1423895011000,"MRB_LOS_10"
1423895229000,"BLK_AOS_05_/_RTLT_02166"
1423895367000,"KLZ_AOS_05_/_RTLT_02166"
1423897447000,"BLK_AOS_10_/_RTLT_02166"
1423897674000,"KLZ_AOS_10_/_RTLT_02166"
1423897810000,"MRB_LOS_00"
1423898400000,"APOCENTRE_PASSAGE_14113"
1423903744000,"CEB_AOS_03_/_RTLT_02166"
1423904414000,"MAD_AOS_05_/_RTLT_02166"
1423904442000,"CEB_AOS_05_/_RTLT_02166"
1423904731000,"MAD_AOS_06_/_RTLT_02166"
1423906009000,"MAD_AOS_10_/_RTLT_02166"
1423906038000,"CEB_AOS_10_/_RTLT_02166"
1423906225000,"CAN_LOS_10_/_RTLT_02166"
1423907403000,"CAN_LOS_06_/_RTLT_02167"
1423907697000,"CAN_LOS_05_/_RTLT_02167"
1423908049000,"4000_KM_DESCEND"
1423908726000,"MRB_/_RANGE_06000KM_START"
1423909150000,"MSL_/_RANGE_06000KM_START"
1423909348000,"OCC_MARS_200KM_START_/_RA_356.13_/_DE_-02.39_/_OMP_(045.43,-62.71)_/_SZA_088"
1423909363000,"2000_KM_DESCEND"
1423909410000,"OCC_MARS_START_/_RA_356.13_/_DE_-02.39_/_OMP_(044.65,-62.64)_/_SZA_088"
1423909557000,"MAR_PENUMBRA_START"
1423909566000,"MAR_UMBRA_START"
1423909914000,"1200_KM_DESCEND"
1423910245000,"800_KM_DESCEND"
1423910984000,"PERICENTRE_PASSAGE_14113_/_SSP_(059.32,065.37)_/_SZA_136"
1423911309000,"MAR_UMBRA_END"
1423911314000,"MAR_PENUMBRA_END"
1423911336000,"OCC_MARS_END_/_RA_356.15_/_DE_-02.39_/_OMP_(228.73,063.78)_/_SZA_090"
1423911420000,"OCC_MARS_200KM_END_/_RA_356.15_/_DE_-02.39_/_OMP_(227.61,063.74)_/_SZA_090"
1423911692000,"MRB_/_RANGE_06000KM_END"
1423911708000,"800_KM_ASCEND"
1423912042000,"1200_KM_ASCEND"
1423912263000,"MSL_/_RANGE_06000KM_END"
1423912600000,"2000_KM_ASCEND"
1423913924000,"4000_KM_ASCEND"
1423914167000,"NNO_LOS_10_/_RTLT_02167"
1423915566000,"NNO_LOS_05_/_RTLT_02167"
1423915648000,"NNO_LOS_05_/_RTLT_02167"
1423917678000,"MLG_AOS_00_/_RTLT_02167"
1423919063000,"MLG_AOS_05_/_RTLT_02167"
1423920543000,"MLG_AOS_10_/_RTLT_02167"
1423921141000,"MSL_AOS_08"
1423922732000,"MSL_LOS_07"
1423923567000,"APOCENTRE_PASSAGE_14114"
1423930032000,"KLZ_LOS_10_/_RTLT_02168"
1423930232000,"BLK_LOS_10_/_RTLT_02168"
1423931217000,"GDS_AOS_05_/_RTLT_02168"
1423931307000,"MRB_AOS_00"
1423931513000,"GDS_AOS_06_/_RTLT_02168"
1423932343000,"KLZ_LOS_05_/_RTLT_02168"
1423932453000,"BLK_LOS_05_/_RTLT_02168"
1423932701000,"GDS_AOS_10_/_RTLT_02168"
1423933163000,"MRB_AOS_10"
1423933211000,"MRB_/_RANGE_06000KM_START"
1423933220000,"4000_KM_DESCEND"
1423934522000,"OCC_MARS_200KM_START_/_RA_356.34_/_DE_-02.30_/_OMP_(302.62,-62.60)_/_SZA_088"
1423934533000,"2000_KM_DESCEND"
1423934584000,"OCC_MARS_START_/_RA_356.34_/_DE_-02.30_/_OMP_(301.81,-62.52)_/_SZA_088"
1423934585000,"KLZ_LOS_00_/_RTLT_02168"
1423934614000,"BLK_LOS_00_/_RTLT_02168"
1423934722000,"MRB_LOS_10"
1423934733000,"MAR_PENUMBRA_START"
1423934742000,"MAR_UMBRA_START"
1423935085000,"1200_KM_DESCEND"
1423935161000,"MRB_LOS_00"
1423935415000,"800_KM_DESCEND"
1423936154000,"PERICENTRE_PASSAGE_14114_/_SSP_(317.03,065.19)_/_SZA_136"
1423936242000,"MSL_/_RANGE_06000KM_START"
1423936480000,"MAR_UMBRA_END"
1423936486000,"MAR_PENUMBRA_END"
1423936508000,"OCC_MARS_END_/_RA_356.35_/_DE_-02.29_/_OMP_(126.77,063.78)_/_SZA_090"
1423936592000,"OCC_MARS_200KM_END_/_RA_356.35_/_DE_-02.29_/_OMP_(125.60,063.74)_/_SZA_090"
1423936877000,"800_KM_ASCEND"
1423936912000,"MRB_/_RANGE_06000KM_END"
1423937212000,"1200_KM_ASCEND"
1423937664000,"MSL_AOS_05"
1423937770000,"2000_KM_ASCEND"
1423937775000,"MSL_AOS_10"
1423939094000,"4000_KM_ASCEND"
1423940240000,"MSL_/_RANGE_06000KM_END"
1423941895000,"MAD_LOS_10_/_RTLT_02168"
1423941921000,"CEB_LOS_10_/_RTLT_02168"
1423942222000,"MAD_LOS_09_/_RTLT_02168"
1423943396000,"CEB_LOS_05_/_RTLT_02168"
1423943492000,"MAD_LOS_05_/_RTLT_02168"
1423943518000,"CEB_LOS_05_/_RTLT_02168"
1423947563000,"MSL_LOS_10"
1423948735000,"APOCENTRE_PASSAGE_14115"
1423949226000,"MSL_LOS_04"
1423953045000,"CAN_AOS_05_/_RTLT_02169"
1423954217000,"CAN_AOS_09_/_RTLT_02169"
1423954518000,"CAN_AOS_10_/_RTLT_02169"
1423958384000,"4000_KM_DESCEND"
1423958553000,"MLG_LOS_10_/_RTLT_02169"
1423959423000,"MSL_/_RANGE_06000KM_START"
1423959496000,"NNO_AOS_00_/_RTLT_02169"
1423959692000,"OCC_MARS_200KM_START_/_RA_356.54_/_DE_-02.21_/_OMP_(199.87,-62.49)_/_SZA_088"
1423959698000,"2000_KM_DESCEND"
1423959754000,"OCC_MARS_START_/_RA_356.54_/_DE_-02.21_/_OMP_(199.02,-62.39)_/_SZA_088"
1423959904000,"MAR_PENUMBRA_START"
1423959912000,"MAR_UMBRA_START"
1423960032000,"MLG_LOS_05_/_RTLT_02169"
1423960249000,"1200_KM_DESCEND"
1423960580000,"800_KM_DESCEND"
1423960788000,"MLG_LOS_02_/_RTLT_02169"
1423960897000,"NNO_AOS_05_/_RTLT_02169"
1423961258000,"MRB_/_RANGE_06000KM_START"
1423961318000,"PERICENTRE_PASSAGE_14115_/_SSP_(214.78,065.01)_/_SZA_136"
1423961647000,"MAR_UMBRA_END"
1423961652000,"MAR_PENUMBRA_END"
1423961675000,"OCC_MARS_END_/_RA_356.56_/_DE_-02.20_/_OMP_(024.82,063.78)_/_SZA_090"
1423961759000,"OCC_MARS_200KM_END_/_RA_356.56_/_DE_-02.20_/_OMP_(023.58,063.74)_/_SZA_090"
1423962041000,"800_KM_ASCEND"
1423962049000,"MSL_/_RANGE_06000KM_END"
1423962299000,"NNO_AOS_10_/_RTLT_02169"
1423962376000,"1200_KM_ASCEND"
1423962755000,"MRB_AOS_00"
1423962934000,"2000_KM_ASCEND"
1423962985000,"MRB_AOS_10"
1423964259000,"4000_KM_ASCEND"
1423965513000,"MRB_/_RANGE_06000KM_END"
1423969214000,"GDS_LOS_10_/_RTLT_02170"
1423970404000,"GDS_LOS_06_/_RTLT_02170"
1423970700000,"GDS_LOS_05_/_RTLT_02170"
1423973904000,"APOCENTRE_PASSAGE_14116"
1423974487000,"MRB_LOS_10"
1423976478000,"MRB_LOS_00"
1423979294000,"BLK_AOS_00_/_RTLT_02170"
1423979344000,"KLZ_AOS_00_/_RTLT_02170"
1423981448000,"BLK_AOS_05_/_RTLT_02170"
1423981579000,"KLZ_AOS_05_/_RTLT_02170"
1423981610000,"MSL_AOS_04"
1423982452000,"MSL_AOS_10"
1423983332000,"MSL_/_RANGE_06000KM_START"
1423983558000,"4000_KM_DESCEND"
1423983658000,"BLK_AOS_10_/_RTLT_02170"
1423983878000,"KLZ_AOS_10_/_RTLT_02170"
1423984870000,"OCC_MARS_200KM_START_/_RA_356.75_/_DE_-02.12_/_OMP_(097.05,-62.36)_/_SZA_088"
1423984872000,"2000_KM_DESCEND"
1423984932000,"OCC_MARS_START_/_RA_356.75_/_DE_-02.12_/_OMP_(096.17,-62.26)_/_SZA_087"
1423985083000,"MAR_PENUMBRA_START"
1423985092000,"MAR_UMBRA_START"
1423985423000,"1200_KM_DESCEND"
1423985550000,"MSL_LOS_10"
1423985656000,"MSL_LOS_04"
1423985754000,"800_KM_DESCEND"
1423986098000,"MRB_/_RANGE_06000KM_START"
1423986492000,"PERICENTRE_PASSAGE_14116_/_SSP_(112.48,064.86)_/_SZA_136"
1423986823000,"MAR_UMBRA_END"
1423986828000,"MAR_PENUMBRA_END"
1423986851000,"OCC_MARS_END_/_RA_356.76_/_DE_-02.11_/_OMP_(282.85,063.79)_/_SZA_090"
1423986935000,"OCC_MARS_200KM_END_/_RA_356.76_/_DE_-02.11_/_OMP_(281.57,063.74)_/_SZA_090"
1423987162000,"MSL_/_RANGE_06000KM_END"
1423987216000,"800_KM_ASCEND"
1423987550000,"1200_KM_ASCEND"
1423988109000,"2000_KM_ASCEND"
1423988204000,"MRB_/_RANGE_06000KM_END"
1423989433000,"4000_KM_ASCEND"
1423990013000,"CEB_AOS_03_/_RTLT_02171"
1423990680000,"MAD_AOS_05_/_RTLT_02171"
1423990708000,"CEB_AOS_05_/_RTLT_02171"
1423990997000,"MAD_AOS_06_/_RTLT_02171"
1423992274000,"MAD_AOS_10_/_RTLT_02171"
1423992303000,"CEB_AOS_10_/_RTLT_02171"
1423992503000,"CAN_LOS_10_/_RTLT_02171"
1423993681000,"CAN_LOS_06_/_RTLT_02171"
1423993975000,"CAN_LOS_05_/_RTLT_02171"
1423999075000,"APOCENTRE_PASSAGE_14117"
1424000454000,"NNO_LOS_10_/_RTLT_02171"
1424001854000,"NNO_LOS_05_/_RTLT_02171"
1424001962000,"NNO_LOS_05_/_RTLT_02171"
1424004059000,"MLG_AOS_00_/_RTLT_02171"
1424005450000,"MLG_AOS_05_/_RTLT_02172"
1424006559000,"MRB_AOS_00"
1424006931000,"MLG_AOS_10_/_RTLT_02172"
1424007947000,"MRB_AOS_10"
1424008537000,"MRB_/_RANGE_06000KM_START"
1424008727000,"4000_KM_DESCEND"
1424010041000,"2000_KM_DESCEND"
1424010043000,"OCC_MARS_200KM_START_/_RA_356.95_/_DE_-02.02_/_OMP_(354.31,-62.24)_/_SZA_087"
1424010105000,"OCC_MARS_START_/_RA_356.95_/_DE_-02.02_/_OMP_(353.39,-62.13)_/_SZA_087"
1424010258000,"MAR_PENUMBRA_START"
1424010266000,"MAR_UMBRA_START"
1424010592000,"1200_KM_DESCEND"
1424010923000,"800_KM_DESCEND"
1424010938000,"MRB_LOS_10"
1424011068000,"MRB_LOS_00"
1424011548000,"MSL_/_RANGE_06000KM_START"
1424011661000,"PERICENTRE_PASSAGE_14117_/_SSP_(010.19,064.68)_/_SZA_136"
1424011993000,"MAR_UMBRA_END"
1424011998000,"MAR_PENUMBRA_END"
1424012022000,"OCC_MARS_END_/_RA_356.97_/_DE_-02.02_/_OMP_(180.91,063.79)_/_SZA_090"
1424012106000,"OCC_MARS_200KM_END_/_RA_356.97_/_DE_-02.02_/_OMP_(179.57,063.74)_/_SZA_090"
1424012302000,"MRB_/_RANGE_06000KM_END"
1424012384000,"800_KM_ASCEND"
1424012719000,"1200_KM_ASCEND"
1424013277000,"2000_KM_ASCEND"
1424013451000,"MSL_AOS_04"
1424013654000,"MSL_AOS_10"
1424014601000,"4000_KM_ASCEND"
1424015515000,"MSL_/_RANGE_06000KM_END"
1424016493000,"KLZ_LOS_10_/_RTLT_02172"
1424016687000,"BLK_LOS_10_/_RTLT_02172"
1424017495000,"GDS_AOS_05_/_RTLT_02172"
1424017790000,"GDS_AOS_06_/_RTLT_02172"
1424018797000,"KLZ_LOS_05_/_RTLT_02172"
1424018902000,"BLK_LOS_05_/_RTLT_02172"
1424018978000,"GDS_AOS_10_/_RTLT_02172"
1424021036000,"KLZ_LOS_00_/_RTLT_02172"
1424021060000,"BLK_LOS_00_/_RTLT_02172"
1424024245000,"APOCENTRE_PASSAGE_14118"
1424025548000,"MSL_LOS_10"
1424026597000,"MSL_LOS_05"
1424028295000,"MAD_LOS_10_/_RTLT_02173"
1424028320000,"CEB_LOS_10_/_RTLT_02173"
1424028622000,"MAD_LOS_09_/_RTLT_02173"
1424029782000,"CEB_LOS_05_/_RTLT_02173"
1424029891000,"MAD_LOS_05_/_RTLT_02173"
1424029917000,"CEB_LOS_05_/_RTLT_02173"
1424033898000,"4000_KM_DESCEND"
1424035212000,"2000_KM_DESCEND"
1424035220000,"OCC_MARS_200KM_START_/_RA_357.16_/_DE_-01.93_/_OMP_(251.52,-62.11)_/_SZA_087"
1424035282000,"OCC_MARS_START_/_RA_357.16_/_DE_-01.93_/_OMP_(250.57,-61.99)_/_SZA_087"
1424035412000,"MRB_/_RANGE_06000KM_START"
1424035436000,"MAR_PENUMBRA_START"
1424035444000,"MAR_UMBRA_START"
1424035763000,"1200_KM_DESCEND"
1424036093000,"800_KM_DESCEND"
1424036730000,"MSL_/_RANGE_06000KM_START"
1424036833000,"PERICENTRE_PASSAGE_14118_/_SSP_(267.87,064.53)_/_SZA_136"
1424037167000,"MAR_UMBRA_END"
1424037172000,"MAR_PENUMBRA_END"
1424037196000,"OCC_MARS_END_/_RA_357.17_/_DE_-01.92_/_OMP_(078.99,063.80)_/_SZA_090"
1424037280000,"OCC_MARS_200KM_END_/_RA_357.17_/_DE_-01.92_/_OMP_(077.58,063.74)_/_SZA_090"
1424037556000,"800_KM_ASCEND"
1424037891000,"1200_KM_ASCEND"
1424038449000,"2000_KM_ASCEND"
1424038522000,"MRB_/_RANGE_06000KM_END"
1424039035000,"MSL_/_RANGE_06000KM_END"
1424039432000,"CAN_AOS_05_/_RTLT_02173"
1424039773000,"4000_KM_ASCEND"
1424040615000,"CAN_AOS_09_/_RTLT_02173"
1424040906000,"CAN_AOS_10_/_RTLT_02173"
1424041458000,"MRB_AOS_00"
1424044733000,"MRB_AOS_10"
1424044830000,"MLG_LOS_10_/_RTLT_02174"
1424045875000,"NNO_AOS_00_/_RTLT_02174"
1424046309000,"MLG_LOS_05_/_RTLT_02174"
1424047073000,"MLG_LOS_02_/_RTLT_02174"
1424047276000,"NNO_AOS_05_/_RTLT_02174"
1424047569000,"MRB_LOS_10"
1424048677000,"NNO_AOS_10_/_RTLT_02174"
1424049415000,"APOCENTRE_PASSAGE_14119"
1424051477000,"MRB_LOS_00"
1424055603000,"GDS_LOS_10_/_RTLT_02174"
1424056791000,"GDS_LOS_06_/_RTLT_02174"
1424057087000,"GDS_LOS_05_/_RTLT_02174"
1424057943000,"MSL_AOS_06"
1424058480000,"MSL_AOS_10"
1424058946000,"MSL_/_RANGE_06000KM_START"
1424059067000,"4000_KM_DESCEND"
1424060381000,"2000_KM_DESCEND"
1424060393000,"OCC_MARS_200KM_START_/_RA_357.36_/_DE_-01.84_/_OMP_(148.78,-61.98)_/_SZA_087"
1424060454000,"OCC_MARS_START_/_RA_357.36_/_DE_-01.84_/_OMP_(147.80,-61.85)_/_SZA_087"
1424060609000,"MAR_PENUMBRA_START"
1424060618000,"MAR_UMBRA_START"
1424060932000,"1200_KM_DESCEND"
1424061088000,"MSL_LOS_10"
1424061207000,"MSL_LOS_04"
1424061262000,"800_KM_DESCEND"
1424062001000,"PERICENTRE_PASSAGE_14119_/_SSP_(165.57,064.35)_/_SZA_136"
1424062059000,"MRB_/_RANGE_06000KM_START"
1424062336000,"MAR_UMBRA_END"
1424062342000,"MAR_PENUMBRA_END"
1424062367000,"OCC_MARS_END_/_RA_357.38_/_DE_-01.83_/_OMP_(337.07,063.81)_/_SZA_090"
1424062450000,"OCC_MARS_200KM_END_/_RA_357.38_/_DE_-01.83_/_OMP_(335.61,063.75)_/_SZA_090"
1424062613000,"MSL_/_RANGE_06000KM_END"
1424062724000,"800_KM_ASCEND"
1424063059000,"1200_KM_ASCEND"
1424063439000,"MRB_AOS_00"
1424063617000,"2000_KM_ASCEND"
1424063674000,"MRB_AOS_10"
1424064941000,"4000_KM_ASCEND"
1424065513000,"BLK_AOS_00_/_RTLT_02175"
1424065557000,"KLZ_AOS_00_/_RTLT_02175"
1424065855000,"MRB_/_RANGE_06000KM_END"
1424067664000,"BLK_AOS_05_/_RTLT_02175"
1424067789000,"KLZ_AOS_05_/_RTLT_02175"
1424069869000,"BLK_AOS_10_/_RTLT_02175"
1424070083000,"KLZ_AOS_10_/_RTLT_02175"
1424071936000,"MRB_LOS_10"
1424074582000,"APOCENTRE_PASSAGE_14120"
1424074684000,"MRB_LOS_00"
1424076292000,"CEB_AOS_03_/_RTLT_02175"
1424076947000,"MAD_AOS_05_/_RTLT_02175"
1424076975000,"CEB_AOS_05_/_RTLT_02175"
1424077264000,"MAD_AOS_06_/_RTLT_02175"
1424078540000,"MAD_AOS_10_/_RTLT_02175"
1424078569000,"CEB_AOS_10_/_RTLT_02175"
1424078781000,"CAN_LOS_10_/_RTLT_02175"
1424079960000,"CAN_LOS_06_/_RTLT_02175"
1424080254000,"CAN_LOS_05_/_RTLT_02175"
1424084232000,"4000_KM_DESCEND"
1424085042000,"MRB_/_RANGE_06000KM_START"
1424085153000,"MSL_/_RANGE_06000KM_START"
1424085545000,"2000_KM_DESCEND"
1424085563000,"OCC_MARS_200KM_START_/_RA_357.57_/_DE_-01.75_/_OMP_(046.10,-61.86)_/_SZA_087"
1424085625000,"OCC_MARS_START_/_RA_357.57_/_DE_-01.75_/_OMP_(045.09,-61.71)_/_SZA_087"
1424085781000,"MAR_PENUMBRA_START"
1424085789000,"MAR_UMBRA_START"
1424086096000,"1200_KM_DESCEND"
1424086427000,"800_KM_DESCEND"
1424086740000,"NNO_LOS_10_/_RTLT_02176"
1424087166000,"PERICENTRE_PASSAGE_14120_/_SSP_(063.31,064.17)_/_SZA_136"
1424087504000,"MAR_UMBRA_END"
1424087509000,"MAR_PENUMBRA_END"
1424087535000,"OCC_MARS_END_/_RA_357.58_/_DE_-01.74_/_OMP_(235.14,063.81)_/_SZA_090"
1424087618000,"OCC_MARS_200KM_END_/_RA_357.58_/_DE_-01.74_/_OMP_(233.62,063.75)_/_SZA_090"
1424087890000,"800_KM_ASCEND"
1424087909000,"MRB_/_RANGE_06000KM_END"
1424088140000,"NNO_LOS_05_/_RTLT_02176"
1424088224000,"1200_KM_ASCEND"
1424088274000,"NNO_LOS_05_/_RTLT_02176"
1424088320000,"MSL_/_RANGE_06000KM_END"
1424088782000,"2000_KM_ASCEND"
1424090106000,"4000_KM_ASCEND"
1424090441000,"MLG_AOS_00_/_RTLT_02176"
1424091838000,"MLG_AOS_05_/_RTLT_02176"
1424093319000,"MLG_AOS_10_/_RTLT_02176"
1424099749000,"APOCENTRE_PASSAGE_14121"
1424102954000,"KLZ_LOS_10_/_RTLT_02177"
1424103140000,"BLK_LOS_10_/_RTLT_02177"
1424103773000,"GDS_AOS_05_/_RTLT_02177"
1424104068000,"GDS_AOS_06_/_RTLT_02177"
1424105251000,"KLZ_LOS_05_/_RTLT_02177"
1424105255000,"GDS_AOS_10_/_RTLT_02177"
1424105349000,"BLK_LOS_05_/_RTLT_02177"
1424107487000,"KLZ_LOS_00_/_RTLT_02177"
1424107504000,"BLK_LOS_00_/_RTLT_02177"
