,ut_ms,sunmars_km,earthmars_km,sunmarsearthangle_deg,solarconstantmars,eclipseduration_min,occultationduration_min,round_time,season,group
1594,1357084800000,207206640.40088502,333202065.055772,16.6117138249039,712.02326613487,0.0,0.0,1595,1,Distance_shift-5
1595,1357171200000,207159856.63046297,333555450.192548,16.4576902416006,712.344900788954,0.0,0.0,1596,1,Distance_shift-5
1596,1357257600000,207115166.337973,333907696.00445896,16.303570568360602,712.652346517073,0.0,0.0,1597,1,Distance_shift-5
1597,1357344000000,207072575.842464,334258794.048355,16.1493503772441,712.945532013488,0.0,0.0,1598,1,Distance_shift-5
1598,1357430400000,207032091.172388,334608726.426871,15.9950261695149,713.224389137195,0.0,0.0,1599,1,Distance_shift-5
1599,1357516800000,206993718.063721,334957466.324692,15.8405958169937,713.488852948792,0.0,0.0,1600,1,Distance_shift-5
1600,1357603200000,206957461.958181,335304979.48715,15.6860590559902,713.738861745743,0.0,0.0,1601,1,Distance_shift-5
1601,1357689600000,206923328.001528,335651227.038171,15.5314179613519,713.9743570959779,0.0,0.0,1602,1,Distance_shift-5
1602,1357776000000,206891321.041955,335996169.792457,15.3766772685307,714.1952838698089,0.0,0.0,1603,1,Distance_shift-5
1603,1357862400000,206861445.62856698,336339773.670028,15.2218443829756,714.401590270128,0.0,0.0,1604,1,Distance_shift-5
1604,1357948800000,206833706.009954,336682015.14877003,15.066928965584099,714.593227860847,0.0,0.0,1605,1,Distance_shift-5
1605,1358035200000,206808106.132853,337022885.323734,14.9119421197432,714.770151593566,0.0,0.0,1606,1,Distance_shift-5
1606,1358121600000,206784649.640905,337362391.462574,14.7568953650424,714.9323198324099,0.0,0.0,1607,1,Distance_shift-5
1607,1358208000000,206763339.873505,337700555.866275,14.6017996615756,715.0796943770531,0.0,0.0,1608,1,Distance_shift-5
1608,1358294400000,206744179.864745,338037412.793864,14.4466646969103,715.212240483881,0.0,0.0,1609,1,Distance_shift-5
1609,1358380800000,206727172.342456,338373004.642235,14.2914985135737,715.329926885255,0.0,0.0,1610,1,Distance_shift-5
1610,1358467200000,206712319.727344,338707378.402118,14.136307429698501,715.4327258068711,0.0,0.0,1611,1,Distance_shift-5
1611,1358553600000,206699624.132226,339040582.93698,13.9810961442509,715.520612983205,0.0,0.0,1612,1,Distance_shift-5
1612,1358640000000,206689087.36136,339372667.18376803,13.82586791843,715.593567671017,0.0,0.0,1613,1,Distance_shift-5
1613,1358726400000,206680710.90987,339703679.104314,13.670624756104699,715.651572660897,0.0,0.0,1614,1,Distance_shift-5
1614,1358812800000,206674495.963283,340033665.116194,13.515367542072198,715.6946142868401,0.0,0.0,1615,1,Distance_shift-5
1615,1358899200000,206670443.39714798,340362669.734757,13.360096125209802,715.7226824338429,0.0,0.0,1616,1,Distance_shift-5
1616,1358985600000,206668553.77677,340690735.205845,13.204809352500599,715.735770543512,0.0,0.0,1617,1,Distance_shift-5
1617,1359072000000,206668827.357034,341017900.971173,13.04950507174,715.733875617664,0.0,0.0,1618,2,Distance_shift-6
1618,1359158400000,206671264.082335,341344202.876272,12.8941801277435,715.716998219935,0.0,0.0,1619,2,Distance_shift-6
1619,1359244800000,206675863.586604,341669672.103531,12.7388303797998,715.685142475376,0.0,0.0,1620,2,Distance_shift-6
1620,1359331200000,206682625.193445,341994333.886903,12.583450766482901,715.6383160680369,0.0,0.0,1621,2,Distance_shift-6
1621,1359417600000,206691547.916361,342318206.12974703,12.428035437209001,715.5765302365511,0.0,0.0,1622,2,Distance_shift-6
1622,1359504000000,206702630.45908898,342641298.087027,12.2725779589831,715.499799767698,0.0,0.0,1623,2,Distance_shift-6
1623,1359590400000,206715871.216043,342963609.275868,12.1170715945718,715.408142987963,0.0,0.0,1624,2,Distance_shift-6
1624,1359676800000,206731268.272844,343285128.746954,11.961509638997901,715.3015817530991,0.0,0.0,1625,2,Distance_shift-6
1625,1359763200000,206748819.406972,343605834.804649,11.8058857977634,715.180141435684,0.0,0.0,1626,2,Distance_shift-6
1626,1359849600000,206768522.08850902,343925695.237059,11.6501945920278,715.043850910688,0.0,0.0,1627,2,Distance_shift-6
1627,1359936000000,206790373.480991,344244668.130367,11.494431778267,714.8927425390609,0.0,0.0,1628,2,Distance_shift-6
1628,1360022400000,206814370.442363,344562703.387525,11.3385947654165,714.726852149365,0.0,0.0,1629,2,Distance_shift-6
1629,1360108800000,206840509.52603602,344879745.10360897,11.1826829956507,714.5462190174541,0.0,0.0,1630,2,Distance_shift-6
1630,1360195200000,206868786.982046,345195734.892796,11.0266982275615,714.350885844244,0.0,0.0,1631,2,Distance_shift-6
1631,1360281600000,206899198.758309,345510616.04964304,10.870644636385698,714.1408987316189,0.0,0.0,1632,2,Distance_shift-6
1632,1360368000000,206931740.501971,345824338.075692,10.7145286488774,713.916307156494,0.0,0.0,1633,2,Distance_shift-6
1633,1360454400000,206966407.56084698,346136860.76280403,10.5583584797135,713.677163943129,0.0,0.0,1634,2,Distance_shift-6
1634,1360540800000,207003194.984937,346448156.93661803,10.4021434245294,713.423525233743,0.0,0.0,1635,2,Distance_shift-6
1635,1360627200000,207042097.528018,346758213.27406603,10.2458930497145,713.1554504575109,0.0,0.0,1636,2,Distance_shift-6
1636,1360713600000,207083109.649297,347067029.20493704,10.0896164500536,712.873002298042,0.0,0.0,1637,2,Distance_shift-6
1637,1360800000000,207126225.515123,347374614.467092,9.933321704391698,712.576246659404,0.0,0.0,1638,2,Distance_shift-6
1638,1360886400000,207171439.000742,347680986.131656,9.77701557607271,712.265252630775,0.0,0.0,1639,2,Distance_shift-6
1639,1360972800000,207218743.692107,347986165.809695,9.62070342714841,711.9400924497411,0.0,0.0,1640,2,Distance_shift-6
1640,1361059200000,207268132.887732,348290177.45426697,9.46438927351021,711.600841464292,0.0,0.0,1641,2,Distance_shift-6
1641,1361145600000,207319599.600603,348593045.86833596,9.308075903239489,711.2475780934719,0.0,0.0,1642,2,Distance_shift-6
1642,1361232000000,207373136.560147,348894795.820934,9.151764997342061,710.88038378668,0.0,0.0,1643,2,Distance_shift-6
1643,1361318400000,207428736.21428502,349195451.571374,8.99545721513955,710.499342981544,0.0,0.0,1644,2,Distance_shift-6
1644,1361404800000,207486390.731567,349495036.57107997,8.839152227507551,710.104543060318,0.0,0.0,1645,2,Distance_shift-6
1645,1361491200000,207546092.00341,349793573.119941,8.68284869793877,709.6960743047721,0.0,0.0,1646,2,Distance_shift-6
1646,1361577600000,207607831.646447,350091081.780985,8.52654422539055,709.27402984954,0.0,0.0,1647,2,Distance_shift-6
1647,1361664000000,207671601.004976,350387580.40345603,8.37023527551135,708.8385056339521,0.0,0.0,1648,2,Distance_shift-6
1648,1361750400000,207737391.153535,350683082.68033904,8.213917137793441,708.38960035238,0.0,0.0,1649,2,Distance_shift-6
1649,1361836800000,207805192.89957,350977596.279697,8.05758395248855,707.9274154031759,0.0,0.0,1650,2,Distance_shift-6
1650,1361923200000,207874996.786212,351271120.730127,7.90122884795655,707.4520548362771,0.0,0.0,1651,2,Distance_shift-6
1651,1362009600000,207946793.09513402,351563645.372604,7.74484421280524,706.9636252995911,0.0,0.0,1652,2,Distance_shift-6
1652,1362096000000,208020571.849501,351855147.758946,7.58842209911834,706.4622359842571,7.31666666666667,0.0,1653,2,Distance_shift-6
1653,1362182400000,208096322.816987,352145592.838421,7.4319547217281405,705.9479985688589,12.85,0.0,1654,2,Distance_shift-6
1654,1362268800000,208174035.512855,352434933.133444,7.27543499609185,705.4210271627201,15.6,0.0,1655,2,Distance_shift-6
1655,1362355200000,208253699.203104,352723109.92267,7.118857052366789,704.8814382483189,18.716666666666697,0.0,1656,2,Distance_shift-6
1656,1362441600000,208335302.90766698,353010055.30365,6.9622166743369505,704.3293506229311,20.5666666666667,0.0,1657,2,Distance_shift-6
1657,1362528000000,208418835.403656,353295694.941564,6.80551162893584,703.7648853395441,22.283333333333303,0.0,1658,2,Distance_shift-6
1658,1362614400000,208504285.228662,353579951.30732995,6.64874186435985,703.1881656471139,24.3333333333333,8.96666666666667,1659,2,Distance_shift-6
1659,1362700800000,208591640.684099,353862747.20822,6.4919095584647595,702.599316930206,25.716666666666697,12.55,1660,2,Distance_shift-6
1660,1362787200000,208680889.83858502,354144009.36595297,6.33501900026033,701.9984666480881,27.3833333333333,16.0666666666667,1661,2,Distance_shift-6
1661,1362873600000,208772020.531377,354423671.703578,6.17807629683451,701.385744273308,28.55,18.283333333333303,1662,2,Distance_shift-6
1662,1362960000000,208865020.375839,354701677.929352,6.02108892299022,700.761281229819,29.9166666666667,20.716666666666697,1663,2,Distance_shift-6
1663,1363046400000,208959876.762954,354977983.042492,5.8640651663813195,700.1252108306869,30.9,22.4,1664,2,Distance_shift-6
1664,1363132800000,209056576.864869,355252553.573062,5.70701355049532,699.477668215428,31.8,23.9333333333333,1665,2,Distance_shift-6
1665,1363219200000,209155107.638488,355525366.65154904,5.54994232390239,698.818790287034,32.9166666666667,25.733333333333302,1666,2,Distance_shift-6
1666,1363305600000,209255455.82909298,355796408.259073,5.392859081419379,698.148715648717,33.6666666666667,26.966666666666697,1667,2,Distance_shift-6
1667,1363392000000,209357607.974001,356065671.129088,5.23577054220466,697.4675845404461,34.616666666666696,28.483333333333302,1668,2,Distance_shift-6
1668,1363478400000,209461550.406255,356333152.731233,5.07868246984876,696.775538775276,35.2666666666667,29.533333333333303,1669,2,Distance_shift-6
1669,1363564800000,209567269.258348,356598853.622012,4.92159969400396,696.0727216755799,36.0833333333333,30.8,1670,2,Distance_shift-6
1670,1363651200000,209674750.465979,356862776.274678,4.76452618522364,695.3592780091701,36.6333333333333,31.6833333333333,1671,2,Distance_shift-6
1671,1363737600000,209783979.771827,357124924.35767,4.60746513979446,694.635353925401,37.1666666666667,32.5333333333333,1672,2,Distance_shift-6
1672,1363824000000,209894942.729363,357385302.334702,4.4504190428155,693.90109689129,37.8,33.55,1673,2,Distance_shift-6
1673,1363910400000,210007624.706678,357643915.201668,4.29338969111721,693.156655627676,38.2666666666667,34.2833333333333,1674,2,Distance_shift-6
1674,1363996800000,210122010.89033797,357900768.141397,4.13637817166313,692.4021800455071,38.8,35.15,1675,2,Distance_shift-6
1675,1364083200000,210238086.28925902,358155865.861091,3.9793848069350695,691.63782118227,39.183333333333294,35.783333333333296,1676,2,Distance_shift-6
1676,1364169600000,210355835.738592,358409211.390244,3.8224090981255903,690.863731138629,39.6166666666667,36.5166666666667,1677,2,Distance_shift-6
1677,1364256000000,210475243.903634,358660804.186822,3.6654497191144904,690.080063015305,39.95,37.05,1678,2,Distance_shift-6
1678,1364342400000,210596295.283744,358910637.557411,3.50850463379457,689.286970850252,40.316666666666706,37.533333333333296,1679,2,Distance_shift-6
1679,1364428800000,210718974.216277,359158695.646111,3.3515714153084097,688.484609556168,40.5833333333333,38.1333333333333,1680,2,Distance_shift-6
1680,1364515200000,210843264.880516,359404950.524033,3.19464782590833,687.673134858388,40.8,38.533333333333296,1681,2,Distance_shift-6
1681,1364601600000,210969151.301625,359649360.081944,3.03773266800276,686.852703233193,41.0833333333333,39.05,1682,2,Distance_shift-6
1682,1364688000000,211096617.35459098,359891867.353428,2.88082685772448,686.0234718466011,41.283333333333296,39.3833333333333,1683,2,Distance_shift-6
1683,1364774400000,211225646.768177,360132401.550413,2.7239346359356498,685.185598493643,41.4833333333333,39.783333333333296,1684,2,Distance_shift-6
1684,1364860800000,211356223.128871,360370880.625794,2.5670648472350295,684.339241538199,41.6333333333333,40.066666666666706,1685,2,Distance_shift-6
1685,1364947200000,211488329.884829,360607214.82179,2.41023228898762,683.484559853411,41.8,40.4,1686,2,Distance_shift-6
1686,1365033600000,211621950.349823,360841310.56285,2.25345923963727,682.621712762712,41.8833333333333,40.6,1687,2,Distance_shift-6
1687,1365120000000,211757067.707169,361073074.179065,2.09677740023026,681.750859981511,41.966666666666704,40.8,1688,2,Distance_shift-6
1688,1365206400000,211893665.01365602,361302415.15965,1.94023063485596,680.872161559562,42.066666666666706,41.0166666666667,1689,2,Distance_shift-6
1689,1365292800000,212031725.203459,361529248.806343,1.7838791272610202,679.985777824051,42.1166666666667,41.1666666666667,1690,2,Distance_shift-6
1690,1365379200000,212171231.092042,361753498.235486,1.6278059916601002,679.091869323419,42.1666666666667,41.3333333333333,1691,2,Distance_shift-6
1691,1365465600000,212312165.380046,361975095.69212997,1.4721281983635401,678.190596771969,42.183333333333294,41.4166666666667,1692,2,Distance_shift-6
1692,1365552000000,212454510.657162,362193983.146759,1.31701535114809,677.282120995261,42.183333333333294,41.5166666666667,1693,2,Distance_shift-6
1693,1365638400000,212598249.405989,362410112.186522,1.16272344365988,676.366602876332,42.2,41.566666666666706,1694,2,Distance_shift-6
1694,1365724800000,212743364.005868,362623443.291633,1.0096589267340699,675.444203302755,42.1666666666667,41.6166666666667,1695,2,Distance_shift-6
1695,1365811200000,212889836.73670802,362833944.67351604,0.8585086711612638,674.515083114563,42.15,41.65,1696,2,Distance_shift-6
1696,1365897600000,213037649.782779,363041590.905152,0.7105259255221871,673.579403053052,42.1,41.65,1697,2,Distance_shift-6
1697,1365984000000,213186785.236493,363246361.573104,0.568222625409901,672.637323710488,42.033333333333296,41.65,1698,2,Distance_shift-6
1698,1366070400000,213337225.102162,363448240.128679,0.4372145203716701,671.689005480719,41.966666666666704,41.6166666666667,1699,2,Distance_shift-6
1699,1366156800000,213488951.299728,363647213.03404,0.33122629040791496,670.7346085107231,41.8833333333333,41.5833333333333,1700,2,Distance_shift-6
1700,1366243200000,213641945.66847602,363843269.210829,0.280288165714615,669.774292653094,41.783333333333296,41.5,1701,2,Distance_shift-6
1701,1366329600000,213796189.970716,364036399.717045,0.312614427975026,668.808217419486,41.683333333333294,41.45,1702,2,Distance_shift-6
1702,1366416000000,213951665.895443,364226597.504515,0.4089359418255861,667.836541935028,41.5833333333333,41.3666666666667,1703,2,Distance_shift-6
1703,1366502400000,214108355.061975,364413857.041771,0.535801888080978,666.859424893699,41.433333333333294,41.2333333333333,1704,2,Distance_shift-6
1704,1366588800000,214266239.023554,364598173.52990896,0.6762511309068809,665.877024514704,41.316666666666706,41.1333333333333,1705,2,Distance_shift-6
1705,1366675200000,214425299.27093,364779541.416472,0.8233785553423681,664.88949849984,41.1333333333333,40.966666666666704,1706,2,Distance_shift-6
1706,1366761600000,214585517.235906,364957951.975498,0.9741813678870448,663.897003991857,41.033333333333296,40.8333333333333,1707,2,Distance_shift-6
1707,1366848000000,214746874.294866,365133389.935212,1.12720589232518,662.899697533833,40.816666666666706,40.6333333333333,1708,2,Distance_shift-6
1708,1366934400000,214909351.772266,365305829.521536,1.28167959597391,661.897735029538,40.683333333333294,40.4833333333333,1709,2,Distance_shift-6
1709,1367020800000,215072930.944098,365475230.743089,1.43716054656192,660.891271704833,40.466666666666704,40.25,1710,2,Distance_shift-6
1710,1367107200000,215237593.041325,365641537.01234704,1.5933807898690302,659.880462070055,40.316666666666706,40.1,1711,2,Distance_shift-6
1711,1367193600000,215403319.253283,365804675.000417,1.7501697779682,658.865459883433,40.15,39.9,1712,2,Distance_shift-6
1712,1367280000000,215570090.731064,365964556.936593,1.90741402721131,657.84641811549,39.933333333333294,39.6666666666667,1713,2,Distance_shift-6
1713,1367366400000,215737888.59085602,366121084.740936,2.0650346129473003,656.8234889144529,39.75,39.45,1714,2,Distance_shift-6
1714,1367452800000,215906693.917272,366274154.894071,2.2229741134442698,655.796823572642,39.5,39.1666666666667,1715,2,Distance_shift-6
1715,1367539200000,216076487.766637,366423663.005748,2.38118884604327,654.766572493843,39.316666666666706,38.95,1716,2,Distance_shift-6
1716,1367625600000,216247251.170265,366569507.465224,2.5396441710092,653.732885161643,39.066666666666706,38.65,1717,2,Distance_shift-6
1717,1367712000000,216418965.137703,366711592.018986,2.6983116066804804,652.695910108719,38.8666666666667,38.4166666666667,1718,2,Distance_shift-6
1718,1367798400000,216591610.659956,366849827.414898,2.85716702908561,651.655794887067,38.6666666666667,38.1666666666667,1719,2,Distance_shift-6
1719,1367884800000,216765168.712686,366984132.34583503,3.0161895338780202,650.61268603918,38.4,37.85,1720,2,Distance_shift-6
1720,1367971200000,216939620.25939098,367114433.892368,3.17536071427698,649.566729070155,38.183333333333294,37.6,1721,2,Distance_shift-6
1721,1368057600000,217114946.254561,367240667.589732,3.3346642072702597,648.518068420732,37.9166666666667,37.2333333333333,1722,2,Distance_shift-6
1722,1368144000000,217291127.646795,367362777.186446,3.4940854136149704,647.466847441323,37.7,36.966666666666704,1723,2,Distance_shift-6
1723,1368230400000,217468145.381888,367480714.142055,3.6536113263292904,646.413208367014,37.4,36.6166666666667,1724,2,Distance_shift-6
1724,1368316800000,217645980.405872,367594436.92411804,3.81323042065867,645.3572922936061,37.183333333333294,36.3333333333333,1725,2,Distance_shift-6
1725,1368403200000,217824613.667998,367703910.19006,3.97293257322843,644.299239154748,36.9833333333333,36.066666666666706,1726,2,Distance_shift-6
1726,1368489600000,218004026.123656,367809103.956987,4.13270899203199,643.239187700211,36.6666666666667,35.6666666666667,1727,2,Distance_shift-6
1727,1368576000000,218184198.737208,367909992.858479,4.29255215189555,642.177275475358,36.45,35.3833333333333,1728,2,Distance_shift-6
1728,1368662400000,218365112.48474398,368006555.558365,4.45245574097044,641.113638801836,36.15,34.9833333333333,1729,2,Distance_shift-6
1729,1368748800000,218546748.35674,368098774.34112996,4.61241463149869,640.048412759504,35.9166666666667,34.6833333333333,1730,2,Distance_shift-6
1730,1368835200000,218729087.36063102,368186634.831907,4.7724248919772,638.981731169585,35.6,34.2833333333333,1731,2,Distance_shift-6
1731,1368921600000,218912110.523292,368270125.718966,4.93248385718179,637.913726578965,35.3666666666667,33.9666666666667,1732,2,Distance_shift-6
1732,1369008000000,219095798.893457,368349238.261572,5.09259026561488,636.844530245592,35.0666666666667,33.5333333333333,1733,2,Distance_shift-6
1733,1369094400000,219280133.544064,368423965.279496,5.252744457719549,635.7742721248651,34.8333333333333,33.2166666666667,1734,2,Distance_shift-6
1734,1369180800000,219465095.574547,368494299.27625096,5.41294859927022,634.703080856984,34.5833333333333,32.9,1735,2,Distance_shift-6
1735,1369267200000,219650666.11311102,368560229.423306,5.57320685347909,633.63108375505,34.2833333333333,32.45,1736,2,Distance_shift-6
1736,1369353600000,219836826.31896102,368621737.422194,5.73352538514865,632.558406793945,34.0333333333333,32.133333333333304,1737,2,Distance_shift-6
1737,1369440000000,220023557.38452598,368678792.794177,5.8939120706485495,631.485174599909,33.7,31.6833333333333,1738,2,Distance_shift-6
1738,1369526400000,220210840.537661,368731348.750561,6.05437584490316,630.411510440772,33.4666666666667,31.35,1739,2,Distance_shift-6
1739,1369612800000,220398657.043835,368779340.063539,6.2149257473805,629.3375362168521,33.15,30.8833333333333,1740,2,Distance_shift-6
1740,1369699200000,220586988.20830098,368822683.909089,6.37556987477894,628.263372452499,32.9,30.533333333333303,1741,2,Distance_shift-6
1741,1369785600000,220775815.378241,368861283.580531,6.5363145095163295,627.189138288312,32.65,30.1833333333333,1742,2,Distance_shift-6
1742,1369872000000,220965119.94489598,368895033.915141,6.697163618588671,626.114951474028,32.3166666666667,29.716666666666697,1743,2,Distance_shift-6
1743,1369958400000,221154883.345648,368923826.889593,6.85811875961037,625.040928362099,32.0833333333333,29.35,1744,2,Distance_shift-6
1744,1370044800000,221345087.066086,368947556.212974,7.01917929507725,623.96718390198,31.733333333333302,28.8666666666667,1745,2,Distance_shift-6
1745,1370131200000,221535712.64201802,368966120.45308596,7.18034276502262,622.8938316351099,31.5,28.5,1746,2,Distance_shift-6
1746,1370217600000,221726741.66145498,368979424.81198996,7.341605292106191,621.820983690601,31.1666666666667,28.0,1747,2,Distance_shift-6
1747,1370304000000,221918155.766542,368987381.935732,7.50296194714206,620.7487507816439,30.9166666666667,27.6166666666667,1748,2,Distance_shift-6
1748,1370390400000,222109936.655454,368989912.157182,7.664407051355781,619.677242202588,30.6833333333333,27.25,1749,2,Distance_shift-6
1749,1370476800000,222302066.084237,368986943.461702,7.82593442062732,618.606565826728,30.3333333333333,26.733333333333302,1750,2,Distance_shift-6
1750,1370563200000,222494525.86861002,368978411.335199,7.9875375679561404,617.536828104752,30.0833333333333,26.3333333333333,1751,2,Distance_shift-6
1751,1370649600000,222687297.885723,368964258.55392903,8.14920987983772,616.468134063854,29.75,25.8166666666667,1752,2,Distance_shift-6
1752,1370736000000,222880364.07586402,368944434.919933,8.31094477649722,615.4005873074871,29.5,25.4166666666667,1753,2,Distance_shift-6
1753,1370822400000,223073706.44412002,368918896.930741,8.47273585955668,614.334290015742,29.15,24.8833333333333,1754,2,Distance_shift-6
1754,1370908800000,223267307.062004,368887607.38398796,8.63457704664274,613.269342946341,28.9,24.466666666666697,1755,2,Distance_shift-6
1755,1370995200000,223461148.06902203,368850534.940145,8.79646269190498,612.2058454362169,28.6333333333333,24.05,1756,2,Distance_shift-6
1756,1371081600000,223655211.674212,368807653.683705,8.958387694375539,611.143895403665,28.3,23.483333333333302,1757,2,Distance_shift-6
1757,1371168000000,223849480.157629,368758942.72231,9.12034760132067,610.083589351058,28.05,23.0666666666667,1758,2,Distance_shift-6
1758,1371254400000,224043935.87179,368704385.837308,9.28233871944451,609.025022368094,27.7,22.466666666666697,1759,2,Distance_shift-6
1759,1371340800000,224238561.24308398,368643971.145343,9.44435825084938,607.968288135566,27.45,22.05,1760,2,Distance_shift-6
1760,1371427200000,224433338.77312902,368577690.650186,9.60640447053956,606.913478929636,27.1,21.4333333333333,1761,2,Distance_shift-6
1761,1371513600000,224628251.0401,368505539.464857,9.768476954623669,605.860685626594,26.8333333333333,20.983333333333302,1762,2,Distance_shift-6
1762,1371600000000,224823280.70001,368427514.390278,9.930576848972,604.809997708096,26.5,20.3666666666667,1763,2,Distance_shift-6
1763,1371686400000,225018410.48795497,368343611.504039,10.0927071335887,603.761503266839,26.233333333333302,19.8666666666667,1764,2,Distance_shift-6
1764,1371772800000,225213623.219317,368253822.53734905,10.254872791588,602.715289012691,25.966666666666697,19.3666666666667,1765,2,Distance_shift-6
1765,1371859200000,225408901.79093197,368158130.19973904,10.417080752259698,601.671440279227,25.6166666666667,18.716666666666697,1766,2,Distance_shift-6
1766,1371945600000,225604229.182221,368056503.23772204,10.5793394831042,600.630041030686,25.35,18.2,1767,2,Distance_shift-6
1767,1372032000000,225799588.456277,367948892.615274,10.741658193015098,599.591173869306,25.0,17.5,1768,2,Distance_shift-6
1768,1372118400000,225994962.760927,367835230.286449,10.9040457676849,598.554920043043,24.733333333333302,16.95,1769,2,Distance_shift-6
1769,1372204800000,226190335.32974702,367715431.27277005,11.066509702323,597.5213594536431,24.3666666666667,16.216666666666697,1770,2,Distance_shift-6
1770,1372291200000,226385689.483046,367589398.476455,11.2290553168365,596.490570665071,24.1,15.6333333333333,1771,2,Distance_shift-6
1771,1372377600000,226581008.628818,367457028.680757,11.391685410911698,595.462630912256,23.8166666666667,15.033333333333301,1772,2,Distance_shift-6
1772,1372464000000,226776276.26365498,367318218.094024,11.5544003333402,594.43761611017,23.45,14.183333333333302,1773,2,Distance_shift-6
1773,1372550400000,226971475.97362798,367172866.436376,11.717198317533901,593.4156008632029,23.1833333333333,13.566666666666698,1774,2,Distance_shift-6
1774,1372636800000,227166591.435132,367020879.37059,11.8800759152954,592.396658474823,22.8166666666667,12.6333333333333,1775,2,Distance_shift-6
1775,1372723200000,227361606.41570497,366862169.60682005,12.043028409259401,591.380860957529,22.55,11.933333333333302,1776,2,Distance_shift-6
1776,1372809600000,227556504.77480698,366696657.181222,12.206050148236198,590.368279043047,22.15,10.8833333333333,1777,2,Distance_shift-6
1777,1372896000000,227751270.464569,366524269.346977,12.3691347976436,589.358982192801,21.8666666666667,10.05,1778,2,Distance_shift-6
1778,1372982400000,227945887.530514,366344940.36917,12.532275522581699,588.353038608601,21.5833333333333,9.16666666666667,1779,2,Distance_shift-6
1779,1373068800000,228140340.11224502,366158611.371021,12.6954651291992,587.350515243573,21.2,7.8,1780,2,Distance_shift-6
1780,1373155200000,228334612.444099,365965230.271525,12.858696188110098,586.351477813299,20.9,6.61666666666667,1781,2,Distance_shift-6
1781,1373241600000,228528688.85577998,365764751.788396,13.021961157114598,585.3559908071579,20.516666666666698,4.56666666666667,1782,2,Distance_shift-6
1782,1373328000000,228722553.77295,365557137.450417,13.185252512720401,584.364117499863,20.216666666666697,2.05,1783,2,Distance_shift-6
1783,1373414400000,228916191.717802,365342355.561954,13.3485628931616,583.3759199631791,19.8166666666667,0.0,1784,2,Distance_shift-6
1784,1373500800000,229109587.309599,365120381.080025,13.511885251301301,582.391459077808,19.5,0.0,1785,2,Distance_shift-6
1785,1373587200000,229302725.265185,364891195.388215,13.6752130149176,581.410794545438,19.1833333333333,0.0,1786,2,Distance_shift-6
1786,1373673600000,229495590.39947098,364654785.967391,13.8385402543119,580.433984900941,18.766666666666698,0.0,1787,2,Distance_shift-6
1787,1373760000000,229688167.62589,364411145.95684,14.0018618616525,579.461087524705,18.45,0.0,1788,2,Distance_shift-6
1788,1373846400000,229880441.956825,364160273.562198,14.165173750397699,578.492158655111,18.016666666666698,0.0,1789,2,Distance_shift-6
1789,1373932800000,230072398.504018,363902171.197847,14.328473082904301,577.527253401115,17.6833333333333,0.0,1790,2,Distance_shift-6
1790,1374019200000,230264022.478937,363636844.16527903,14.4917585254748,576.566425754954,17.233333333333302,0.0,1791,2,Distance_shift-6
1791,1374105600000,230455299.19313598,363364298.601628,14.6550305084674,575.609728604951,16.8833333333333,0.0,1792,2,Distance_shift-6
1792,1374192000000,230646214.058575,363084538.452458,14.8182914337464,574.657213748413,16.4333333333333,0.0,1793,2,Distance_shift-6
1793,1374278400000,230836752.587922,362797561.42117,14.9815457311305,573.708931904626,16.0666666666667,0.0,1794,2,Distance_shift-6
1794,1374364800000,231026900.394827,362503354.280637,15.1447996438604,572.764932727913,15.733333333333302,0.0,1795,2,Distance_shift-6
1795,1374451200000,231216643.194175,362201888.506743,15.3080606564943,571.825264820779,15.216666666666699,0.0,1796,2,Distance_shift-6
1796,1374537600000,231405966.80230898,361893117.580759,15.4713365876719,570.889975747107,14.85,0.0,1797,2,Distance_shift-6
1797,1374624000000,231594857.137239,361576977.091673,15.6346345199216,569.9591120454099,14.316666666666698,0.0,1798,2,Distance_shift-6
1798,1374710400000,231783300.218819,361253387.851573,15.7979598363816,569.0327192421321,13.916666666666698,0.0,1799,2,Distance_shift-6
1799,1374796800000,231971282.16891098,360922261.09800696,15.961315600729899,568.110841864974,13.35,0.0,1800,2,Distance_shift-6
1800,1374883200000,232158789.21152002,360583504.222002,16.1247023686405,567.1935234562529,12.95,0.0,1801,2,Distance_shift-6
1801,1374969600000,232345807.67292202,360237025.64215803,16.2881183579511,566.280806586273,12.466666666666699,0.0,1802,2,Distance_shift-6
1802,1375056000000,232532323.981758,359882738.141126,16.4515598199592,565.372732866685,11.8833333333333,0.0,1803,2,Distance_shift-6
1803,1375142400000,232718324.669136,359520560.673557,16.6150214596502,564.469342963828,11.3666666666667,0.0,1804,2,Distance_shift-6
1804,1375228800000,232903796.36870098,359150419.04652405,16.7784968069599,563.570676612042,10.7333333333333,0.0,1805,2,Distance_shift-6
1805,1375315200000,233088725.81671298,358772245.960967,16.9419784996729,562.6767726269139,10.15,0.0,1806,2,Distance_shift-6
1806,1375401600000,233273099.85211098,358385980.816266,17.1054584793272,561.787668918442,9.43333333333333,0.0,1807,2,Distance_shift-6
1807,1375488000000,233456905.41658702,357991569.540088,17.2689281223785,560.903402504106,8.8,0.0,1808,2,Distance_shift-6
1808,1375574400000,233640129.554655,357588964.575435,17.432378335808,560.024009521808,8.16666666666667,0.0,1809,2,Distance_shift-6
1809,1375660800000,233822759.413736,357178125.055632,17.5957996454184,559.1495252426599,7.18333333333333,0.0,1810,2,Distance_shift-6
