,Unnamed: 0,eclipse_day,duration,time_eclipse_end,sunmars_km,earthmars_km,sunmarsearthangle_deg,solarconstantmars,dist_shift,year
3539,3539,2050,33.71666666666666,2014-04-02 16:20:55,243516944.762144,94830374.0810373,5.934751526114651,515.5171890979129,1,3
3540,3540,2050,33.666666666666664,2014-04-02 23:20:08,243516944.762144,94830374.0810373,5.934751526114651,515.5171890979129,1,3
3541,3541,2051,33.63333333333333,2014-04-03 06:19:25,243391892.470854,94454805.3266936,5.15078090228219,516.047060213885,1,3
3542,3542,2051,33.6,2014-04-03 13:18:38,243391892.470854,94454805.3266936,5.15078090228219,516.047060213885,1,3
3543,3543,2051,33.55,2014-04-03 20:17:58,243391892.470854,94454805.3266936,5.15078090228219,516.047060213885,1,3
3544,3544,2052,33.516666666666666,2014-04-04 03:17:13,243265639.729031,94110389.12760408,4.37270713166759,516.5828470441692,1,3
3545,3545,2052,33.46666666666666,2014-04-04 10:16:31,243265639.729031,94110389.12760408,4.37270713166759,516.5828470441692,1,3
3546,3546,2052,33.43333333333334,2014-04-04 17:15:46,243265639.729031,94110389.12760408,4.37270713166759,516.5828470441692,1,3
3547,3547,2053,33.38333333333333,2014-04-05 00:14:59,243138193.36219105,93797254.9151102,3.60910469361583,517.124546075388,1,3
3548,3548,2053,33.36666666666667,2014-04-05 07:14:16,243138193.36219105,93797254.9151102,3.60910469361583,517.124546075388,1,3
3549,3549,2053,33.31666666666666,2014-04-05 14:13:29,243138193.36219105,93797254.9151102,3.60910469361583,517.124546075388,1,3
3550,3550,2053,33.266666666666666,2014-04-05 21:12:49,243138193.36219105,93797254.9151102,3.60910469361583,517.124546075388,1,3
3551,3551,2054,33.23333333333333,2014-04-06 04:12:04,243009560.284461,93515493.1215517,2.87675887683882,517.672153562956,1,3
3552,3552,2054,33.18333333333334,2014-04-06 11:11:23,243009560.284461,93515493.1215517,2.87675887683882,517.672153562956,1,3
3553,3553,2054,33.15,2014-04-06 18:10:37,243009560.284461,93515493.1215517,2.87675887683882,517.672153562956,1,3
3554,3554,2055,33.1,2014-04-07 01:09:50,242879747.49895695,93265156.9220404,2.21277712246937,518.225665523975,1,3
3555,3555,2055,33.06666666666666,2014-04-07 08:09:06,242879747.49895695,93265156.9220404,2.21277712246937,518.225665523975,1,3
3556,3556,2055,33.016666666666666,2014-04-07 15:08:20,242879747.49895695,93265156.9220404,2.21277712246937,518.225665523975,1,3
3557,3557,2055,32.98333333333333,2014-04-07 22:07:41,242879747.49895695,93265156.9220404,2.21277712246937,518.225665523975,1,3
3558,3558,2056,32.95,2014-04-08 05:06:56,242748762.098176,93046263.3999996,1.70540620173408,518.785077730027,1,3
3559,3559,2056,32.9,2014-04-08 12:06:15,242748762.098176,93046263.3999996,1.70540620173408,518.785077730027,1,3
3560,3560,2056,32.85,2014-04-08 19:05:28,242748762.098176,93046263.3999996,1.70540620173408,518.785077730027,1,3
3561,3561,2057,32.81666666666666,2014-04-09 02:04:43,242616611.264373,92858794.3361044,1.52574588303083,519.350385699866,1,3
3562,3562,2057,32.78333333333334,2014-04-09 09:03:59,242616611.264373,92858794.3361044,1.52574588303083,519.350385699866,1,3
3563,3563,2057,32.73333333333333,2014-04-09 16:03:13,242616611.264373,92858794.3361044,1.52574588303083,519.350385699866,1,3
3564,3564,2057,32.68333333333333,2014-04-09 23:02:34,242616611.264373,92858794.3361044,1.52574588303083,519.350385699866,1,3
3565,3565,2058,32.65,2014-04-10 06:01:50,242483302.269946,92702696.8920765,1.7793436379471002,519.921584691995,1,3
3566,3566,2058,32.6,2014-04-10 13:01:09,242483302.269946,92702696.8920765,1.7793436379471002,519.921584691995,1,3
3567,3567,2058,32.56666666666667,2014-04-10 20:00:23,242483302.269946,92702696.8920765,1.7793436379471002,519.921584691995,1,3
3568,3568,2059,32.516666666666666,2014-04-11 02:59:38,242348842.477816,92577884.4616792,2.3300631864526,520.49866969714,1,3
3569,3569,2059,32.48333333333333,2014-04-11 09:58:54,242348842.477816,92577884.4616792,2.3300631864526,520.49866969714,1,3
3570,3570,2059,32.45,2014-04-11 16:58:10,242348842.477816,92577884.4616792,2.3300631864526,520.49866969714,1,3
3571,3571,2059,32.4,2014-04-11 23:57:31,242348842.477816,92577884.4616792,2.3300631864526,520.49866969714,1,3
3572,3572,2060,32.35,2014-04-12 06:56:46,242213239.34180295,92484237.91981032,3.01971196263178,521.081635430626,1,3
3573,3573,2060,32.3,2014-04-12 13:56:06,242213239.34180295,92484237.91981032,3.01971196263178,521.081635430626,1,3
3574,3574,2060,32.266666666666666,2014-04-12 20:55:20,242213239.34180295,92484237.91981032,3.01971196263178,521.081635430626,1,3
3575,3575,2061,32.21666666666667,2014-04-13 03:54:36,242076500.407,92421607.4255379,3.7723910491205,521.67047632464,1,3
3576,3576,2061,32.2,2014-04-13 10:53:53,242076500.407,92421607.4255379,3.7723910491205,521.67047632464,1,3
3577,3577,2061,32.13333333333333,2014-04-13 17:53:09,242076500.407,92421607.4255379,3.7723910491205,521.67047632464,1,3
3578,3578,2062,32.1,2014-04-14 00:52:30,241938633.31014305,92389814.8217963,4.556058008495531,522.2651865204099,1,4
3579,3579,2062,32.06666666666667,2014-04-14 07:51:46,241938633.31014305,92389814.8217963,4.556058008495531,522.2651865204099,1,4
3580,3580,2062,32.016666666666666,2014-04-14 14:51:06,241938633.31014305,92389814.8217963,4.556058008495531,522.2651865204099,1,4
3581,3581,2062,31.98333333333333,2014-04-14 21:50:20,241938633.31014305,92389814.8217963,4.556058008495531,522.2651865204099,1,4
3582,3582,2063,31.93333333333333,2014-04-15 04:49:37,241799645.779976,92388656.52050292,5.35591075144262,522.865759860279,1,4
3583,3583,2063,31.9,2014-04-15 11:48:54,241799645.779976,92388656.52050292,5.35591075144262,522.865759860279,1,4
3584,3584,2063,31.85,2014-04-15 18:48:11,241799645.779976,92388656.52050292,5.35591075144262,522.865759860279,1,4
3585,3585,2064,31.816666666666666,2014-04-16 01:47:32,241659545.637604,92417906.5837504,6.1642208899588,523.472189879687,1,4
3586,3586,2064,31.76666666666667,2014-04-16 08:46:47,241659545.637604,92417906.5837504,6.1642208899588,523.472189879687,1,4
3587,3587,2064,31.71666666666667,2014-04-16 15:46:07,241659545.637604,92417906.5837504,6.1642208899588,523.472189879687,1,4
3588,3588,2064,31.68333333333333,2014-04-16 22:45:21,241659545.637604,92417906.5837504,6.1642208899588,523.472189879687,1,4
3589,3589,2065,31.63333333333333,2014-04-17 05:44:39,241518340.796848,92477319.5569762,6.97646594759046,524.0844697990821,1,4
3590,3590,2065,31.6,2014-04-17 12:43:56,241518340.796848,92477319.5569762,6.97646594759046,524.0844697990821,1,4
3591,3591,2065,31.55,2014-04-17 19:43:14,241518340.796848,92477319.5569762,6.97646594759046,524.0844697990821,1,4
3592,3592,2066,31.5,2014-04-18 02:42:33,241376039.26458,92566632.5475642,7.789721338893878,524.702592515733,1,4
3593,3593,2066,31.46666666666667,2014-04-18 09:41:48,241376039.26458,92566632.5475642,7.789721338893878,524.702592515733,1,4
3594,3594,2066,31.41666666666667,2014-04-18 16:41:07,241376039.26458,92566632.5475642,7.789721338893878,524.702592515733,1,4
3595,3595,2066,31.38333333333333,2014-04-18 23:40:21,241376039.26458,92566632.5475642,7.789721338893878,524.702592515733,1,4
3596,3596,2067,31.33333333333333,2014-04-19 06:39:39,241232649.141054,92685566.126053,8.60192621359639,525.326550595487,1,4
3597,3597,2067,31.3,2014-04-19 13:38:56,241232649.141054,92685566.126053,8.60192621359639,525.326550595487,1,4
3598,3598,2067,31.25,2014-04-19 20:38:14,241232649.141054,92685566.126053,8.60192621359639,525.326550595487,1,4
3599,3599,2068,31.21666666666667,2014-04-20 03:37:33,241088178.620219,92833823.8505018,9.411519693939038,525.956336264452,1,4
3600,3600,2068,31.16666666666667,2014-04-20 10:36:47,241088178.620219,92833823.8505018,9.411519693939038,525.956336264452,1,4
3601,3601,2068,31.11666666666667,2014-04-20 17:36:05,241088178.620219,92833823.8505018,9.411519693939038,525.956336264452,1,4
3602,3602,2069,31.08333333333333,2014-04-21 00:35:18,240942635.990017,93011090.4976345,10.2172480211676,526.591941400623,1,4
3603,3603,2069,31.03333333333333,2014-04-21 07:34:37,240942635.990017,93011090.4976345,10.2172480211676,526.591941400623,1,4
3604,3604,2069,31.0,2014-04-21 14:33:53,240942635.990017,93011090.4976345,10.2172480211676,526.591941400623,1,4
3605,3605,2069,30.95,2014-04-21 21:33:12,240942635.990017,93011090.4976345,10.2172480211676,526.591941400623,1,4
3606,3606,2070,30.91666666666667,2014-04-22 04:32:29,240796029.632673,93217029.3172123,11.0180566914282,527.233357525462,1,4
3607,3607,2070,30.85,2014-04-22 11:31:42,240796029.632673,93217029.3172123,11.0180566914282,527.233357525462,1,4
3608,3608,2070,30.816666666666666,2014-04-22 18:31:00,240796029.632673,93217029.3172123,11.0180566914282,527.233357525462,1,4
3609,3609,2071,30.78333333333333,2014-04-23 01:30:12,240648368.02495095,93451278.74060407,11.8130277082672,527.880575795427,1,4
3610,3610,2071,30.73333333333333,2014-04-23 08:29:32,240648368.02495095,93451278.74060407,11.8130277082672,527.880575795427,1,4
3611,3611,2071,30.68333333333333,2014-04-23 15:28:47,240648368.02495095,93451278.74060407,11.8130277082672,527.880575795427,1,4
3612,3612,2071,30.65,2014-04-23 22:28:06,240648368.02495095,93451278.74060407,11.8130277082672,527.880575795427,1,4
3613,3613,2072,30.61666666666667,2014-04-24 05:27:22,240499659.738412,93713448.983947,12.601342186659501,528.5335869934449,1,4
3614,3614,2072,30.55,2014-04-24 12:26:34,240499659.738412,93713448.983947,12.601342186659501,528.5335869934449,1,4
3615,3615,2072,30.51666666666667,2014-04-24 19:25:51,240499659.738412,93713448.983947,12.601342186659501,528.5335869934449,1,4
3616,3616,2073,30.46666666666667,2014-04-25 02:25:03,240349913.43964303,94003118.9593249,13.382257923844199,529.192381520345,1,4
3617,3617,2073,30.43333333333333,2014-04-25 09:24:23,240349913.43964303,94003118.9593249,13.382257923844199,529.192381520345,1,4
3618,3618,2073,30.38333333333333,2014-04-25 16:23:38,240349913.43964303,94003118.9593249,13.382257923844199,529.192381520345,1,4
3619,3619,2073,30.35,2014-04-25 23:22:57,240349913.43964303,94003118.9593249,13.382257923844199,529.192381520345,1,4
3620,3620,2074,30.3,2014-04-26 06:22:11,240199137.890475,94319833.9023684,14.155096176316302,529.856949386214,1,4
3621,3621,2074,30.26666666666667,2014-04-26 13:21:24,240199137.890475,94319833.9023684,14.155096176316302,529.856949386214,1,4
3622,3622,2074,30.21666666666667,2014-04-26 20:20:39,240199137.890475,94319833.9023684,14.155096176316302,529.856949386214,1,4
3623,3623,2075,30.16666666666667,2014-04-27 03:19:51,240047341.94819903,94663104.1366256,14.9192342412427,530.527280201666,1,4
3624,3624,2075,30.13333333333333,2014-04-27 10:19:12,240047341.94819903,94663104.1366256,14.9192342412427,530.527280201666,1,4
3625,3625,2075,30.1,2014-04-27 17:18:27,240047341.94819903,94663104.1366256,14.9192342412427,530.527280201666,1,4
3626,3626,2076,30.03333333333333,2014-04-28 00:17:45,239894534.565776,95032405.3556422,15.674101653171697,531.203363168978,1,4
3627,3627,2076,30.0,2014-04-28 07:16:59,239894534.565776,95032405.3556422,15.674101653171697,531.203363168978,1,4
3628,3628,2076,29.96666666666667,2014-04-28 14:16:12,239894534.565776,95032405.3556422,15.674101653171697,531.203363168978,1,4
3629,3629,2076,29.91666666666667,2014-04-28 21:15:27,239894534.565776,95032405.3556422,15.674101653171697,531.203363168978,1,4
3630,3630,2077,29.86666666666667,2014-04-29 04:14:39,239740724.792058,95427180.63772248,16.419178443134502,531.885187073078,1,4
3631,3631,2077,29.83333333333333,2014-04-29 11:14:00,239740724.792058,95427180.63772248,16.419178443134502,531.885187073078,1,4
3632,3632,2077,29.78333333333333,2014-04-29 18:13:15,239740724.792058,95427180.63772248,16.419178443134502,531.885187073078,1,4
3633,3633,2078,29.73333333333333,2014-04-30 01:12:33,239585921.772028,95846844.11050227,17.1539943009273,532.572740272309,1,4
3634,3634,2078,29.7,2014-04-30 08:11:47,239585921.772028,95846844.11050227,17.1539943009273,532.572740272309,1,4
3635,3635,2078,29.65,2014-04-30 15:11:00,239585921.772028,95846844.11050227,17.1539943009273,532.572740272309,1,4
3636,3636,2078,29.61666666666667,2014-04-30 22:10:15,239585921.772028,95846844.11050227,17.1539943009273,532.572740272309,1,4
3637,3637,2079,29.55,2014-05-01 05:09:28,239430134.747068,96290785.848934,17.8781278213133,533.266010688937,1,4
3638,3638,2079,29.51666666666667,2014-05-01 12:08:49,239430134.747068,96290785.848934,17.8781278213133,533.266010688937,1,4
3639,3639,2079,29.46666666666667,2014-05-01 19:08:04,239430134.747068,96290785.848934,17.8781278213133,533.266010688937,1,4
3640,3640,2080,29.43333333333333,2014-05-02 02:07:24,239273373.055266,96758377.3660869,18.5912053626014,533.964985799356,1,4
3641,3641,2080,29.38333333333333,2014-05-02 09:06:37,239273373.055266,96758377.3660869,18.5912053626014,533.964985799356,1,4
3642,3642,2080,29.33333333333333,2014-05-02 16:05:51,239273373.055266,96758377.3660869,18.5912053626014,533.964985799356,1,4
3643,3643,2080,29.3,2014-05-02 23:05:06,239273373.055266,96758377.3660869,18.5912053626014,533.964985799356,1,4
3644,3644,2081,29.25,2014-05-03 06:04:21,239115646.131766,97248977.03518827,19.2928993681299,534.669652623973,1,4
3645,3645,2081,29.2,2014-05-03 13:03:42,239115646.131766,97248977.03518827,19.2928993681299,534.669652623973,1,4
3646,3646,2081,29.16666666666667,2014-05-03 20:02:58,239115646.131766,97248977.03518827,19.2928993681299,534.669652623973,1,4
3647,3647,2082,29.11666666666667,2014-05-04 03:02:18,238956963.509161,97761934.9477274,19.9829262348259,535.3799977167598,1,4
3648,3648,2082,29.08333333333333,2014-05-04 10:01:31,238956963.509161,97761934.9477274,19.9829262348259,535.3799977167598,1,4
3649,3649,2082,29.03333333333333,2014-05-04 17:00:46,238956963.509161,97761934.9477274,19.9829262348259,535.3799977167598,1,4
3650,3650,2083,28.98333333333333,2014-05-05 00:00:02,238797334.81792003,98296596.9681138,20.6610439259433,536.096007154487,1,4
3651,3651,2083,28.95,2014-05-05 06:59:18,238797334.81792003,98296596.9681138,20.6610439259433,536.096007154487,1,4
3652,3652,2083,28.88333333333333,2014-05-05 13:58:39,238797334.81792003,98296596.9681138,20.6610439259433,536.096007154487,1,4
3653,3653,2083,28.85,2014-05-05 20:57:55,238797334.81792003,98296596.9681138,20.6610439259433,536.096007154487,1,4
3654,3654,2084,28.8,2014-05-06 03:57:15,238636769.78685695,98852307.9844928,21.3270495330337,536.817666525681,1,4
3655,3655,2084,28.76666666666667,2014-05-06 10:56:29,238636769.78685695,98852307.9844928,21.3270495330337,536.817666525681,1,4
3656,3656,2084,28.71666666666667,2014-05-06 17:55:46,238636769.78685695,98852307.9844928,21.3270495330337,536.817666525681,1,4
3657,3657,2085,28.68333333333333,2014-05-07 00:55:02,238475278.24360096,99428414.5182062,21.9807769380995,537.544960919365,1,4
3658,3658,2085,28.63333333333333,2014-05-07 07:54:19,238475278.24360096,99428414.5182062,21.9807769380995,537.544960919365,1,4
3659,3659,2085,28.6,2014-05-07 14:53:41,238475278.24360096,99428414.5182062,21.9807769380995,537.544960919365,1,4
3660,3660,2085,28.55,2014-05-07 21:52:57,238475278.24360096,99428414.5182062,21.9807769380995,537.544960919365,1,4
3661,3661,2086,28.5,2014-05-08 04:52:17,238312870.115073,100024266.933502,22.6220946518105,538.277874913656,1,4
3662,3662,2086,28.45,2014-05-08 11:51:30,238312870.115073,100024266.933502,22.6220946518105,538.277874913656,1,4
3663,3663,2086,28.4,2014-05-08 18:50:48,238312870.115073,100024266.933502,22.6220946518105,538.277874913656,1,4
3664,3664,2087,28.36666666666667,2014-05-09 01:50:05,238149555.42795697,100639221.504995,23.2509038314922,539.0163925642511,1,4
3665,3665,2087,28.316666666666666,2014-05-09 08:49:23,238149555.42795697,100639221.504995,23.2509038314922,539.0163925642511,1,4
3666,3666,2087,28.28333333333333,2014-05-09 15:48:44,238149555.42795697,100639221.504995,23.2509038314922,539.0163925642511,1,4
3667,3667,2087,28.23333333333333,2014-05-09 22:47:59,238149555.42795697,100639221.504995,23.2509038314922,539.0163925642511,1,4
3668,3668,2088,28.18333333333333,2014-05-10 05:47:19,237985344.309133,101272642.574888,23.8671364204081,539.760497392896,1,4
3669,3669,2088,28.13333333333333,2014-05-10 12:46:32,237985344.309133,101272642.574888,23.8671364204081,539.760497392896,1,4
3670,3670,2088,28.08333333333333,2014-05-10 19:45:50,237985344.309133,101272642.574888,23.8671364204081,539.760497392896,1,4
3671,3671,2089,28.05,2014-05-11 02:45:07,237820246.986085,101923904.973266,24.470753296471,540.510172375858,1,4
3672,3672,2089,28.0,2014-05-11 09:44:25,237820246.986085,101923904.973266,24.470753296471,540.510172375858,1,4
3673,3673,2089,27.95,2014-05-11 16:43:45,237820246.986085,101923904.973266,24.470753296471,540.510172375858,1,4
3674,3674,2089,27.91666666666667,2014-05-11 23:43:00,237820246.986085,101923904.973266,24.470753296471,540.510172375858,1,4
3675,3675,2090,27.86666666666667,2014-05-12 06:42:18,237654273.787266,102592396.774637,25.0617422747403,541.265399932407,1,4
3676,3676,2090,27.816666666666666,2014-05-12 13:41:31,237654273.787266,102592396.774637,25.0617422747403,541.265399932407,1,4
3677,3677,2090,27.76666666666667,2014-05-12 20:40:49,237654273.787266,102592396.774637,25.0617422747403,541.265399932407,1,4
3678,3678,2091,27.73333333333333,2014-05-13 03:40:06,237487435.142429,103277522.307368,25.640115784794002,542.026161913353,1,4
3679,3679,2091,27.66666666666667,2014-05-13 10:39:24,237487435.142429,103277522.307368,25.640115784794002,542.026161913353,1,4
3680,3680,2091,27.63333333333333,2014-05-13 17:38:42,237487435.142429,103277522.307368,25.640115784794002,542.026161913353,1,4
3681,3681,2092,27.58333333333333,2014-05-14 00:37:56,237319741.582917,103978705.119142,26.2059080655416,542.792439589584,1,4
3682,3682,2092,27.53333333333333,2014-05-14 07:37:13,237319741.582917,103978705.119142,26.2059080655416,542.792439589584,1,4
3683,3683,2092,27.48333333333333,2014-05-14 14:36:25,237319741.582917,103978705.119142,26.2059080655416,542.792439589584,1,4
3684,3684,2092,27.45,2014-05-14 21:35:44,237319741.582917,103978705.119142,26.2059080655416,542.792439589584,1,4
3685,3685,2093,27.4,2014-05-15 04:35:00,237151203.74191895,104695390.374017,26.759171815300398,543.564213640625,1,4
3686,3686,2093,27.36666666666667,2014-05-15 11:34:19,237151203.74191895,104695390.374017,26.759171815300398,543.564213640625,1,4
3687,3687,2093,27.3,2014-05-15 18:33:35,237151203.74191895,104695390.374017,26.759171815300398,543.564213640625,1,4
3688,3688,2094,27.26666666666667,2014-05-16 01:32:48,236981832.354706,105427046.018563,27.299974413250798,544.341464143174,1,4
3689,3689,2094,27.21666666666667,2014-05-16 08:32:04,236981832.354706,105427046.018563,27.299974413250798,544.341464143174,1,4
3690,3690,2094,27.16666666666667,2014-05-16 15:31:15,236981832.354706,105427046.018563,27.299974413250798,544.341464143174,1,4
3691,3691,2094,27.13333333333333,2014-05-16 22:30:35,236981832.354706,105427046.018563,27.299974413250798,544.341464143174,1,4
3692,3692,2095,27.08333333333333,2014-05-17 05:29:50,236811638.25883305,106173162.137575,27.8283940473663,545.124170559608,1,4
3693,3693,2095,27.01666666666667,2014-05-17 12:29:08,236811638.25883305,106173162.137575,27.8283940473663,545.124170559608,1,4
3694,3694,2095,26.98333333333333,2014-05-17 19:28:23,236811638.25883305,106173162.137575,27.8283940473663,545.124170559608,1,4
3695,3695,2096,26.93333333333333,2014-05-18 02:27:35,236640632.394335,106933248.287654,28.344516243246304,545.912311726422,1,4
3696,3696,2096,26.88333333333333,2014-05-18 09:26:50,236640632.394335,106933248.287654,28.344516243246304,545.912311726422,1,4
3697,3697,2096,26.83333333333333,2014-05-18 16:26:01,236640632.394335,106933248.287654,28.344516243246304,545.912311726422,1,4
3698,3698,2096,26.78333333333333,2014-05-18 23:25:20,236640632.394335,106933248.287654,28.344516243246304,545.912311726422,1,4
3699,3699,2097,26.73333333333333,2014-05-19 06:24:35,236468825.803901,107706829.146033,28.848431280823398,546.7058658426059,1,4
3700,3700,2097,26.7,2014-05-19 13:23:54,236468825.803901,107706829.146033,28.848431280823398,546.7058658426059,1,4
3701,3701,2097,26.63333333333333,2014-05-19 20:23:07,236468825.803901,107706829.146033,28.848431280823398,546.7058658426059,1,4
3702,3702,2098,26.6,2014-05-20 03:22:19,236296229.633038,108493439.287796,29.3402327848194,547.5048104579208,1,4
3703,3703,2098,26.55,2014-05-20 10:21:33,236296229.633038,108493439.287796,29.3402327848194,547.5048104579208,1,4
3704,3704,2098,26.5,2014-05-20 17:20:44,236296229.633038,108493439.287796,29.3402327848194,547.5048104579208,1,4
3705,3705,2099,26.45,2014-05-21 00:20:04,236122855.13023305,109292618.070135,29.8200174731448,548.309122461084,1,4
3706,3706,2099,26.41666666666667,2014-05-21 07:19:19,236122855.13023305,109292618.070135,29.8200174731448,548.309122461084,1,4
3707,3707,2099,26.35,2014-05-21 14:18:37,236122855.13023305,109292618.070135,29.8200174731448,548.309122461084,1,4
3708,3708,2099,26.3,2014-05-21 21:17:50,236122855.13023305,109292618.070135,29.8200174731448,548.309122461084,1,4
3709,3709,2100,26.26666666666667,2014-05-22 04:17:02,235948713.647098,110103905.415063,30.2878857953524,549.118778067845,1,4
3710,3710,2100,26.21666666666667,2014-05-22 11:16:16,235948713.647098,110103905.415063,30.2878857953524,549.118778067845,1,4
3711,3711,2100,26.16666666666667,2014-05-22 18:15:28,235948713.647098,110103905.415063,30.2878857953524,549.118778067845,1,4
3712,3712,2101,26.11666666666667,2014-05-23 01:14:48,235773816.638518,110926838.905264,30.7439430879806,549.93375280896,1,4
3713,3713,2101,26.066666666666666,2014-05-23 08:14:03,235773816.638518,110926838.905264,30.7439430879806,549.93375280896,1,4
3714,3714,2101,26.01666666666667,2014-05-23 15:13:22,235773816.638518,110926838.905264,30.7439430879806,549.93375280896,1,4
3715,3715,2101,25.96666666666667,2014-05-23 22:12:35,235773816.638518,110926838.905264,30.7439430879806,549.93375280896,1,4
3716,3716,2102,25.91666666666667,2014-05-24 05:11:47,235598175.66279,111760952.258521,31.188300907867603,550.754021518046,1,4
3717,3717,2102,25.86666666666667,2014-05-24 12:11:01,235598175.66279,111760952.258521,31.188300907867603,550.754021518046,1,4
3718,3718,2102,25.816666666666666,2014-05-24 19:10:14,235598175.66279,111760952.258521,31.188300907867603,550.754021518046,1,4
3719,3719,2103,25.76666666666667,2014-05-25 02:09:35,235421802.381756,112605775.045171,31.6210783038945,551.5795583193401,1,4
3720,3720,2103,25.71666666666667,2014-05-25 09:08:50,235421802.381756,112605775.045171,31.6210783038945,551.5795583193401,1,4
3721,3721,2103,25.66666666666667,2014-05-25 16:08:10,235421802.381756,112605775.045171,31.6210783038945,551.5795583193401,1,4
3722,3722,2103,25.61666666666667,2014-05-25 23:07:23,235421802.381756,112605775.045171,31.6210783038945,551.5795583193401,1,4
3723,3723,2104,25.566666666666666,2014-05-26 06:06:36,235244708.560925,113460833.452035,32.0424028798103,552.410336615342,1,4
3724,3724,2104,25.51666666666667,2014-05-26 13:05:51,235244708.560925,113460833.452035,32.0424028798103,552.410336615342,1,4
3725,3725,2104,25.45,2014-05-26 20:05:05,235244708.560925,113460833.452035,32.0424028798103,552.410336615342,1,4
3726,3726,2105,25.41666666666667,2014-05-27 03:04:27,235066906.069602,114325651.897852,32.4524115553112,553.246329074364,1,4
3727,3727,2105,25.36666666666667,2014-05-27 10:03:43,235066906.069602,114325651.897852,32.4524115553112,553.246329074364,1,4
3728,3728,2105,25.316666666666666,2014-05-27 17:03:03,235066906.069602,114325651.897852,32.4524115553112,553.246329074364,1,4
3729,3729,2106,25.26666666666667,2014-05-28 00:02:16,234888406.880992,115199755.299555,32.85125095886,554.0875076179731,1,4
3730,3730,2106,25.2,2014-05-28 07:01:31,234888406.880992,115199755.299555,32.85125095886,554.0875076179731,1,4
3731,3731,2106,25.15,2014-05-28 14:00:46,234888406.880992,115199755.299555,32.85125095886,554.0875076179731,1,4
3732,3732,2106,25.11666666666667,2014-05-28 21:00:03,234888406.880992,115199755.299555,32.85125095886,554.0875076179731,1,4
3733,3733,2107,25.05,2014-05-29 03:59:24,234709223.072312,116082671.75298798,33.2390774094443,554.933843408348,1,4
3734,3734,2107,24.98333333333333,2014-05-29 10:58:40,234709223.072312,116082671.75298798,33.2390774094443,554.933843408348,1,4
3735,3735,2107,24.93333333333333,2014-05-29 17:58:00,234709223.072312,116082671.75298798,33.2390774094443,554.933843408348,1,4
3736,3736,2108,24.9,2014-05-30 00:57:14,234529366.82488105,116973935.349324,33.6160564835354,555.7853068355461,1,4
3737,3737,2108,24.83333333333333,2014-05-30 07:56:30,234529366.82488105,116973935.349324,33.6160564835354,555.7853068355461,1,4
3738,3738,2108,24.76666666666667,2014-05-30 14:55:46,234529366.82488105,116973935.349324,33.6160564835354,555.7853068355461,1,4
3739,3739,2108,24.73333333333333,2014-05-30 21:55:04,234529366.82488105,116973935.349324,33.6160564835354,555.7853068355461,1,4
3740,3740,2109,24.66666666666667,2014-05-31 04:54:25,234348850.42421,117873088.839619,33.9823622167097,556.641867504683,1,4
3741,3741,2109,24.61666666666667,2014-05-31 11:53:41,234348850.42421,117873088.839619,33.9823622167097,556.641867504683,1,4
3742,3742,2109,24.566666666666666,2014-05-31 18:53:01,234348850.42421,117873088.839619,33.9823622167097,556.641867504683,1,4
3743,3743,2110,24.51666666666667,2014-06-01 01:52:14,234167686.260078,118779685.909248,34.3381760402738,557.50349422304,1,4
3744,3744,2110,24.45,2014-06-01 08:51:31,234167686.260078,118779685.909248,34.3381760402738,557.50349422304,1,4
3745,3745,2110,24.4,2014-06-01 15:50:48,234167686.260078,118779685.909248,34.3381760402738,557.50349422304,1,4
3746,3746,2110,24.35,2014-06-01 22:50:06,234167686.260078,118779685.909248,34.3381760402738,557.50349422304,1,4
3747,3747,2111,24.28333333333333,2014-06-02 05:49:26,233985886.826594,119693292.924284,34.6836855831727,558.370154987096,1,4
3748,3748,2111,24.23333333333333,2014-06-02 12:48:41,233985886.826594,119693292.924284,34.6836855831727,558.370154987096,1,4
3749,3749,2111,24.18333333333333,2014-06-02 19:48:00,233985886.826594,119693292.924284,34.6836855831727,558.370154987096,1,4
3750,3750,2112,24.11666666666667,2014-06-03 02:47:12,233803464.722252,120613490.132854,35.0190834695227,559.241816969496,1,4
3751,3751,2112,24.066666666666666,2014-06-03 09:46:30,233803464.722252,120613490.132854,35.0190834695227,559.241816969496,1,4
3752,3752,2112,24.01666666666667,2014-06-03 16:45:46,233803464.722252,120613490.132854,35.0190834695227,559.241816969496,1,4
3753,3753,2112,23.95,2014-06-03 23:45:05,233803464.722252,120613490.132854,35.0190834695227,559.241816969496,1,4
3754,3754,2113,23.9,2014-06-04 06:44:24,233620432.64996803,121539872.412435,35.344566215911705,560.1184465059549,1,4
3755,3755,2113,23.83333333333333,2014-06-04 13:43:37,233620432.64996803,121539872.412435,35.344566215911705,560.1184465059549,1,4
3756,3756,2113,23.78333333333333,2014-06-04 20:42:55,233620432.64996803,121539872.412435,35.344566215911705,560.1184465059549,1,4
3757,3757,2114,23.71666666666667,2014-06-05 03:42:06,233436803.41711095,122472049.728809,35.6603332910529,561.000009082106,1,4
3758,3758,2114,23.66666666666667,2014-06-05 10:41:24,233436803.41711095,122472049.728809,35.6603332910529,561.000009082106,1,4
3759,3759,2114,23.61666666666667,2014-06-05 17:40:40,233436803.41711095,122472049.728809,35.6603332910529,561.000009082106,1,4
3760,3760,2115,23.55,2014-06-06 00:39:58,233252589.935512,123409647.51001398,35.966586353993705,561.886469320307,1,4
