,ut_ms_x,description,round_time,duration,ut_ms_y,sunmars_km,earthmars_km,sunmarsearthangle_deg,solarconstantmars,eclipseduration_min,occultationduration_min,season,group
2129,1338488878000,MAR_PENUMBRA_END,1379,32.16666666666667,1338422400000,241352499.234996,176507810.27473,38.7993576559965,524.804949996473,32.1666666666667,0.0,1,Distance_shift-5
2130,1338514050000,MAR_PENUMBRA_END,1380,32.3,1338508800000,241209170.41136298,177695039.829157,38.86584854879929,525.428823658666,32.7166666666667,0.0,1,Distance_shift-5
2131,1338539222000,MAR_PENUMBRA_END,1380,32.43333333333333,1338508800000,241209170.41136298,177695039.829157,38.86584854879929,525.428823658666,32.7166666666667,0.0,1,Distance_shift-5
2132,1338564393000,MAR_PENUMBRA_END,1380,32.58333333333333,1338508800000,241209170.41136298,177695039.829157,38.86584854879929,525.428823658666,32.7166666666667,0.0,1,Distance_shift-5
2133,1338589567000,MAR_PENUMBRA_END,1380,32.71666666666667,1338508800000,241209170.41136298,177695039.829157,38.86584854879929,525.428823658666,32.7166666666667,0.0,1,Distance_shift-5
2134,1338614735000,MAR_PENUMBRA_END,1381,32.85,1338595200000,241064765.33963397,178880431.98149398,38.9279105867597,526.0585076562099,33.1,0.0,1,Distance_shift-5
2135,1338639909000,MAR_PENUMBRA_END,1381,33.0,1338595200000,241064765.33963397,178880431.98149398,38.9279105867597,526.0585076562099,33.1,0.0,1,Distance_shift-5
2136,1338665076000,MAR_PENUMBRA_END,1381,33.1,1338595200000,241064765.33963397,178880431.98149398,38.9279105867597,526.0585076562099,33.1,0.0,1,Distance_shift-5
2137,1338690249000,MAR_PENUMBRA_END,1382,33.233333333333334,1338681600000,240919292.306039,180063886.234636,38.9856596075525,526.693993762545,33.6,0.0,1,Distance_shift-5
2138,1338715419000,MAR_PENUMBRA_END,1382,33.333333333333336,1338681600000,240919292.306039,180063886.234636,38.9856596075525,526.693993762545,33.6,0.0,1,Distance_shift-5
2139,1338740590000,MAR_PENUMBRA_END,1382,33.46666666666666,1338681600000,240919292.306039,180063886.234636,38.9856596075525,526.693993762545,33.6,0.0,1,Distance_shift-5
2140,1338765763000,MAR_PENUMBRA_END,1382,33.6,1338681600000,240919292.306039,180063886.234636,38.9856596075525,526.693993762545,33.6,0.0,1,Distance_shift-5
2141,1338790931000,MAR_PENUMBRA_END,1383,33.71666666666666,1338768000000,240772759.690386,181245320.314394,39.0392045042106,527.3352733957,33.95,0.0,1,Distance_shift-5
2142,1338816104000,MAR_PENUMBRA_END,1383,33.833333333333336,1338768000000,240772759.690386,181245320.314394,39.0392045042106,527.3352733957,33.95,0.0,1,Distance_shift-5
2143,1338841272000,MAR_PENUMBRA_END,1383,33.95,1338768000000,240772759.690386,181245320.314394,39.0392045042106,527.3352733957,33.95,0.0,1,Distance_shift-5
2144,1338866445000,MAR_PENUMBRA_END,1384,34.06666666666666,1338854400000,240625175.96656603,182424665.041385,39.088645934218896,527.98233760878,34.383333333333304,0.0,1,Distance_shift-5
2145,1338891614000,MAR_PENUMBRA_END,1384,34.15,1338854400000,240625175.96656603,182424665.041385,39.088645934218896,527.98233760878,34.383333333333304,0.0,1,Distance_shift-5
2146,1338916785000,MAR_PENUMBRA_END,1384,34.28333333333334,1338854400000,240625175.96656603,182424665.041385,39.088645934218896,527.98233760878,34.383333333333304,0.0,1,Distance_shift-5
2147,1338941956000,MAR_PENUMBRA_END,1385,34.38333333333333,1338940800000,240476549.703033,183601857.356128,39.1340758954206,528.635177080455,34.6833333333333,0.0,1,Distance_shift-5
2148,1338967124000,MAR_PENUMBRA_END,1385,34.483333333333334,1338940800000,240476549.703033,183601857.356128,39.1340758954206,528.635177080455,34.6833333333333,0.0,1,Distance_shift-5
2149,1338992297000,MAR_PENUMBRA_END,1385,34.6,1338940800000,240476549.703033,183601857.356128,39.1340758954206,528.635177080455,34.6833333333333,0.0,1,Distance_shift-5
2150,1339017464000,MAR_PENUMBRA_END,1385,34.68333333333334,1338940800000,240476549.703033,183601857.356128,39.1340758954206,528.635177080455,34.6833333333333,0.0,1,Distance_shift-5
2151,1339042637000,MAR_PENUMBRA_END,1386,34.78333333333334,1339027200000,240326889.563248,184776833.194173,39.1755783361643,529.293782105473,34.9833333333333,0.0,1,Distance_shift-5
2152,1339067805000,MAR_PENUMBRA_END,1386,34.86666666666667,1339027200000,240326889.563248,184776833.194173,39.1755783361643,529.293782105473,34.9833333333333,0.0,1,Distance_shift-5
2153,1339092976000,MAR_PENUMBRA_END,1386,34.983333333333334,1339027200000,240326889.563248,184776833.194173,39.1755783361643,529.293782105473,34.9833333333333,0.0,1,Distance_shift-5
2154,1339118146000,MAR_PENUMBRA_END,1387,35.06666666666666,1339113600000,240176204.30608198,185949521.93921798,39.213230581568496,529.9581425852069,35.3333333333333,0.0,1,Distance_shift-5
2155,1339143313000,MAR_PENUMBRA_END,1387,35.166666666666664,1339113600000,240176204.30608198,185949521.93921798,39.213230581568496,529.9581425852069,35.3333333333333,0.0,1,Distance_shift-5
2156,1339168486000,MAR_PENUMBRA_END,1387,35.266666666666666,1339113600000,240176204.30608198,185949521.93921798,39.213230581568496,529.9581425852069,35.3333333333333,0.0,1,Distance_shift-5
2157,1339193652000,MAR_PENUMBRA_END,1387,35.333333333333336,1339113600000,240176204.30608198,185949521.93921798,39.213230581568496,529.9581425852069,35.3333333333333,0.0,1,Distance_shift-5
2158,1339218826000,MAR_PENUMBRA_END,1388,35.43333333333334,1339200000000,240024502.78618702,187119843.38586,39.247105107909704,530.6282480182119,35.6166666666667,0.0,1,Distance_shift-5
2159,1339243994000,MAR_PENUMBRA_END,1388,35.516666666666666,1339200000000,240024502.78618702,187119843.38586,39.247105107909704,530.6282480182119,35.6166666666667,0.0,1,Distance_shift-5
2160,1339269164000,MAR_PENUMBRA_END,1388,35.61666666666667,1339200000000,240024502.78618702,187119843.38586,39.247105107909704,530.6282480182119,35.6166666666667,0.0,1,Distance_shift-5
2161,1339294333000,MAR_PENUMBRA_END,1389,35.68333333333334,1339286400000,239871793.954336,188287707.110635,39.2772712045014,531.304087490786,35.9166666666667,0.0,1,Distance_shift-5
2162,1339319500000,MAR_PENUMBRA_END,1389,35.766666666666666,1339286400000,239871793.954336,188287707.110635,39.2772712045014,531.304087490786,35.9166666666667,0.0,1,Distance_shift-5
2163,1339344671000,MAR_PENUMBRA_END,1389,35.833333333333336,1339286400000,239871793.954336,188287707.110635,39.2772712045014,531.304087490786,35.9166666666667,0.0,1,Distance_shift-5
2164,1339369838000,MAR_PENUMBRA_END,1389,35.916666666666664,1339286400000,239871793.954336,188287707.110635,39.2772712045014,531.304087490786,35.9166666666667,0.0,1,Distance_shift-5
2165,1339395011000,MAR_PENUMBRA_END,1390,35.983333333333334,1339372800000,239718086.857744,189453013.483113,39.303796250577896,531.985649667495,36.15,0.0,1,Distance_shift-5
2166,1339420179000,MAR_PENUMBRA_END,1390,36.06666666666666,1339372800000,239718086.857744,189453013.483113,39.303796250577896,531.985649667495,36.15,0.0,1,Distance_shift-5
2167,1339445349000,MAR_PENUMBRA_END,1390,36.15,1339372800000,239718086.857744,189453013.483113,39.303796250577896,531.985649667495,36.15,0.0,1,Distance_shift-5
2168,1339470517000,MAR_PENUMBRA_END,1391,36.21666666666666,1339459200000,239563390.64036602,190615655.419989,39.3267465476112,532.672922781652,36.4166666666667,3.71666666666667,1,Distance_shift-5
2169,1339495684000,MAR_PENUMBRA_END,1391,36.28333333333334,1339459200000,239563390.64036602,190615655.419989,39.3267465476112,532.672922781652,36.4166666666667,3.71666666666667,1,Distance_shift-5
2170,1339520855000,MAR_PENUMBRA_END,1391,36.35,1339459200000,239563390.64036602,190615655.419989,39.3267465476112,532.672922781652,36.4166666666667,3.71666666666667,1,Distance_shift-5
2171,1339546022000,MAR_PENUMBRA_END,1392,36.416666666666664,1339545600000,239407714.543185,191775520.205823,39.3461877852509,533.365894625716,36.6166666666667,5.16666666666667,1,Distance_shift-5
2172,1339571195000,MAR_PENUMBRA_END,1392,36.483333333333334,1339545600000,239407714.543185,191775520.205823,39.3461877852509,533.365894625716,36.6166666666667,5.16666666666667,1,Distance_shift-5
2173,1339596362000,MAR_PENUMBRA_END,1392,36.55,1339545600000,239407714.543185,191775520.205823,39.3461877852509,533.365894625716,36.6166666666667,5.16666666666667,1,Distance_shift-5
2174,1339621532000,MAR_PENUMBRA_END,1392,36.61666666666667,1339545600000,239407714.543185,191775520.205823,39.3461877852509,533.365894625716,36.6166666666667,5.16666666666667,1,Distance_shift-5
2175,1339646700000,MAR_PENUMBRA_END,1393,36.68333333333334,1339632000000,239251067.904488,192932491.017753,39.3621852682483,534.0645525416011,36.8,6.13333333333333,1,Distance_shift-5
2176,1339671867000,MAR_PENUMBRA_END,1393,36.75,1339632000000,239251067.904488,192932491.017753,39.3621852682483,534.0645525416011,36.8,6.13333333333333,1,Distance_shift-5
2177,1339697038000,MAR_PENUMBRA_END,1393,36.8,1339632000000,239251067.904488,192932491.017753,39.3621852682483,534.0645525416011,36.8,6.13333333333333,1,Distance_shift-5
2178,1339722204000,MAR_PENUMBRA_END,1394,36.85,1339718400000,239093460.160145,194086448.046993,39.374804023509704,534.768883410871,37.0166666666667,7.38333333333333,1,Distance_shift-5
2179,1339747378000,MAR_PENUMBRA_END,1394,36.916666666666664,1339718400000,239093460.160145,194086448.046993,39.374804023509704,534.768883410871,37.0166666666667,7.38333333333333,1,Distance_shift-5
2180,1339772545000,MAR_PENUMBRA_END,1394,36.96666666666666,1339718400000,239093460.160145,194086448.046993,39.374804023509704,534.768883410871,37.0166666666667,7.38333333333333,1,Distance_shift-5
2181,1339797715000,MAR_PENUMBRA_END,1394,37.016666666666666,1339718400000,239093460.160145,194086448.046993,39.374804023509704,534.768883410871,37.0166666666667,7.38333333333333,1,Distance_shift-5
2182,1339822882000,MAR_PENUMBRA_END,1395,37.083333333333336,1339804800000,238934900.843872,195237269.268312,39.384108874667504,535.47887364482,37.183333333333294,8.11666666666667,1,Distance_shift-5
2183,1339848049000,MAR_PENUMBRA_END,1395,37.11666666666667,1339804800000,238934900.843872,195237269.268312,39.384108874667504,535.47887364482,37.183333333333294,8.11666666666667,1,Distance_shift-5
2184,1339873220000,MAR_PENUMBRA_END,1395,37.18333333333334,1339804800000,238934900.843872,195237269.268312,39.384108874667504,535.47887364482,37.183333333333294,8.11666666666667,1,Distance_shift-5
2185,1339898387000,MAR_PENUMBRA_END,1396,37.21666666666666,1339891200000,238775399.587502,196384830.986837,39.3901645364805,536.194509174417,37.3833333333333,9.16666666666667,1,Distance_shift-5
2186,1339923561000,MAR_PENUMBRA_END,1396,37.28333333333334,1339891200000,238775399.587502,196384830.986837,39.3901645364805,536.194509174417,37.3833333333333,9.16666666666667,1,Distance_shift-5
2187,1339948728000,MAR_PENUMBRA_END,1396,37.333333333333336,1339891200000,238775399.587502,196384830.986837,39.3901645364805,536.194509174417,37.3833333333333,9.16666666666667,1,Distance_shift-5
2188,1339973899000,MAR_PENUMBRA_END,1396,37.38333333333333,1339891200000,238775399.587502,196384830.986837,39.3901645364805,536.194509174417,37.3833333333333,9.16666666666667,1,Distance_shift-5
2189,1339999065000,MAR_PENUMBRA_END,1397,37.416666666666664,1339977600000,238614966.12125698,197529008.316867,39.3930357509679,536.915775440126,37.5,9.76666666666667,1,Distance_shift-5
2190,1340024233000,MAR_PENUMBRA_END,1397,37.45,1339977600000,238614966.12125698,197529008.316867,39.3930357509679,536.915775440126,37.5,9.76666666666667,1,Distance_shift-5
2191,1340049403000,MAR_PENUMBRA_END,1397,37.5,1339977600000,238614966.12125698,197529008.316867,39.3930357509679,536.915775440126,37.5,9.76666666666667,1,Distance_shift-5
2192,1340074571000,MAR_PENUMBRA_END,1398,37.53333333333334,1340064000000,238453610.27401,198669675.739286,39.3927874631957,537.642657381588,37.6666666666667,10.7166666666667,1,Distance_shift-5
2193,1340099745000,MAR_PENUMBRA_END,1398,37.583333333333336,1340064000000,238453610.27401,198669675.739286,39.3927874631957,537.642657381588,37.6666666666667,10.7166666666667,1,Distance_shift-5
2194,1340124912000,MAR_PENUMBRA_END,1398,37.61666666666667,1340064000000,238453610.27401,198669675.739286,39.3927874631957,537.642657381588,37.6666666666667,10.7166666666667,1,Distance_shift-5
2195,1340150083000,MAR_PENUMBRA_END,1398,37.666666666666664,1340064000000,238453610.27401,198669675.739286,39.3927874631957,537.642657381588,37.6666666666667,10.7166666666667,1,Distance_shift-5
2196,1340175250000,MAR_PENUMBRA_END,1399,37.7,1340150400000,238291341.97355402,199806707.853206,39.389485017302796,538.375139427166,37.7666666666667,11.25,1,Distance_shift-5
2197,1340200418000,MAR_PENUMBRA_END,1399,37.733333333333334,1340150400000,238291341.97355402,199806707.853206,39.389485017302796,538.375139427166,37.7666666666667,11.25,1,Distance_shift-5
2198,1340225588000,MAR_PENUMBRA_END,1399,37.766666666666666,1340150400000,238291341.97355402,199806707.853206,39.389485017302796,538.375139427166,37.7666666666667,11.25,1,Distance_shift-5
2199,1340250756000,MAR_PENUMBRA_END,1400,37.8,1340236800000,238128171.246871,200939980.390959,39.383194343194795,539.113205483361,37.8666666666667,11.8666666666667,1,Distance_shift-5
2200,1340275930000,MAR_PENUMBRA_END,1400,37.833333333333336,1340236800000,238128171.246871,200939980.390959,39.383194343194795,539.113205483361,37.8666666666667,11.8666666666667,1,Distance_shift-5
2201,1340301097000,MAR_PENUMBRA_END,1400,37.86666666666667,1340236800000,238128171.246871,200939980.390959,39.383194343194795,539.113205483361,37.8666666666667,11.8666666666667,1,Distance_shift-5
2202,1340326269000,MAR_PENUMBRA_END,1401,37.9,1340323200000,237964108.220392,202069371.51315302,39.373982101970704,539.8568389240941,37.9833333333333,12.583333333333302,1,Distance_shift-5
2203,1340351436000,MAR_PENUMBRA_END,1401,37.93333333333334,1340323200000,237964108.220392,202069371.51315302,39.373982101970704,539.8568389240941,37.9833333333333,12.583333333333302,1,Distance_shift-5
2204,1340376605000,MAR_PENUMBRA_END,1401,37.95,1340323200000,237964108.220392,202069371.51315302,39.373982101970704,539.8568389240941,37.9833333333333,12.583333333333302,1,Distance_shift-5
2205,1340401775000,MAR_PENUMBRA_END,1401,37.983333333333334,1340323200000,237964108.220392,202069371.51315302,39.373982101970704,539.8568389240941,37.9833333333333,12.583333333333302,1,Distance_shift-5
2206,1340426943000,MAR_PENUMBRA_END,1402,38.0,1340409600000,237799163.120267,203194763.355367,39.3619157628914,540.6060225798599,38.066666666666706,13.166666666666698,1,Distance_shift-5
2207,1340452117000,MAR_PENUMBRA_END,1402,38.05,1340409600000,237799163.120267,203194763.355367,39.3619157628914,540.6060225798599,38.066666666666706,13.166666666666698,1,Distance_shift-5
2208,1340477284000,MAR_PENUMBRA_END,1402,38.06666666666666,1340409600000,237799163.120267,203194763.355367,39.3619157628914,540.6060225798599,38.066666666666706,13.166666666666698,1,Distance_shift-5
2209,1340502456000,MAR_PENUMBRA_END,1403,38.083333333333336,1340496000000,237633346.27261803,204316043.77306798,39.3470635933676,541.360738726751,38.15,13.833333333333302,1,Distance_shift-5
2210,1340527623000,MAR_PENUMBRA_END,1403,38.11666666666667,1340496000000,237633346.27261803,204316043.77306798,39.3470635933676,541.360738726751,38.15,13.833333333333302,1,Distance_shift-5
2211,1340552792000,MAR_PENUMBRA_END,1403,38.11666666666667,1340496000000,237633346.27261803,204316043.77306798,39.3470635933676,541.360738726751,38.15,13.833333333333302,1,Distance_shift-5
2212,1340577962000,MAR_PENUMBRA_END,1403,38.15,1340496000000,237633346.27261803,204316043.77306798,39.3470635933676,541.360738726751,38.15,13.833333333333302,1,Distance_shift-5
2213,1340603131000,MAR_PENUMBRA_END,1404,38.166666666666664,1340582400000,237466668.10379902,205433108.23101202,39.3294945506758,542.120969075365,38.216666666666704,14.3833333333333,1,Distance_shift-5
2214,1340628304000,MAR_PENUMBRA_END,1404,38.2,1340582400000,237466668.10379902,205433108.23101202,39.3294945506758,542.120969075365,38.216666666666704,14.3833333333333,1,Distance_shift-5
2215,1340653471000,MAR_PENUMBRA_END,1404,38.2,1340582400000,237466668.10379902,205433108.23101202,39.3294945506758,542.120969075365,38.216666666666704,14.3833333333333,1,Distance_shift-5
2216,1340678644000,MAR_PENUMBRA_END,1405,38.233333333333334,1340668800000,237299139.14064902,206545861.797245,39.3092780643521,542.886694759586,38.283333333333296,15.016666666666698,1,Distance_shift-5
2217,1340703810000,MAR_PENUMBRA_END,1405,38.25,1340668800000,237299139.14064902,206545861.797245,39.3092780643521,542.886694759586,38.283333333333296,15.016666666666698,1,Distance_shift-5
2218,1340728980000,MAR_PENUMBRA_END,1405,38.25,1340668800000,237299139.14064902,206545861.797245,39.3092780643521,542.886694759586,38.283333333333296,15.016666666666698,1,Distance_shift-5
2219,1340754150000,MAR_PENUMBRA_END,1405,38.28333333333334,1340668800000,237299139.14064902,206545861.797245,39.3092780643521,542.886694759586,38.283333333333296,15.016666666666698,1,Distance_shift-5
2220,1340779319000,MAR_PENUMBRA_END,1406,38.3,1340755200000,237130770.01073998,207654221.20367602,39.2864836889883,543.657896325252,38.3333333333333,15.55,1,Distance_shift-5
2221,1340804492000,MAR_PENUMBRA_END,1406,38.31666666666666,1340755200000,237130770.01073998,207654221.20367602,39.2864836889883,543.657896325252,38.3333333333333,15.55,1,Distance_shift-5
2222,1340829659000,MAR_PENUMBRA_END,1406,38.333333333333336,1340755200000,237130770.01073998,207654221.20367602,39.2864836889883,543.657896325252,38.3333333333333,15.55,1,Distance_shift-5
2223,1340854831000,MAR_PENUMBRA_END,1407,38.333333333333336,1340841600000,236961571.442615,208758116.889371,39.2611805923176,544.434553718708,38.3666666666667,16.0,1,Distance_shift-5
2224,1340879997000,MAR_PENUMBRA_END,1407,38.35,1340841600000,236961571.442615,208758116.889371,39.2611805923176,544.434553718708,38.3666666666667,16.0,1,Distance_shift-5
2225,1340905168000,MAR_PENUMBRA_END,1407,38.35,1340841600000,236961571.442615,208758116.889371,39.2611805923176,544.434553718708,38.3666666666667,16.0,1,Distance_shift-5
2226,1340930337000,MAR_PENUMBRA_END,1408,38.36666666666667,1340928000000,236791554.266029,209857494.822061,39.2334368352724,545.21664627525,38.4,16.6166666666667,1,Distance_shift-5
2227,1340955507000,MAR_PENUMBRA_END,1408,38.38333333333333,1340928000000,236791554.266029,209857494.822061,39.2334368352724,545.21664627525,38.4,16.6166666666667,1,Distance_shift-5
2228,1340980679000,MAR_PENUMBRA_END,1408,38.4,1340928000000,236791554.266029,209857494.822061,39.2334368352724,545.21664627525,38.4,16.6166666666667,1,Distance_shift-5
2229,1341005845000,MAR_PENUMBRA_END,1408,38.38333333333333,1340928000000,236791554.266029,209857494.822061,39.2334368352724,545.21664627525,38.4,16.6166666666667,1,Distance_shift-5
2230,1341031017000,MAR_PENUMBRA_END,1409,38.4,1341014400000,236620729.41217202,210952317.70581898,39.2033184186518,546.004152707457,38.4166666666667,17.0666666666667,1,Distance_shift-5
2231,1341056183000,MAR_PENUMBRA_END,1409,38.4,1341014400000,236620729.41217202,210952317.70581898,39.2033184186518,546.004152707457,38.4166666666667,17.0666666666667,1,Distance_shift-5
2232,1341081355000,MAR_PENUMBRA_END,1409,38.416666666666664,1341014400000,236620729.41217202,210952317.70581898,39.2033184186518,546.004152707457,38.4166666666667,17.0666666666667,1,Distance_shift-5
2233,1341106522000,MAR_PENUMBRA_END,1410,38.416666666666664,1341100800000,236449107.913894,212042565.005337,39.1708881336903,546.797051093425,38.433333333333294,17.65,1,Distance_shift-5
2234,1341131692000,MAR_PENUMBRA_END,1410,38.416666666666664,1341100800000,236449107.913894,212042565.005337,39.1708881336903,546.797051093425,38.433333333333294,17.65,1,Distance_shift-5
2235,1341156863000,MAR_PENUMBRA_END,1410,38.43333333333334,1341100800000,236449107.913894,212042565.005337,39.1708881336903,546.797051093425,38.433333333333294,17.65,1,Distance_shift-5
2236,1341182029000,MAR_PENUMBRA_END,1410,38.416666666666664,1341100800000,236449107.913894,212042565.005337,39.1708881336903,546.797051093425,38.433333333333294,17.65,1,Distance_shift-5
2237,1341207201000,MAR_PENUMBRA_END,1411,38.43333333333334,1341187200000,236276700.905916,213128231.202762,39.1362043602038,547.595318864892,38.433333333333294,18.0666666666667,1,Distance_shift-5
2238,1341232367000,MAR_PENUMBRA_END,1411,38.43333333333334,1341187200000,236276700.905916,213128231.202762,39.1362043602038,547.595318864892,38.433333333333294,18.0666666666667,1,Distance_shift-5
2239,1341257539000,MAR_PENUMBRA_END,1411,38.43333333333334,1341187200000,236276700.905916,213128231.202762,39.1362043602038,547.595318864892,38.433333333333294,18.0666666666667,1,Distance_shift-5
2240,1341282707000,MAR_PENUMBRA_END,1412,38.43333333333334,1341273600000,236103519.625038,214209322.011041,39.099320064884,548.39893279527,38.433333333333294,18.6333333333333,1,Distance_shift-5
2241,1341307877000,MAR_PENUMBRA_END,1412,38.43333333333334,1341273600000,236103519.625038,214209322.011041,39.099320064884,548.39893279527,38.433333333333294,18.6333333333333,1,Distance_shift-5
2242,1341333046000,MAR_PENUMBRA_END,1412,38.43333333333334,1341273600000,236103519.625038,214209322.011041,39.099320064884,548.39893279527,38.433333333333294,18.6333333333333,1,Distance_shift-5
2243,1341358213000,MAR_PENUMBRA_END,1412,38.43333333333334,1341273600000,236103519.625038,214209322.011041,39.099320064884,548.39893279527,38.433333333333294,18.6333333333333,1,Distance_shift-5
2244,1341383384000,MAR_PENUMBRA_END,1413,38.43333333333334,1341360000000,235929575.410329,215285848.902895,39.0602822862448,549.207868987574,38.433333333333294,19.0,1,Distance_shift-5
2245,1341408550000,MAR_PENUMBRA_END,1413,38.416666666666664,1341360000000,235929575.410329,215285848.902895,39.0602822862448,549.207868987574,38.433333333333294,19.0,1,Distance_shift-5
2246,1341433722000,MAR_PENUMBRA_END,1413,38.416666666666664,1341360000000,235929575.410329,215285848.902895,39.0602822862448,549.207868987574,38.433333333333294,19.0,1,Distance_shift-5
2247,1341458889000,MAR_PENUMBRA_END,1414,38.4,1341446400000,235754879.70331803,216357823.002764,39.01913229051971,550.022102862265,38.4166666666667,19.4166666666667,1,Distance_shift-5
2248,1341484059000,MAR_PENUMBRA_END,1414,38.4,1341446400000,235754879.70331803,216357823.002764,39.01913229051971,550.022102862265,38.4166666666667,19.4166666666667,1,Distance_shift-5
2249,1341509228000,MAR_PENUMBRA_END,1414,38.416666666666664,1341446400000,235754879.70331803,216357823.002764,39.01913229051971,550.022102862265,38.4166666666667,19.4166666666667,1,Distance_shift-5
2250,1341534394000,MAR_PENUMBRA_END,1415,38.4,1341532800000,235579444.048167,217425249.699218,38.975906369761,550.841609144996,38.4,19.9166666666667,1,Distance_shift-5
2251,1341559565000,MAR_PENUMBRA_END,1415,38.4,1341532800000,235579444.048167,217425249.699218,38.975906369761,550.841609144996,38.4,19.9166666666667,1,Distance_shift-5
2252,1341584730000,MAR_PENUMBRA_END,1415,38.36666666666667,1341532800000,235579444.048167,217425249.699218,38.975906369761,550.841609144996,38.4,19.9166666666667,1,Distance_shift-5
2253,1341609903000,MAR_PENUMBRA_END,1415,38.36666666666667,1341532800000,235579444.048167,217425249.699218,38.975906369761,550.841609144996,38.4,19.9166666666667,1,Distance_shift-5
2254,1341635070000,MAR_PENUMBRA_END,1416,38.36666666666667,1341619200000,235403280.091844,218488125.034704,38.93063704568821,551.666361854269,38.3666666666667,20.3,1,Distance_shift-5
2255,1341660240000,MAR_PENUMBRA_END,1416,38.35,1341619200000,235403280.091844,218488125.034704,38.93063704568821,551.666361854269,38.3666666666667,20.3,1,Distance_shift-5
2256,1341685408000,MAR_PENUMBRA_END,1416,38.35,1341619200000,235403280.091844,218488125.034704,38.93063704568821,551.666361854269,38.3666666666667,20.3,1,Distance_shift-5
2257,1341710574000,MAR_PENUMBRA_END,1417,38.333333333333336,1341705600000,235226399.584269,219546434.212167,38.8833543569325,552.496334289012,38.3333333333333,20.783333333333303,1,Distance_shift-5
2258,1341735744000,MAR_PENUMBRA_END,1417,38.333333333333336,1341705600000,235226399.584269,219546434.212167,38.8833543569325,552.496334289012,38.3333333333333,20.783333333333303,1,Distance_shift-5
2259,1341760909000,MAR_PENUMBRA_END,1417,38.3,1341705600000,235226399.584269,219546434.212167,38.8833543569325,552.496334289012,38.3333333333333,20.783333333333303,1,Distance_shift-5
2260,1341786082000,MAR_PENUMBRA_END,1417,38.3,1341705600000,235226399.584269,219546434.212167,38.8833543569325,552.496334289012,38.3333333333333,20.783333333333303,1,Distance_shift-5
2261,1341811249000,MAR_PENUMBRA_END,1418,38.28333333333334,1341792000000,235048814.378467,220600151.86554503,38.834086966230394,553.3314990160691,38.283333333333296,21.1333333333333,1,Distance_shift-5
2262,1341836419000,MAR_PENUMBRA_END,1418,38.266666666666666,1341792000000,235048814.378467,220600151.86554503,38.834086966230394,553.3314990160691,38.283333333333296,21.1333333333333,1,Distance_shift-5
2263,1341861586000,MAR_PENUMBRA_END,1418,38.25,1341792000000,235048814.378467,220600151.86554503,38.834086966230394,553.3314990160691,38.283333333333296,21.1333333333333,1,Distance_shift-5
2264,1341886752000,MAR_PENUMBRA_END,1419,38.233333333333334,1341878400000,234870536.4307,221649243.38919502,38.782862959331396,554.171827857614,38.2333333333333,21.6,1,Distance_shift-5
2265,1341911922000,MAR_PENUMBRA_END,1419,38.233333333333334,1341878400000,234870536.4307,221649243.38919502,38.782862959331396,554.171827857614,38.2333333333333,21.6,1,Distance_shift-5
2266,1341937088000,MAR_PENUMBRA_END,1419,38.21666666666666,1341878400000,234870536.4307,221649243.38919502,38.782862959331396,554.171827857614,38.2333333333333,21.6,1,Distance_shift-5
2267,1341962261000,MAR_PENUMBRA_END,1419,38.2,1341878400000,234870536.4307,221649243.38919502,38.782862959331396,554.171827857614,38.2333333333333,21.6,1,Distance_shift-5
2268,1341987428000,MAR_PENUMBRA_END,1420,38.18333333333334,1341964800000,234691577.800586,222693666.63155898,38.729710333860396,555.017291878483,38.183333333333294,21.9333333333333,1,Distance_shift-5
2269,1342012598000,MAR_PENUMBRA_END,1420,38.166666666666664,1341964800000,234691577.800586,222693666.63155898,38.729710333860396,555.017291878483,38.183333333333294,21.9333333333333,1,Distance_shift-5
2270,1342037765000,MAR_PENUMBRA_END,1420,38.15,1341964800000,234691577.800586,222693666.63155898,38.729710333860396,555.017291878483,38.183333333333294,21.9333333333333,1,Distance_shift-5
2271,1342062931000,MAR_PENUMBRA_END,1421,38.13333333333333,1342051200000,234511950.651214,223733373.469169,38.674657250366394,555.867861373437,38.1333333333333,22.3666666666667,1,Distance_shift-5
2272,1342088100000,MAR_PENUMBRA_END,1421,38.11666666666667,1342051200000,234511950.651214,223733373.469169,38.674657250366394,555.867861373437,38.1333333333333,22.3666666666667,1,Distance_shift-5
2273,1342113266000,MAR_PENUMBRA_END,1421,38.083333333333336,1342051200000,234511950.651214,223733373.469169,38.674657250366394,555.867861373437,38.1333333333333,22.3666666666667,1,Distance_shift-5
2274,1342138439000,MAR_PENUMBRA_END,1422,38.06666666666666,1342137600000,234331667.24923798,224768311.021754,38.6177321400987,556.723505854355,38.05,22.6833333333333,1,Distance_shift-5
2275,1342163606000,MAR_PENUMBRA_END,1422,38.05,1342137600000,234331667.24923798,224768311.021754,38.6177321400987,556.723505854355,38.05,22.6833333333333,1,Distance_shift-5
2276,1342188777000,MAR_PENUMBRA_END,1422,38.03333333333334,1342137600000,234331667.24923798,224768311.021754,38.6177321400987,556.723505854355,38.05,22.6833333333333,1,Distance_shift-5
2277,1342213943000,MAR_PENUMBRA_END,1422,38.016666666666666,1342137600000,234331667.24923798,224768311.021754,38.6177321400987,556.723505854355,38.05,22.6833333333333,1,Distance_shift-5
